Ux,Uy,p,CellID
0.967212,0.0226891,0.162808,137
0.94988,0.0337907,0.162946,138
0.978924,0.0436531,0.162146,139
1.03193,0.03653,0.163893,140
1.08113,0.031447,0.166038,141
1.11498,0.0259611,0.167882,142
1.13377,0.0243371,0.169426,143
1.14068,0.0242685,0.170651,144
1.11965,-0.0994037,0.0728654,145
0.977731,0.0286589,0.0357328,146
0.887076,-0.0268192,0.120353,147
0.99702,-0.169909,0.0494621,148
1.00474,0.2334,0.113802,149
0.969014,-0.609358,0.02861,150
0.841631,-0.149907,0.109182,151
1.06439,-0.0441865,0.0924093,152
1.14177,-0.0814223,0.126808,153
1.08982,0.0325719,0.149055,154
0.969244,-0.00342484,0.144942,155
0.966929,0.0155966,0.156032,156
0.837672,0.31048,0.102853,157
0.852901,0.0981892,0.11356,158
1.03414,0.160288,0.0949442,159
1.14396,0.00729504,0.133925,160
1.1799,-0.128949,0.143437,161
1.00413,-0.16896,0.143219,162
0.869019,-0.113114,0.151489,163
0.899803,-0.114027,0.156196,164
1.02407,-0.0816582,0.160316,165
0.978979,-0.100885,0.164139,166
0.98525,-0.112512,0.164724,167
1.03169,-0.133686,0.165178,168
1.04914,-0.138723,0.167214,169
1.04499,-0.132132,0.170495,170
1.03184,-0.116606,0.174397,171
1.01657,-0.097304,0.177998,172
1.00557,-0.0779939,0.180868,173
1.04689,0.0830112,0.0818199,174
1.00434,0.355676,0.0279081,175
0.995239,-0.0369752,0.124593,176
0.93851,-0.224697,0.0377403,177
1.11503,-0.0764611,0.107638,178
1.11877,-0.184864,0.0356493,179
0.783183,-0.20609,0.0718732,180
1.08467,-0.300582,0.0840577,181
0.996435,-0.266291,0.114289,182
0.976759,0.019255,0.149467,183
1.10453,-0.0182949,0.123286,184
0.806004,-0.237452,0.136872,185
0.865568,-0.0148381,0.101306,186
0.901105,-0.223555,0.09317,187
1.09881,-0.0467209,0.0783818,188
1.36029,-0.193099,0.115417,189
1.23433,-0.0672655,0.127617,190
0.946672,-0.0986219,0.13632,191
0.823599,-0.0263983,0.147367,192
0.906369,-0.0944894,0.157968,193
1.0146,-0.08342,0.160218,194
1.04974,-0.0978384,0.16317,195
1.07196,-0.105885,0.163901,196
1.06795,-0.107055,0.164846,197
1.01348,-0.0900119,0.166022,198
0.947546,-0.0710769,0.168739,199
0.894499,-0.0517677,0.171866,200
0.861691,-0.0367678,0.174628,201
0.846856,-0.02571,0.17667,202
0.942776,-0.161319,0.0841477,203
1.02496,0.477056,0.0175595,204
1.17018,-0.090434,0.0945643,205
0.978096,-0.217762,0.0428113,206
1.01006,-0.28559,0.103652,207
1.07181,0.110034,0.0544956,208
0.89552,-0.186414,0.101984,209
1.10869,-0.232637,0.0887133,210
0.903069,-0.122932,0.100083,211
0.843699,-0.138891,0.116488,212
1.29374,0.0766175,0.0616546,213
0.892368,-0.245312,0.113225,214
0.872736,-0.1767,0.111067,215
0.907336,-0.318153,0.118141,216
1.02621,-0.251817,0.12642,217
1.18092,-0.206577,0.1501,218
1.04732,-0.0363986,0.150354,219
0.906561,-0.0488901,0.162384,220
0.85621,-0.0208149,0.159232,221
1.02141,-0.0619518,0.165875,222
1.01366,-0.0805602,0.172045,223
1.0393,-0.0512945,0.175186,224
1.02216,-0.0249101,0.177282,225
0.9648,0.0144124,0.177244,226
0.901623,0.0395705,0.177146,227
0.860135,0.0516726,0.178025,228
0.84797,0.0506831,0.180052,229
0.855921,0.0416684,0.182536,230
0.868729,0.0297038,0.184897,231
0.940534,-0.444805,0.0743508,232
0.991351,0.245113,0.0190388,233
1.29499,-0.174196,0.052859,234
1.00703,-0.097683,0.0167793,235
0.909447,-0.0659871,0.103948,236
1.09026,-0.00891842,0.060022,237
0.968603,-0.177624,0.116277,238
1.0341,-0.088727,0.0973745,239
0.940487,0.0239994,0.101211,240
0.777893,-0.276579,0.0845882,241
1.25206,0.0325977,0.0746984,242
0.998146,0.0113242,0.126388,243
0.952508,-0.0541065,0.123439,244
0.965445,-0.156882,0.142137,245
0.970727,-0.15119,0.145215,246
1.02499,-0.0894855,0.170659,247
1.01696,-0.10385,0.160878,248
0.90975,-0.126333,0.172895,249
0.857144,-0.119325,0.163465,250
1.0636,-0.0910718,0.167523,251
0.968241,-0.105487,0.174897,252
0.901105,-0.0737399,0.179427,253
0.856164,-0.0416426,0.182492,254
0.834355,-0.0172086,0.182229,255
0.849417,-0.0122224,0.181615,256
0.885522,-0.0182859,0.181921,257
0.928201,-0.0313573,0.183262,258
0.96386,-0.0448941,0.185255,259
0.986586,-0.056999,0.187475,260
0.996011,-0.357938,0.0710287,261
0.921993,-0.0359081,0.0266948,262
1.32456,-0.100272,0.0336928,263
0.948423,0.0817139,-0.000922819,264
0.954905,0.134326,0.0965759,265
1.14665,-0.195446,0.0483141,266
0.945646,0.0406925,0.0952073,267
0.955469,0.0140824,0.103338,268
1.0577,0.0927669,0.0966991,269
0.820959,-0.292615,0.0961013,270
1.03411,-0.125722,0.118343,271
0.982725,0.139345,0.121398,272
1.06536,0.0266316,0.118872,273
0.988766,-0.00699633,0.141313,274
0.949137,0.0584409,0.126025,275
1.09003,-0.0179339,0.165552,276
1.13168,-0.144879,0.148799,277
0.903054,-0.145617,0.157145,278
0.805449,-0.15608,0.161136,279
1.00175,-0.109264,0.170588,280
0.980569,-0.0989669,0.17721,281
0.874507,-0.102034,0.181971,282
0.853698,-0.0939999,0.18465,283
0.876474,-0.111868,0.185807,284
0.911945,-0.130265,0.187314,285
0.953151,-0.147789,0.18897,286
0.985415,-0.158523,0.19142,287
1.00559,-0.163042,0.19408,288
1.0184,-0.163366,0.196679,289
1.03902,0.0578491,0.0652627,290
0.891984,-0.0991642,0.025979,291
1.2819,0.138592,0.0506007,292
0.915247,0.187069,0.00838809,293
1.04421,0.0687589,0.0982787,294
1.12437,-0.153219,0.0557644,295
0.870357,0.267567,0.0759169,296
0.981885,0.062901,0.0841914,297
1.16697,0.138338,0.0828368,298
0.944089,-0.185757,0.102947,299
0.867535,-0.213148,0.116677,300
0.910634,0.0251692,0.0962449,301
1.12747,-0.0500766,0.105457,302
0.898581,0.0240896,0.132353,303
0.986671,0.111502,0.11008,304
1.26017,-0.0788191,0.135729,305
1.18705,-0.0902177,0.135255,306
0.914467,-0.0729556,0.142032,307
0.807969,-0.126309,0.159843,308
0.947413,-0.129889,0.172572,309
0.976823,-0.122337,0.180064,310
0.857648,-0.137727,0.186891,311
0.870503,-0.144325,0.190843,312
0.926025,-0.167796,0.195272,313
0.963671,-0.183908,0.198317,314
0.988459,-0.195611,0.201018,315
0.994411,-0.199474,0.203589,316
0.989961,-0.198725,0.206362,317
0.983592,-0.194177,0.209051,318
1.02031,0.361668,0.064348,319
0.902151,-0.051347,0.00932038,320
1.22168,0.307321,0.0673194,321
0.979102,0.135051,0.0317603,322
1.08953,-0.143491,0.0988896,323
1.04193,-0.00130681,0.0737991,324
0.837589,0.227807,0.0717286,325
1.01928,0.0587297,0.0565982,326
1.20775,0.177022,0.0745765,327
1.07593,-0.0386336,0.100006,328
0.832984,-0.217834,0.0996961,329
0.874303,-0.142327,0.0828612,330
1.1002,-0.16151,0.102489,331
0.79143,-0.014033,0.104516,332
1.08991,0.00151937,0.098495,333
1.32573,-0.150461,0.117282,334
1.10224,0.0191397,0.130598,335
0.973231,-0.005466,0.146726,336
0.888156,-0.0842941,0.164076,337
0.969553,-0.116168,0.173727,338
0.998355,-0.119279,0.180666,339
0.905812,-0.119487,0.188996,340
0.929817,-0.125256,0.196288,341
0.988334,-0.1272,0.20264,342
1.00928,-0.132078,0.20726,343
1.01623,-0.137211,0.210565,344
1.0071,-0.139785,0.2132,345
0.98701,-0.140671,0.215762,346
0.964515,-0.13949,0.218401,347
0.973997,0.299934,0.074836,348
0.91596,-0.0298899,-0.00515268,349
1.19718,0.228527,0.0639811,350
1.08365,-0.00940326,0.0472337,351
1.09212,-0.27466,0.0912131,352
0.963259,0.0157825,0.0763024,353
0.847396,0.026236,0.0680854,354
0.996035,0.0460794,0.0389008,355
1.20397,0.186285,0.0662627,356
1.19978,0.0576458,0.0938958,357
0.892078,-0.214897,0.0957831,358
0.875415,-0.238347,0.0807374,359
1.02077,-0.20499,0.106469,360
0.746759,-0.0578791,0.0831108,361
1.1683,-0.140448,0.0984625,362
1.22499,-0.109227,0.128613,363
1.00749,0.0539922,0.13144,364
1.07807,-0.00980576,0.151343,365
0.967389,-0.0815138,0.166262,366
1.00189,-0.111615,0.174671,367
0.980577,-0.129423,0.183214,368
0.882384,-0.121211,0.191781,369
0.883863,-0.127225,0.200893,370
0.94508,-0.110896,0.207119,371
0.988135,-0.102001,0.21197,372
1.00593,-0.092087,0.216014,373
0.998807,-0.084458,0.219274,374
0.978941,-0.0788336,0.222278,375
0.95392,-0.0743457,0.225147,376
0.955996,0.0239031,0.0817554,377
0.924704,-0.0341137,-0.0142628,378
1.20377,-0.0479904,0.0525505,379
1.14712,-0.139474,0.0527153,380
1.07446,-0.248073,0.0830715,381
0.927573,-0.0594391,0.0626156,382
0.841135,-0.109488,0.0637005,383
0.946655,0.0353396,0.0230066,384
1.19459,0.138928,0.0454514,385
1.31714,0.0558543,0.0727006,386
0.978669,-0.240911,0.0875235,387
0.867914,-0.262198,0.074876,388
0.935378,-0.182045,0.106969,389
0.759134,-0.0777844,0.087354,390
1.17434,-0.219475,0.10277,391
1.10337,-0.0382567,0.134683,392
0.99365,-0.0466856,0.131605,393
1.15415,-0.033439,0.140304,394
1.00995,-0.0787543,0.161453,395
1.03218,-0.0796605,0.169755,396
0.981977,-0.0857824,0.18091,397
0.909094,-0.0618206,0.191881,398
0.907776,-0.0766847,0.20468,399
0.948199,-0.0660602,0.21421,400
0.971527,-0.0606453,0.22173,401
0.978339,-0.0495521,0.227631,402
0.971161,-0.0410422,0.232501,403
0.953469,-0.0328877,0.236611,404
0.930457,-0.0264091,0.2402,405
0.973594,-0.256609,0.0792863,406
0.935959,-0.036144,-0.00943582,407
1.21518,-0.355754,0.0511133,408
1.1476,-0.198101,0.051074,409
1.05228,-0.155262,0.0816963,410
0.924998,-0.0913019,0.0505666,411
0.816196,-0.140909,0.0581125,412
0.903071,0.0294303,0.0111078,413
1.1951,0.0360479,0.0251443,414
1.40891,-0.0288377,0.0422627,415
1.04653,-0.269206,0.0588542,416
0.837044,-0.228869,0.0589388,417
0.865115,-0.139834,0.100859,418
0.803653,-0.0761118,0.0970992,419
1.14308,-0.230052,0.108703,420
1.05931,-0.032327,0.126987,421
1.00311,-0.204137,0.128182,422
1.13157,-0.0322754,0.133629,423
1.03115,-0.0934032,0.158033,424
1.0356,-0.0704858,0.167658,425
0.950971,-0.0829564,0.183987,426
0.890676,-0.0656798,0.193939,427
0.880392,-0.0878537,0.206728,428
0.902979,-0.072661,0.216575,429
0.931073,-0.0668688,0.226383,430
0.942499,-0.050718,0.235007,431
0.935572,-0.037241,0.242544,432
0.920196,-0.0255039,0.24899,433
0.902379,-0.0173968,0.254346,434
1.0071,-0.456049,0.0770896,435
0.947083,-0.0283248,0.00520852,436
1.22967,-0.554381,0.0477758,437
1.10526,-0.186473,0.0415375,438
1.03983,-0.102577,0.0748486,439
0.932694,-0.0593172,0.0453441,440
0.794849,-0.151421,0.0498152,441
0.878245,0.0466606,0.00858618,442
1.21618,-0.0863128,0.0193298,443
1.46186,-0.13313,0.0142627,444
1.07346,-0.256025,0.0164974,445
0.79814,-0.145558,0.0378927,446
0.821142,-0.103486,0.0938218,447
0.853648,-0.0670957,0.0968575,448
1.12011,-0.205836,0.106667,449
1.09102,-0.0650034,0.119496,450
0.983378,-0.316811,0.121986,451
1.05225,-0.043434,0.127486,452
1.05621,-0.150771,0.154722,453
1.01802,-0.0785607,0.166196,454
0.945913,-0.0849309,0.181808,455
0.921179,-0.0646229,0.192617,456
0.912451,-0.0818045,0.207193,457
0.922684,-0.0710349,0.219443,458
0.926244,-0.0718822,0.232654,459
0.916798,-0.0592196,0.243505,460
0.906927,-0.0528228,0.25337,461
0.896777,-0.0475812,0.261752,462
0.886758,-0.0453664,0.268893,463
1.04591,-0.566482,0.0755512,464
0.951353,-0.0212591,0.0194973,465
1.24717,-0.589233,0.0405015,466
1.04773,-0.135375,0.0292492,467
1.02893,-0.114974,0.0677686,468
0.946859,-0.00880478,0.0405568,469
0.775533,-0.178337,0.0416218,470
0.877069,0.0907153,0.0117193,471
1.25914,-0.186969,0.0216831,472
1.47929,-0.183424,-0.00750502,473
1.05555,-0.184474,-0.0214045,474
0.765347,-0.0291191,0.022454,475
0.810521,-0.0723245,0.0879765,476
0.895156,-0.0642392,0.0901842,477
1.11037,-0.177066,0.0976931,478
1.16641,-0.0883337,0.104079,479
0.957713,-0.355053,0.11092,480
0.990654,-0.0981483,0.113891,481
1.07536,-0.236954,0.143181,482
0.970833,-0.123806,0.159117,483
0.942534,-0.15,0.176082,484
0.911434,-0.147173,0.189463,485
0.883943,-0.156357,0.204377,486
0.881715,-0.141352,0.217324,487
0.884676,-0.13445,0.232017,488
0.89017,-0.121009,0.245805,489
0.892466,-0.11697,0.258904,490
0.892338,-0.115243,0.270654,491
0.891929,-0.117942,0.280781,492
1.08946,-0.596105,0.0721435,493
0.946628,-0.0305462,0.0269868,494
1.25566,-0.483119,0.0363484,495
1.005,-0.070784,0.0175724,496
1.01375,-0.159386,0.0647492,497
0.962443,0.0257253,0.0335511,498
0.753153,-0.193276,0.0360956,499
0.886842,0.140803,0.0194301,500
1.31094,-0.251754,0.0215217,501
1.46037,-0.144069,-0.0157495,502
1.01205,-0.0642718,-0.044283,503
0.751488,0.0934108,0.0162099,504
0.8335,-0.0469148,0.0864175,505
0.928687,-0.0750323,0.082672,506
1.10279,-0.164989,0.0834885,507
1.24848,-0.0934208,0.0796104,508
0.954869,-0.341615,0.0964195,509
0.971223,-0.170752,0.0987442,510
1.07773,-0.312181,0.128459,511
0.924915,-0.18597,0.142219,512
0.965404,-0.222878,0.161283,513
0.911126,-0.207436,0.178764,514
0.896703,-0.193403,0.194766,515
0.900317,-0.18975,0.211778,516
0.896465,-0.190595,0.230546,517
0.897135,-0.190398,0.247853,518
0.90021,-0.198141,0.264642,519
0.90597,-0.204434,0.279893,520
0.906004,-0.209311,0.293343,521
1.13291,-0.550222,0.0673782,522
0.931904,-0.0575008,0.0227022,523
1.25214,-0.302993,0.0387905,524
0.989128,-0.00631239,0.0102558,525
1.0043,-0.198952,0.0602729,526
0.968077,0.035328,0.0285024,527
0.731172,-0.16753,0.0285169,528
0.899908,0.172937,0.0326603,529
1.35542,-0.28836,0.0139472,530
1.40618,-0.0436923,-0.00630996,531
0.968751,0.07481,-0.0479311,532
0.763622,0.195988,0.0188943,533
0.883479,-0.0342106,0.0857631,534
0.959769,-0.0994285,0.0779734,535
1.0913,-0.179795,0.0678297,536
1.30955,-0.0933065,0.0572435,537
0.975197,-0.303623,0.0846092,538
0.987334,-0.227771,0.086586,539
1.07179,-0.356582,0.112723,540
0.897848,-0.253373,0.119743,541
0.984619,-0.306797,0.141512,542
0.885092,-0.299115,0.162135,543
0.882102,-0.296311,0.180227,544
0.865897,-0.302974,0.199875,545
0.86632,-0.294342,0.220701,546
0.89233,-0.297113,0.243081,547
0.908663,-0.301286,0.266086,548
0.912997,-0.300761,0.287037,549
0.908091,-0.299892,0.305248,550
1.16778,-0.431039,0.0630089,551
0.909462,-0.0862547,0.0137899,552
1.24494,-0.124572,0.0383837,553
0.992979,0.0467693,0.0107405,554
1.0034,-0.216337,0.0540764,555
0.962744,0.0284335,0.0249419,556
0.71166,-0.105779,0.0200971,557
0.92189,0.177806,0.0468454,558
1.38378,-0.303406,0.00403182,559
1.3327,0.0542869,0.00899902,560
0.936201,0.193128,-0.0362837,561
0.797864,0.263402,0.0239989,562
0.951268,-0.0384193,0.084446,563
0.992264,-0.132438,0.0742835,564
1.07595,-0.217731,0.0517972,565
1.33966,-0.0998674,0.04124,566
1.00914,-0.26107,0.0738687,567
1.02575,-0.261186,0.0747655,568
1.06922,-0.372531,0.0955221,569
0.892638,-0.309701,0.0978845,570
1.00132,-0.363356,0.119892,571
0.872497,-0.343021,0.138676,572
0.900364,-0.33317,0.158521,573
0.89178,-0.341933,0.183674,574
0.912522,-0.352214,0.211238,575
0.928752,-0.372687,0.24024,576
0.918476,-0.378069,0.268002,577
0.91201,-0.379129,0.293896,578
0.896215,-0.374211,0.316778,579
1.1912,-0.246005,0.0604694,580
0.888177,-0.102239,0.00342983,581
1.23541,-0.00231345,0.0399859,582
1.00757,0.0796689,0.0159453,583
1.00482,-0.209684,0.0492043,584
0.951688,0.0203509,0.0228901,585
0.694184,-0.0328213,0.0111182,586
0.95377,0.158619,0.0567316,587
1.39656,-0.29752,-0.00258097,588
1.25486,0.109925,0.0216713,589
0.911969,0.266371,-0.0214918,590
0.846113,0.29117,0.0267681,591
1.02709,-0.058893,0.0800415,592
1.02638,-0.166514,0.0717127,593
1.05985,-0.267182,0.0384553,594
1.34227,-0.118003,0.0310744,595
1.04787,-0.22858,0.0626897,596
1.07373,-0.278427,0.0603849,597
1.07487,-0.368582,0.0763692,598
0.904422,-0.347782,0.076348,599
1.01165,-0.39679,0.0954616,600
0.86527,-0.389739,0.113008,601
0.90968,-0.416042,0.134544,602
0.884764,-0.449774,0.161945,603
0.896644,-0.46236,0.190734,604
0.905551,-0.466055,0.224913,605
0.906432,-0.462232,0.260378,606
0.897529,-0.454851,0.294034,607
0.869949,-0.440876,0.323389,608
1.20433,-0.0176707,0.057441,609
0.877801,-0.105295,-0.00344407,610
1.22118,0.043393,0.0427893,611
1.02656,0.0905989,0.0232058,612
1.00652,-0.183472,0.0489085,613
0.936148,0.0232413,0.0232088,614
0.680802,0.0295723,0.00285362,615
0.987571,0.122706,0.0626653,616
1.4002,-0.271513,-0.00673365,617
1.17873,0.127585,0.0307263,618
0.892891,0.293368,-0.0105383,619
0.900692,0.284586,0.0253972,620
1.10153,-0.091629,0.0715757,621
1.05995,-0.193931,0.0679036,622
1.04593,-0.316263,0.0275228,623
1.32612,-0.147358,0.0240572,624
1.0835,-0.213682,0.0498523,625
1.12006,-0.288218,0.0431636,626
1.08664,-0.354293,0.0549458,627
0.925962,-0.371287,0.0531553,628
1.01989,-0.411902,0.069486,629
0.878138,-0.41624,0.0834368,630
0.942303,-0.446084,0.104749,631
0.922485,-0.463083,0.131853,632
0.953949,-0.481832,0.16719,633
0.956327,-0.509201,0.209079,634
0.923825,-0.520574,0.250063,635
0.883641,-0.515557,0.28898,636
0.845204,-0.506861,0.324562,637
1.20585,0.216773,0.0558091,638
0.88268,-0.104658,-0.00477396,639
1.20633,0.0209801,0.0460737,640
1.04293,0.0839973,0.0280712,641
1.00958,-0.143933,0.0462947,642
0.918171,0.0415017,0.0259476,643
0.674482,0.0717489,-0.00311048,644
1.01689,0.077201,0.0665579,645
1.3996,-0.228319,-0.00968003,646
1.11251,0.130608,0.0356189,647
0.879173,0.284912,-0.006503,648
0.955886,0.252926,0.0205396,649
1.16783,-0.132238,0.0600684,650
1.09079,-0.209555,0.0623069,651
1.0365,-0.357381,0.0197769,652
1.29903,-0.184238,0.0188647,653
1.11082,-0.216329,0.036866,654
1.15732,-0.295224,0.0260135,655
1.10087,-0.337392,0.0337792,656
0.951982,-0.385246,0.0303857,657
1.02921,-0.416873,0.0422703,658
0.901759,-0.44166,0.0527142,659
0.967943,-0.494952,0.0724429,660
0.93824,-0.546097,0.0991409,661
0.952387,-0.597361,0.13189,662
0.92133,-0.613008,0.173237,663
0.889544,-0.605106,0.219953,664
0.861698,-0.598755,0.269461,665
0.817458,-0.583688,0.314897,666
1.19579,0.416715,0.0582914,667
0.900916,-0.109287,-0.00069101,668
1.1945,-0.0461022,0.0481786,669
1.05145,0.0666352,0.0314566,670
1.01192,-0.0965901,0.0434778,671
0.902774,0.0704225,0.029961,672
0.675627,0.0934158,-0.00786574,673
1.0409,0.027179,0.0675715,674
1.39431,-0.173193,-0.0114624,675
1.06268,0.134859,0.0359728,676
0.871071,0.253593,-0.00677442,677
1.00797,0.204926,0.0140715,678
1.22198,-0.17564,0.0481768,679
1.11823,-0.211283,0.0551527,680
1.0336,-0.387402,0.0140096,681
1.26815,-0.223651,0.0148588,682
1.12915,-0.231541,0.0240064,683
1.18361,-0.301191,0.00957903,684
1.11589,-0.323113,0.0140721,685
0.979418,-0.394474,0.00797915,686
1.04098,-0.419823,0.0148908,687
0.935162,-0.466589,0.019792,688
1.00597,-0.526982,0.0343509,689
0.985539,-0.568269,0.0552331,690
1.01083,-0.600142,0.0856029,691
0.987658,-0.623421,0.131082,692
0.946967,-0.66209,0.185638,693
0.870252,-0.671639,0.240696,694
0.793484,-0.659028,0.293512,695
1.17973,0.555064,0.0617283,696
0.927744,-0.123218,0.00625108,697
1.18406,-0.1327,0.049219,698
1.05169,0.0446068,0.03439,699
1.01084,-0.045959,0.0425253,700
0.891793,0.101456,0.0323302,701
0.682541,0.0988827,-0.00927053,702
1.05961,-0.0236503,0.0659749,703
1.38332,-0.112013,-0.0104529,704
1.02835,0.14373,0.0356873,705
0.868266,0.209813,-0.00823703,706
1.05499,0.149409,0.00717915,707
1.26292,-0.219355,0.0377095,708
1.14161,-0.200314,0.0466405,709
1.03775,-0.405847,0.0101535,710
1.23977,-0.26069,0.0101073,711
1.14037,-0.253231,0.0108106,712
1.20062,-0.306656,-0.00632794,713
1.13139,-0.314008,-0.00496576,714
1.00679,-0.401741,-0.0139049,715
1.0563,-0.42375,-0.0120517,716
0.973806,-0.489261,-0.0130328,717
1.04272,-0.557271,-0.00555452,718
1.01912,-0.620931,0.00996509,719
1.02859,-0.702224,0.0352169,720
0.976082,-0.768547,0.0697555,721
0.904336,-0.787536,0.116901,722
0.823338,-0.769507,0.180374,723
0.760628,-0.759093,0.250654,724
1.16322,0.625484,0.0642944,725
0.958901,-0.145322,0.0146816,726
1.17328,-0.219238,0.0506138,727
1.04618,0.0226387,0.0368157,728
1.00712,0.00454446,0.0420076,729
0.884426,0.127212,0.0358313,730
0.693277,0.0929475,-0.0085111,731
1.07187,-0.0725539,0.0635081,732
1.36891,-0.051052,-0.00695543,733
1.00617,0.154169,0.0362014,734
0.870579,0.160791,-0.00962408,735
1.09652,0.0925145,0.00172078,736
1.29118,-0.259971,0.0286799,737
1.15992,-0.180048,0.0385068,738
1.04818,-0.413402,0.00762399,739
1.21664,-0.292066,0.00372687,740
1.14607,-0.276693,-0.0019978,741
1.21057,-0.312117,-0.0214429,742
1.14686,-0.310579,-0.0229109,743
1.03308,-0.408266,-0.0347567,744
1.07442,-0.429908,-0.038681,745
1.01311,-0.51055,-0.0452384,746
1.08074,-0.584452,-0.0467526,747
1.07049,-0.657304,-0.0430817,748
1.09004,-0.724942,-0.0293174,749
