Ux,Uy,p,CellID
0.84764,0.00466462,0.159152,250
0.84326,0.0506485,0.16466,251
0.855113,0.0514216,0.16641,252
0.921999,0.0489587,0.170696,253
0.940692,0.0567049,0.173884,254
0.921458,0.0633235,0.176891,255
0.903114,0.060691,0.180076,256
0.88671,0.0538079,0.183661,257
0.875723,0.0481218,0.186121,258
0.87962,0.0427535,0.188071,259
0.897716,0.037898,0.189742,260
1.06557,0.301,0.0625575,261
1.02356,-0.21972,0.0303711,262
0.846567,0.139147,0.0236872,263
1.27324,0.0388796,0.0579971,264
1.18103,0.0984358,0.0502896,265
0.512371,0.261365,-0.041067,266
0.788094,0.247137,-0.0261197,267
1.04541,-0.342289,-0.0401992,268
1.32181,0.302983,0.00605273,269
1.23245,-0.365475,0.0879864,270
1.1435,-0.0150066,0.0697871,271
0.766898,0.0880968,0.131681,272
0.745228,0.125991,0.0405498,273
1.15517,0.174147,0.0357408,274
1.16958,0.0570068,0.0878736,275
1.2415,0.0148372,0.113716,276
1.16787,-0.141509,0.112079,277
0.820416,-0.0608971,0.132974,278
0.679876,0.00250602,0.142502,279
0.80521,0.0390685,0.147497,280
0.864315,0.0253628,0.152398,281
0.911729,0.0387591,0.159031,282
0.957664,0.0314621,0.167356,283
0.979546,0.0216098,0.176492,284
0.976463,-0.00228101,0.184845,285
0.959329,-0.0177296,0.18976,286
0.94942,-0.0384089,0.194118,287
0.953366,-0.0552778,0.197269,288
0.967721,-0.0698333,0.199857,289
1.0498,0.0455077,0.0641031,290
1.00248,0.0942627,0.0381639,291
0.845356,0.293583,0.0227751,292
1.29021,-0.0822998,0.0324806,293
1.0995,0.301329,0.108344,294
0.529813,0.0992193,-0.0211717,295
1.0107,0.00736326,-0.0351993,296
0.948819,-0.653245,-0.0274175,297
1.23743,0.14899,0.03691,298
1.38668,-0.16378,0.0620936,299
0.9865,-0.177783,0.0473263,300
0.748938,-0.00792067,0.117722,301
0.751222,-0.221834,0.0100313,302
1.16024,-0.0289986,0.0163606,303
1.17205,-0.108487,0.0781628,304
1.31314,0.0207626,0.0908874,305
1.1873,-0.0858336,0.104182,306
0.720082,0.0495705,0.116292,307
0.694884,-0.0546709,0.146084,308
0.843539,-0.0879464,0.144854,309
0.86965,-0.138962,0.156414,310
0.912377,-0.145589,0.159738,311
0.970448,-0.154574,0.168823,312
1.01307,-0.150011,0.179104,313
1.01437,-0.154215,0.18847,314
1.01963,-0.151978,0.194758,315
1.01995,-0.158971,0.19991,316
1.0259,-0.164602,0.203854,317
1.03224,-0.170716,0.207355,318
1.03087,-0.200492,0.0649749,319
0.939437,0.396709,0.042699,320
0.908503,0.196693,0.0388991,321
1.26458,-0.0484528,0.0227874,322
1.09467,0.318196,0.125809,323
0.614148,-0.193882,0.00844119,324
1.18934,-0.0979599,-0.0652298,325
0.913564,-0.603772,-0.000255347,326
1.00547,-0.134648,0.0386048,327
1.49829,0.148625,-0.000333774,328
1.0103,-0.222406,0.0407811,329
0.806019,-0.119833,0.0881373,330
0.764008,-0.435815,0.0356014,331
1.03373,-0.157036,0.0575685,332
1.11364,-0.172172,0.0912864,333
1.2548,-0.0384871,0.105937,334
1.11106,0.0092621,0.147282,335
0.777544,0.0501619,0.141669,336
0.890092,-0.161597,0.169659,337
0.96174,-0.251248,0.167839,338
0.935665,-0.286274,0.173782,339
0.946003,-0.30068,0.176471,340
0.95745,-0.280313,0.185426,341
0.98645,-0.255807,0.193677,342
0.98013,-0.228849,0.201581,343
0.995497,-0.210622,0.207277,344
1.00645,-0.19623,0.212262,345
1.01801,-0.185592,0.215985,346
1.02652,-0.177134,0.218924,347
1.01215,-0.311048,0.0685725,348
0.897587,0.426484,0.0397683,349
0.991026,-0.0770527,0.0350919,350
1.21801,0.0253518,0.0206388,351
1.15764,0.194647,0.110204,352
0.682095,-0.43257,0.0262624,353
1.23122,-0.16498,-0.0602747,354
0.954962,-0.383485,0.01843,355
0.795778,-0.351668,-0.0474904,356
1.50454,0.204928,-0.0336974,357
1.1207,-0.139583,0.0800492,358
0.900079,-0.138209,0.0695457,359
0.787762,-0.407,0.0616517,360
0.91701,-0.233755,0.0810912,361
1.07346,-0.227599,0.0967784,362
1.14102,-0.146102,0.11796,363
1.04489,-0.0264073,0.156013,364
0.960659,-0.0752742,0.150292,365
1.12022,-0.265351,0.167209,366
1.03083,-0.354627,0.168519,367
0.942765,-0.341747,0.173484,368
0.883998,-0.326617,0.183596,369
0.868864,-0.282881,0.193686,370
0.870854,-0.256969,0.203823,371
0.888873,-0.224761,0.211203,372
0.912231,-0.203367,0.218353,373
0.929586,-0.179235,0.223793,374
0.94568,-0.159885,0.228161,375
0.959824,-0.142208,0.231413,376
1.00237,-0.288483,0.0728787,377
0.884856,0.259833,0.0428538,378
1.04533,-0.334706,0.0239387,379
1.15048,0.0114198,0.0245734,380
1.2522,0.0620377,0.0693971,381
0.73213,-0.507885,0.0414904,382
1.17881,-0.295206,-0.0120919,383
1.00633,-0.193368,0.0249111,384
0.709184,-0.454883,-0.0889938,385
1.41066,-0.101682,-0.00175084,386
1.19538,0.0280699,0.102383,387
1.00128,-0.137855,0.0612883,388
0.820813,-0.254762,0.0774463,389
0.878753,-0.266586,0.0880047,390
1.05822,-0.276327,0.0980345,391
1.06105,-0.269032,0.115681,392
1.00838,-0.198811,0.128504,393
1.10689,-0.222944,0.125486,394
1.26442,-0.299715,0.135657,395
1.03652,-0.325287,0.144714,396
0.901335,-0.26993,0.155676,397
0.803157,-0.217448,0.177173,398
0.835002,-0.180093,0.19128,399
0.846371,-0.167048,0.204528,400
0.859447,-0.1587,0.214512,401
0.866022,-0.152298,0.223366,402
0.872342,-0.142192,0.23064,403
0.879589,-0.130143,0.236787,404
0.887842,-0.115879,0.241748,405
1.00784,-0.18456,0.0720649,406
0.902172,0.0781888,0.0511324,407
1.06787,-0.42811,0.0255874,408
1.077,-0.0844778,0.0240111,409
1.33274,-0.0126587,0.0207167,410
0.792906,-0.398149,0.053696,411
1.10069,-0.416174,0.0310269,412
1.03271,-0.0787402,0.0248469,413
0.757961,-0.445403,-0.0354883,414
1.24111,-0.448533,0.0563289,415
1.16555,0.134524,0.0968738,416
1.0927,-0.169329,0.0715115,417
0.852567,-0.121752,0.0815133,418
0.911868,-0.268356,0.0915958,419
1.0818,-0.285161,0.0968715,420
1.05781,-0.353989,0.106208,421
0.984928,-0.370314,0.108221,422
1.11381,-0.333079,0.112184,423
1.26418,-0.285351,0.121477,424
0.988733,-0.247266,0.132692,425
0.810957,-0.195304,0.147767,426
0.725528,-0.156764,0.168836,427
0.790268,-0.149382,0.18445,428
0.816121,-0.148034,0.197976,429
0.843003,-0.153999,0.210889,430
0.853291,-0.154502,0.222251,431
0.848452,-0.151657,0.232048,432
0.840257,-0.144426,0.240424,433
0.834771,-0.134147,0.247302,434
1.01629,-0.0413068,0.0667658,435
0.936304,-0.0329698,0.0589589,436
1.08255,-0.336806,0.0282157,437
1.0251,-0.172717,0.0182861,438
1.36094,-0.0717634,-0.00646761,439
0.861514,-0.153048,0.0616109,440
1.04519,-0.414059,0.0539004,441
1.02484,-0.000648834,0.0294632,442
0.883075,-0.328356,0.0216874,443
1.09586,-0.539413,0.0811409,444
1.08628,0.0876228,0.0891137,445
1.15864,-0.211536,0.0763272,446
0.870384,-0.0682937,0.0758868,447
0.970472,-0.262838,0.0877061,448
1.11614,-0.248411,0.0910391,449
1.11533,-0.34219,0.0925112,450
0.993751,-0.429876,0.0913159,451
1.03328,-0.385608,0.110505,452
1.1691,-0.266837,0.125472,453
0.935048,-0.197596,0.133047,454
0.756413,-0.154968,0.148554,455
0.723823,-0.142925,0.161854,456
0.8178,-0.147654,0.178186,457
0.860411,-0.153051,0.195053,458
0.879196,-0.164324,0.211068,459
0.867592,-0.170987,0.225103,460
0.847525,-0.17753,0.237081,461
0.824583,-0.178686,0.24708,462
0.802689,-0.175897,0.255139,463
1.0147,0.10239,0.0661105,464
0.96376,-0.0694363,0.0665825,465
1.09864,-0.141182,0.0261924,466
1.00905,-0.1979,0.0194091,467
1.33596,-0.184132,-0.00358295,468
0.902991,0.130532,0.0644663,469
1.03339,-0.287991,0.0568413,470
0.998503,0.0670288,0.0361797,471
1.00215,-0.176915,0.0387386,472
1.02494,-0.402222,0.0728175,473
1.0333,-0.0176089,0.0803817,474
1.18863,-0.224791,0.0700845,475
0.879274,-0.078261,0.0655515,476
1.01347,-0.256249,0.0773954,477
1.12392,-0.187205,0.082816,478
1.18509,-0.25173,0.0773293,479
1.03734,-0.363953,0.0685295,480
0.959215,-0.364738,0.0947851,481
1.06482,-0.257883,0.119445,482
0.892735,-0.202652,0.127158,483
0.737693,-0.181032,0.143405,484
0.735735,-0.213597,0.155077,485
0.80518,-0.217745,0.170858,486
0.835705,-0.220179,0.188942,487
0.86562,-0.215153,0.207342,488
0.87095,-0.215762,0.224384,489
0.855059,-0.217378,0.239563,490
0.825727,-0.218731,0.252144,491
0.796429,-0.220377,0.262456,492
1.0057,0.207945,0.0665754,493
0.977643,-0.0545112,0.072066,494
1.10848,0.0501192,0.0250231,495
1.03343,-0.161198,0.0289764,496
1.27696,-0.324396,0.016598,497
0.901587,0.351643,0.0590286,498
1.05357,-0.119118,0.0555927,499
0.977574,0.117951,0.0385426,500
1.07626,-0.0630395,0.0378619,501
1.0033,-0.191303,0.0618601,502
1.01982,-0.0771004,0.0747773,503
1.19673,-0.198824,0.0623182,504
0.891953,-0.111514,0.0534239,505
1.02661,-0.240832,0.0664079,506
1.10332,-0.123234,0.0705246,507
1.23411,-0.148713,0.0629314,508
1.09614,-0.234321,0.0483096,509
0.931444,-0.290007,0.0734807,510
1.00304,-0.239432,0.102377,511
0.872284,-0.221637,0.11444,512
0.753189,-0.204108,0.132264,513
0.766216,-0.247738,0.145753,514
0.819267,-0.231537,0.16395,515
0.858624,-0.23614,0.184681,516
0.888488,-0.230535,0.206176,517
0.883251,-0.233553,0.225811,518
0.863457,-0.234538,0.243116,519
0.836845,-0.239221,0.258142,520
0.806862,-0.243174,0.270752,521
0.993874,0.254578,0.0642147,522
0.986285,-0.0168939,0.0717464,523
1.11058,0.16071,0.0288478,524
1.08703,-0.0833678,0.0365056,525
1.20946,-0.391021,0.0354496,526
0.871842,0.455624,0.0422564,527
1.09015,0.0196308,0.0506057,528
0.970835,0.137559,0.0382756,529
1.11017,-0.00673556,0.0354091,530
1.00516,-0.0108944,0.0560689,531
1.03211,-0.0844261,0.0721417,532
1.20059,-0.146525,0.0569442,533
0.910484,-0.139025,0.0426118,534
1.01339,-0.214071,0.0565924,535
1.0697,-0.0700975,0.0548144,536
1.25631,-0.0790045,0.0493032,537
1.14999,-0.10924,0.0366952,538
0.947106,-0.208533,0.0586296,539
0.991478,-0.210352,0.0853639,540
0.867356,-0.231805,0.0983627,541
0.777034,-0.226777,0.117329,542
0.78085,-0.285586,0.133481,543
0.802474,-0.278678,0.153109,544
0.826798,-0.291575,0.175164,545
0.851002,-0.274612,0.197531,546
0.863385,-0.267692,0.221304,547
0.85967,-0.259405,0.243376,548
0.839218,-0.255926,0.262723,549
0.814534,-0.254998,0.279056,550
0.979006,0.247823,0.0636205,551
0.994195,0.0186764,0.0684767,552
1.11009,0.167673,0.0259032,553
1.14338,0.00795536,0.0364192,554
1.15483,-0.327066,0.0477942,555
0.833126,0.454435,0.0215744,556
1.13205,0.0997093,0.0348212,557
0.974272,0.122581,0.0391683,558
1.12006,0.00821139,0.0317239,559
1.01691,0.0995826,0.0506864,560
1.0582,-0.0740917,0.0667223,561
1.20744,-0.0858619,0.0506082,562
0.932269,-0.150143,0.0346013,563
0.985615,-0.183418,0.046397,564
1.03694,-0.0375899,0.0371023,565
1.25756,-0.0515557,0.0357474,566
1.18966,-0.0259933,0.0313094,567
0.988151,-0.157319,0.0508331,568
1.01077,-0.185758,0.0699013,569
0.876042,-0.230565,0.0828836,570
0.807987,-0.240785,0.099274,571
0.80344,-0.28898,0.116966,572
0.816811,-0.281611,0.136217,573
0.847298,-0.290705,0.16152,574
0.872056,-0.285239,0.189661,575
0.872556,-0.287694,0.218316,576
0.853622,-0.280885,0.244298,577
0.834014,-0.277513,0.268023,578
0.812227,-0.273469,0.288585,579
0.963552,0.209669,0.064625,580
1.00134,0.0374915,0.0666077,581
1.10749,0.0899093,0.0217135,582
1.17914,0.0793376,0.032884,583
1.11767,-0.16484,0.054528,584
0.800944,0.392068,0.0052171,585
1.1699,0.12529,0.0179034,586
0.982958,0.0834478,0.0416946,587
1.11598,0.00220183,0.028567,588
1.02892,0.138345,0.0463218,589
1.08593,-0.0674869,0.0572297,590
1.21794,-0.0312397,0.0423163,591
0.956561,-0.146643,0.0288787,592
0.955719,-0.158971,0.0349249,593
1.01345,-0.030102,0.0199762,594
1.24815,-0.0569754,0.0200088,595
1.21888,0.0060715,0.0274285,596
1.03756,-0.149432,0.0454361,597
1.03715,-0.17514,0.0547817,598
0.896109,-0.226011,0.067831,599
0.839798,-0.26039,0.0807734,600
0.824123,-0.303872,0.0984987,601
0.824285,-0.33331,0.117646,602
0.83414,-0.360186,0.142872,603
0.836096,-0.362217,0.17162,604
0.835879,-0.35206,0.204506,605
0.832646,-0.341664,0.237787,606
0.818647,-0.331606,0.268932,607
0.795706,-0.320294,0.295899,608
0.95193,0.163102,0.0645054,609
1.01019,0.0352078,0.0665189,610
1.10185,-0.0340827,0.0189098,611
1.18896,0.103128,0.0302515,612
1.09434,0.0250277,0.0645834,613
0.785527,0.303185,-0.00303603,614
1.19839,0.112451,0.00438879,615
0.994099,0.0353051,0.042772,616
1.10369,-0.0145302,0.0279131,617
1.0367,0.121184,0.0437449,618
1.10422,-0.0664377,0.0483965,619
1.22811,0.0096086,0.0345015,620
0.982907,-0.134249,0.0254197,621
0.93134,-0.146082,0.0239288,622
0.999826,-0.0441642,0.0039888,623
1.23742,-0.083127,0.00284612,624
1.24466,-0.00711384,0.0199334,625
1.08341,-0.178717,0.0377718,626
1.05608,-0.179115,0.0391755,627
0.923988,-0.226699,0.0506284,628
0.871504,-0.285891,0.0594432,629
0.854478,-0.317328,0.0746086,630
0.855036,-0.362578,0.0916603,631
0.863869,-0.374566,0.116707,632
0.873922,-0.390731,0.149844,633
0.86892,-0.404738,0.189169,634
0.838615,-0.413094,0.22828,635
0.804207,-0.405914,0.26527,636
0.775769,-0.397705,0.298996,637
0.944512,0.123055,0.0622546,638
1.02382,0.0169431,0.0669414,639
1.09636,-0.169095,0.0158154,640
1.17832,0.0694706,0.0287596,641
1.0817,0.187823,0.0726614,642
0.788085,0.203637,-0.00482006,643
1.21756,0.0784509,-0.00324266,644
1.00479,-0.00959938,0.0423423,645
1.09113,-0.0390743,0.0284934,646
1.04163,0.0690054,0.0420927,647
1.11006,-0.0650321,0.0419676,648
1.23462,0.0343154,0.0290809,649
1.00989,-0.117783,0.0230467,650
0.915532,-0.144588,0.0148572,651
0.993241,-0.0721112,-0.00855704,652
1.22982,-0.121301,-0.0140222,653
1.27025,-0.0510304,0.00917678,654
1.11849,-0.229137,0.026593,655
1.06229,-0.193973,0.0225288,656
0.956419,-0.23599,0.0311382,657
0.90268,-0.315048,0.0364119,658
0.889834,-0.342968,0.0480268,659
0.886345,-0.42415,0.0629049,660
0.87951,-0.465622,0.0856517,661
0.867971,-0.519327,0.11611,662
0.838104,-0.526196,0.155222,663
0.810425,-0.523584,0.20024,664
0.78484,-0.513428,0.247441,665
0.74724,-0.4982,0.290903,666
0.938956,0.0963385,0.0616034,667
1.04154,-0.00907392,0.0677062,668
1.09494,-0.291585,0.013776,669
1.1523,-0.0101002,0.0292392,670
1.07604,0.299298,0.0768957,671
0.802449,0.101407,-0.00048155,672
1.2295,0.0385323,-0.0082496,673
1.01297,-0.044077,0.0414632,674
1.08419,-0.0690648,0.0275707,675
1.0445,0.00169946,0.0393183,676
1.10746,-0.059132,0.0364617,677
1.23889,0.0436501,0.0254865,678
1.03587,-0.100088,0.0220547,679
0.909108,-0.151152,0.00751805,680
0.991993,-0.106264,-0.0178061,681
1.22647,-0.165124,-0.0282989,682
1.29564,-0.109077,-0.00258078,683
1.14113,-0.284086,0.0132871,684
1.05721,-0.215689,0.00410716,685
0.990115,-0.252832,0.00924337,686
0.933749,-0.344657,0.0111767,687
0.931391,-0.374475,0.0171742,688
0.931704,-0.47332,0.0280436,689
0.925262,-0.503563,0.0443231,690
0.921839,-0.549665,0.071928,691
0.898469,-0.570475,0.113338,692
0.854597,-0.611272,0.164201,693
0.782618,-0.612201,0.216545,694
0.718652,-0.600916,0.268552,695
0.934591,0.0837687,0.0608535,696
1.06045,-0.0362083,0.0687982,697
1.0979,-0.389751,0.0107129,698
1.11688,-0.110549,0.0310971,699
1.07268,0.358409,0.078672,700
0.82191,0.00283556,0.00743977,701
1.2355,0.004121,-0.00961246,702
1.01919,-0.0659824,0.0407201,703
1.08283,-0.100926,0.0261365,704
1.04333,-0.0652114,0.0362431,705
1.09966,-0.0486341,0.0310977,706
1.2432,0.0404037,0.021388,707
1.05991,-0.0828964,0.0210356,708
0.911016,-0.161693,0.00205346,709
0.995156,-0.140799,-0.0243415,710
1.22755,-0.209076,-0.0387853,711
1.31956,-0.167312,-0.0155923,712
1.15375,-0.332379,-0.00175075,713
1.04531,-0.241143,-0.0147534,714
1.02217,-0.273719,-0.0137522,715
0.964757,-0.370851,-0.0153199,716
0.975395,-0.406464,-0.0158864,717
0.977408,-0.521526,-0.0119788,718
0.962547,-0.575142,-0.00144679,719
0.945235,-0.673711,0.0185306,720
0.890491,-0.726719,0.0478004,721
0.817645,-0.746986,0.0925856,722
0.747019,-0.731667,0.154383,723
0.688255,-0.727088,0.222765,724
0.931707,0.0833683,0.0600174,725
1.07907,-0.0603058,0.0702423,726
1.10367,-0.459723,0.0084928,727
1.07904,-0.206964,0.0300442,728
1.06947,0.374933,0.0800785,729
0.842492,-0.0858849,0.015763,730
1.23547,-0.0171503,-0.00876821,731
1.02532,-0.076129,0.0396657,732
1.08489,-0.130687,0.0253956,733
1.03734,-0.121778,0.0338573,734
1.08797,-0.0367557,0.0268266,735
1.24732,0.0280939,0.0171086,736
1.08143,-0.066915,0.0197726,737
0.918991,-0.173054,-0.00221952,738
1.00143,-0.171894,-0.0283537,739
1.23201,-0.249152,-0.0472896,740
1.34058,-0.216303,-0.0283169,741
1.16038,-0.36795,-0.0182375,742
1.03083,-0.267584,-0.0342753,743
1.05043,-0.29509,-0.0362231,744
0.995124,-0.391859,-0.0419542,745
1.01884,-0.436168,-0.0492248,746
1.02559,-0.559839,-0.0541817,747
