Ux,Uy,p,CellID
0.827439,-0.182176,0.121109,134
0.807252,-0.158679,0.136782,135
0.822991,-0.143576,0.151472,136
0.871365,-0.0974478,0.159806,137
0.915968,-0.0737064,0.166561,138
0.955972,-0.0498525,0.169506,139
0.968132,-0.0430997,0.171388,140
0.959135,-0.0394199,0.172737,141
0.945625,-0.0394941,0.173956,142
0.935903,-0.0385739,0.175102,143
0.93009,-0.0368766,0.176204,144
1.08252,-0.0452042,0.0558095,145
0.919058,-0.398481,0.00514843,146
0.955285,0.122057,0.0808912,147
0.927407,0.23503,0.0507711,148
0.973093,0.0947335,0.0370558,149
1.11201,0.28179,0.0741538,150
1.1746,-0.065064,0.0645054,151
0.922377,-0.00438034,0.101989,152
1.02898,0.0714816,0.10423,153
0.963112,-0.060927,0.121078,154
0.840564,0.169516,0.0740375,155
1.25698,-0.0781321,0.0932087,156
1.07806,-0.0633188,0.140554,157
0.965252,0.106314,0.130604,158
1.1118,0.19096,0.121832,159
1.06807,0.329706,0.0892673,160
1.00015,0.30292,0.090393,161
0.922661,0.272049,0.109667,162
0.929882,0.205053,0.133168,163
0.905566,0.14613,0.149465,164
0.870296,0.0976236,0.163409,165
0.855947,0.0728517,0.171801,166
0.859614,0.0776843,0.176162,167
0.899393,0.0782239,0.178309,168
0.939832,0.0790986,0.179904,169
0.957868,0.0752701,0.181153,170
0.956981,0.0691554,0.182557,171
0.947219,0.0632301,0.18388,172
0.936602,0.0572296,0.185115,173
1.15664,0.0598815,0.0258409,174
0.934571,-0.144262,-0.0204887,175
0.819628,0.0697775,0.0840631,176
0.937143,-0.0784951,0.0542305,177
0.968397,0.0162864,0.0228454,178
1.12069,0.102538,0.0608237,179
1.22162,0.116714,0.0528301,180
0.860378,0.122009,0.0825859,181
1.13845,0.172667,0.0820077,182
0.993391,-0.0227116,0.131324,183
0.951593,-0.13934,0.0821299,184
1.24757,-0.212473,0.0927496,185
0.862795,0.0888137,0.113327,186
0.845013,0.0712222,0.112328,187
0.852273,0.228598,0.0988426,188
0.928086,0.287319,0.0732976,189
1.08748,0.346009,0.0757159,190
1.06378,0.258497,0.111145,191
1.1292,0.213659,0.137497,192
1.08231,0.148275,0.161869,193
1.00167,0.104417,0.173615,194
0.898583,0.0831132,0.176572,195
0.887483,0.067846,0.176408,196
0.937139,0.048313,0.178216,197
0.989197,0.0378075,0.180132,198
1.01496,0.0278776,0.182967,199
1.02142,0.0199848,0.185688,200
1.02229,0.0113391,0.188189,201
1.02403,0.00233108,0.190403,202
1.14479,0.0446151,0.0380005,203
0.902054,0.338255,-0.0404265,204
0.925335,0.126735,0.0981161,205
0.96947,-0.515946,0.053908,206
0.859914,-0.211911,0.0107756,207
1.07002,-0.0921233,0.0611637,208
1.20217,0.013434,0.0518363,209
0.856176,0.0293376,0.0852559,210
1.15844,0.0211097,0.0904395,211
1.20867,0.137856,0.10039,212
1.05236,-0.304545,0.0748771,213
0.973666,-0.0463925,0.11739,214
