Ux,Uy,CellID
1.00061,0.026213,2597
1.00157,0.025784,2598
1.00245,0.0249835,2599
1.00317,0.0237815,2600
1.00371,0.0221639,2601
1.00404,0.0201559,2602
1.00416,0.0178319,2603
1.00408,0.0152725,2604
1.00385,0.0125582,2605
1.00353,0.0098212,2606
1.00321,0.0069549,2607
1.00289,0.00435438,2608
1.00273,0.00124074,2609
0.983376,0.0192649,2610
0.983219,0.0201099,2611
0.982798,0.0211059,2612
0.981914,0.0222525,2613
0.980386,0.023523,2614
0.978522,0.0248491,2615
0.977777,0.0261903,2616
0.97967,0.027592,2617
0.983571,0.0289494,2618
0.987609,0.0300402,2619
0.990798,0.0308265,2620
0.993152,0.0313563,2621
0.994994,0.0317547,2622
0.996607,0.0321982,2623
0.998134,0.0326649,2624
0.999624,0.0329636,2625
1.00109,0.0328765,2626
1.00252,0.0322816,2627
1.00384,0.0311565,2628
1.00494,0.0295026,2629
1.00575,0.0273469,2630
1.00623,0.0247494,2631
1.00637,0.0217973,2632
1.00622,0.0185983,2633
1.00585,0.0152423,2634
1.00535,0.0118981,2635
1.00485,0.00841133,2636
1.00438,0.0052609,2637
1.00413,0.001506,2638
0.976531,0.0241635,2639
0.97731,0.0248724,2640
0.97849,0.0256152,2641
0.980343,0.0263873,2642
0.98316,0.0271994,2643
0.986633,0.0280977,2644
0.989087,0.0290494,2645
0.98907,0.0299347,2646
0.987758,0.0309051,2647
0.987425,0.0322425,2648
0.988697,0.0340089,2649
0.990746,0.035991,2650
0.992898,0.0377896,2651
0.995062,0.0390989,2652
0.997301,0.0398333,2653
0.999573,0.0400252,2654
1.00179,0.0396702,2655
1.00386,0.0387335,2656
1.00569,0.0371699,2657
1.00718,0.0349714,2658
1.00823,0.0322,2659
1.00881,0.0289527,2660
1.00894,0.025346,2661
1.00868,0.0215189,2662
1.00812,0.0175626,2663
1.0074,0.0136693,2664
1.00669,0.00964036,2665
1.00605,0.0060217,2666
1.00569,0.00172983,2667
0.968225,0.0297238,2668
0.96848,0.0310053,2669
0.968605,0.0324726,2670
0.968406,0.0341079,2671
0.967653,0.0358463,2672
0.966809,0.0375535,2673
0.967756,0.0392203,2674
0.971601,0.0409058,2675
0.976632,0.0423899,2676
0.980832,0.0434963,2677
0.984102,0.0443703,2678
0.987154,0.0452237,2679
0.990279,0.0461566,2680
0.993453,0.0470481,2681
0.996633,0.0476003,2682
0.999781,0.0475574,2683
1.00281,0.0468008,2684
1.0056,0.045308,2685
1.00798,0.0430868,2686
1.00983,0.040185,2687
1.01107,0.036697,2688
1.01169,0.0327406,2689
1.01173,0.0284633,2690
1.01129,0.0240246,2691
1.0105,0.019509,2692
1.00954,0.0151311,2693
1.0086,0.0106394,2694
1.00777,0.00663298,2695
1.0073,0.00191114,2696
0.959553,0.0353503,2697
0.96092,0.0363988,2698
0.962865,0.0374945,2699
0.965754,0.0386326,2700
0.970014,0.0398589,2701
0.975048,0.041271,2702
0.978498,0.0427458,2703
0.979158,0.0441957,2704
0.978816,0.0459406,2705
0.979457,0.0481829,2706
0.981438,0.0507333,2707
0.984427,0.0531403,2708
0.988125,0.0549521,2709
0.992239,0.0559796,2710
0.996474,0.0561846,2711
1.00059,0.0555872,2712
1.00445,0.0541753,2713
1.00789,0.0519201,2714
1.01074,0.0488645,2715
1.01287,0.0451145,2716
1.01421,0.0408046,2717
1.01479,0.0360916,2718
1.01466,0.0311389,2719
1.01398,0.0261126,2720
1.01292,0.021088,2721
1.01167,0.0162928,2722
1.01048,0.0114187,2723
1.00947,0.00710263,2724
1.00887,0.00205253,2725
0.949477,0.0438195,2726
0.950428,0.0456653,2727
0.951382,0.0477537,2728
0.952093,0.050062,2729
0.952204,0.0524645,2730
0.952591,0.0547934,2731
0.955676,0.0571942,2732
0.961682,0.0596309,2733
0.967906,0.0616427,2734
0.972742,0.0630385,2735
0.9769,0.064018,2736
0.981395,0.0648436,2737
0.986454,0.0655535,2738
0.991814,0.0658566,2739
0.997153,0.0653843,2740
1.00224,0.0639866,2741
1.00688,0.0616521,2742
1.01087,0.0584143,2743
1.01405,0.0543727,2744
1.01632,0.0496723,2745
1.01764,0.0444822,2746
1.01805,0.0389948,2747
1.01768,0.033379,2748
1.01669,0.0278015,2749
1.01532,0.0223284,2750
1.01377,0.0171796,2751
1.01231,0.0119973,2752
1.01111,0.0074463,2753
1.01039,0.00215657,2754
0.939105,0.0521311,2755
0.941338,0.053623,2756
0.944337,0.0551916,2757
0.948591,0.0568302,2758
0.954646,0.05869,2759
0.96113,0.0608785,2760
0.965069,0.0630815,2761
0.966416,0.065387,2762
0.967776,0.0682336,2763
0.970521,0.071463,2764
0.974583,0.0743712,2765
0.979785,0.0762837,2766
0.985901,0.0769749,2767
0.99242,0.0765279,2768
0.998837,0.0750422,2769
1.00482,0.072549,2770
1.01011,0.0690556,2771
1.01451,0.0646507,2772
1.01789,0.0594952,2773
1.02015,0.0537758,2774
1.0213,0.0476936,2775
1.02145,0.0414468,2776
1.02074,0.0352032,2777
1.01939,0.0291295,2778
1.01766,0.0232662,2779
1.01579,0.0178267,2780
1.01407,0.0124088,2781
1.01266,0.00768303,2782
1.01182,0.00222809,2783
0.927457,0.0651354,2784
0.929275,0.0676746,2785
0.931204,0.0705448,2786
0.932802,0.0737245,2787
0.933581,0.0769236,2788
0.935503,0.0800038,2789
0.94141,0.0832387,2790
0.949971,0.086181,2791
0.95799,0.0881193,2792
0.964831,0.0891064,2793
0.971569,0.0895413,2794
0.978827,0.089596,2795
0.986514,0.0890415,2796
0.99425,0.0875001,2797
1.00164,0.0848108,2798
1.00835,0.0810108,2799
1.01411,0.0761827,2800
1.01875,0.0704906,2801
1.02214,0.0641535,2802
1.02425,0.0573917,2803
1.02512,0.0504279,2804
1.0249,0.0434612,2805
1.02378,0.0366468,2806
1.02203,0.03014,2807
1.01993,0.0239468,2808
1.01772,0.0182764,2809
1.01573,0.0126828,2810
1.01413,0.0078342,2811
1.01317,0.00227617,2812
0.915473,0.0765643,2813
0.91876,0.0786939,2814
0.92302,0.0808811,2815
0.929095,0.0830944,2816
0.937588,0.085652,2817
0.945604,0.088451,2818
0.95012,0.0910941,2819
0.953071,0.094123,2820
0.957389,0.0977558,2821
0.963469,0.101086,2822
0.970886,0.10305,2823
0.979382,0.103187,2824
0.988426,0.101641,2825
0.997333,0.0986837,2826
1.00559,0.0944827,2827
1.01286,0.0891518,2828
1.01888,0.08285,2829
1.02353,0.0758054,2830
1.02674,0.0682752,2831
1.02853,0.0604967,2832
1.029,0.0526971,2833
1.02833,0.0450726,2834
1.02676,0.037755,2835
1.02458,0.0308774,2836
1.02208,0.0244164,2837
1.01954,0.0185695,2838
1.01728,0.0128464,2839
1.01549,0.00791982,2840
1.01442,0.0023064,2841
0.901986,0.0937418,2842
0.905065,0.097173,2843
0.908452,0.101063,2844
0.911215,0.105319,2845
0.912992,0.109415,2846
0.917576,0.113476,2847
0.927436,0.117366,2848
0.93939,0.11982,2849
0.950434,0.120455,2850
0.960684,0.120007,2851
0.970961,0.11899,2852
0.981455,0.11722,2853
0.991875,0.11419,2854
1.00175,0.109676,2855
1.01064,0.1038,2856
1.01821,0.0967906,2857
1.02427,0.0889285,2858
1.02873,0.0805108,2859
1.03159,0.0718151,2860
1.03291,0.0630818,2861
1.03287,0.0545246,2862
1.03169,0.0463212,2863
1.02963,0.0385727,2864
1.027,0.0313889,2865
1.02411,0.0247161,2866
1.02124,0.0187388,2867
1.01871,0.0129287,2868
1.01675,0.0079574,2869
1.01557,0.00232214,2870
0.888285,0.108519,2871
0.893123,0.111613,2872
0.89923,0.114617,2873
0.908189,0.117594,2874
0.920035,0.120847,2875
0.930009,0.123638,2876
0.936352,0.126275,2877
0.942686,0.129834,2878
0.951194,0.133456,2879
0.961456,0.135387,2880
0.972893,0.134727,2881
0.984905,0.131673,2882
0.99663,0.126746,2883
1.00735,0.120283,2884
1.01664,0.112527,2885
1.02426,0.103759,2886
1.03011,0.0943269,2887
1.03418,0.08457,2888
1.03653,0.0747751,2889
1.03729,0.0651732,2890
1.03667,0.0559475,2891
1.03493,0.0472478,2892
1.03236,0.0391447,2893
1.02928,0.0317164,2894
1.026,0.0248824,2895
1.02281,0.0188146,2896
1.02004,0.0129515,2897
1.0179,0.00796055,2898
1.01662,0.00232816,2899
0.872271,0.129942,2900
0.877345,0.134651,2901
0.883008,0.139983,2902
0.88751,0.145378,2903
0.891936,0.150371,2904
0.901669,0.155499,2905
0.916871,0.159169,2906
0.933137,0.159618,2907
0.948386,0.157724,2908
0.962803,0.154846,2909
0.976728,0.151122,2910
0.990203,0.145918,2911
1.00284,0.138904,2912
1.01407,0.130304,2913
1.02347,0.120517,2914
1.03087,0.109945,2915
1.03627,0.0989834,2916
1.03975,0.0879724,2917
1.04145,0.0771802,2918
1.04157,0.0668134,2919
1.04033,0.0570151,2920
1.03802,0.0479008,2921
1.03493,0.0395133,2922
1.0314,0.031896,2923
1.02774,0.0249456,2924
1.02425,0.018822,2925
1.02124,0.0129309,2926
1.01895,0.00793888,2927
1.01757,0.00232707,2928
0.856538,0.149329,2929
0.864035,0.153742,2930
0.873653,0.157695,2931
0.887906,0.161728,2932
0.904048,0.16536,2933
0.916224,0.167531,2934
0.926033,0.170108,2935
0.937767,0.173437,2936
0.95178,0.174995,2937
0.966937,0.173035,2938
0.982356,0.167706,2939
0.997113,0.159941,2940
1.01043,0.150392,2941
1.0218,0.13948,2942
1.03097,0.127624,2943
1.03787,0.115283,2944
1.0426,0.102882,2945
1.04534,0.0907342,2946
1.04629,0.0790685,2947
1.0457,0.0680499,2948
1.04381,0.0577775,2949
1.04092,0.0483275,2950
1.03732,0.0397167,2951
1.03335,0.0319604,2952
1.02934,0.0249312,2953
1.02556,0.0187783,2954
1.02234,0.0128802,2955
1.0199,0.00790025,2956
1.01843,0.00232031,2957
0.837392,0.176567,2958
0.845913,0.18329,2959
0.854865,0.190618,2960
0.861889,0.197105,2961
0.872068,0.203276,2962
0.890514,0.208541,2963
0.913054,0.209252,2964
0.93479,0.205261,2965
0.954769,0.199315,2966
0.973128,0.192434,2967
0.990088,0.183901,2968
1.00558,0.173294,2969
1.01913,0.161014,2970
1.0303,0.147663,2971
1.03891,0.133754,2972
1.04505,0.119751,2973
1.04894,0.106045,2974
1.05082,0.0929006,2975
1.05097,0.0804931,2976
1.04963,0.0689356,2977
1.04709,0.0582813,2978
1.04361,0.0485689,2979
1.03952,0.0397893,2980
1.03515,0.0319374,2981
1.03079,0.0248596,2982
1.02674,0.018698,2983
1.02333,0.0128093,2984
1.02075,0.0078505,2985
1.01921,0.00231009,2986
0.819118,0.203077,2987
0.831151,0.209006,2988
0.847649,0.214064,2989
0.870524,0.218844,2990
0.891814,0.220788,2991
0.907578,0.221283,2992
0.923347,0.223385,2993
0.942037,0.224193,2994
0.962101,0.22023,2995
0.981742,0.211442,2996
0.999743,0.19948,2997
1.01553,0.185596,2998
1.02879,0.170488,2999
1.03931,0.154738,3000
1.04705,0.13888,3001
1.05221,0.12337,3002
1.05512,0.108526,3003
1.05609,0.0945368,3004
1.0554,0.0815182,3005
1.05332,0.0695265,3006
1.05013,0.0585729,3007
1.0461,0.0486623,3008
1.04154,0.0397616,3009
1.03677,0.031849,3010
1.03211,0.0247469,3011
1.02781,0.0185931,3012
1.02421,0.0127249,3013
1.02151,0.00779362,3014
1.0199,0.00229801,3015
0.796647,0.239044,3016
0.811322,0.248686,3017
0.824838,0.257636,3018
0.837624,0.264862,3019
0.859442,0.271896,3020
0.889513,0.273605,3021
0.919689,0.266684,3022
0.947104,0.255513,3023
0.971518,0.243341,3024
0.992777,0.229655,3025
1.01111,0.213862,3026
1.0266,0.196591,3027
1.03913,0.178648,3028
1.04862,0.160627,3029
1.05521,0.143013,3030
1.05924,0.126192,3031
1.06107,0.11039,3032
1.06107,0.0957129,3033
1.05954,0.082208,3034
1.05674,0.0698772,3035
1.05292,0.0586961,3036
1.04837,0.0486412,3037
1.04337,0.0396589,3038
1.03824,0.0317137,3039
1.03329,0.0246062,3040
1.02876,0.0184725,3041
1.025,0.0126326,3042
1.02219,0.00773285,3043
1.02051,0.00228482,3044
0.77633,0.276243,3045
0.796807,0.283264,3046
0.826536,0.289388,3047
0.8603,0.291922,3048
0.886432,0.288938,3049
0.908699,0.287283,3050
0.933454,0.285947,3051
0.959489,0.278615,3052
0.984313,0.264609,3053
1.00598,0.246582,3054
1.02393,0.226676,3055
1.03848,0.206052,3056
1.0498,0.185433,3057
1.05796,0.165349,3058
1.06322,0.146211,3059
1.066,0.128295,3060
1.06671,0.111717,3061
1.06573,0.0964996,3062
1.06337,0.0826221,3063
1.05988,0.0700369,3064
1.05547,0.0586894,3065
1.05043,0.0485346,3066
1.04503,0.0395022,3067
1.03956,0.0315465,3068
1.03435,0.0244478,3069
1.02962,0.0183427,3070
1.02571,0.0125366,3071
1.0228,0.00767065,3072
1.02106,0.00227115,3073
0.75172,0.325723,3074
0.775748,0.338331,3075
0.79585,0.346831,3076
0.822673,0.354592,3077
0.862589,0.357517,3078
0.904402,0.34643,3079
0.94132,0.326543,3080
0.973079,0.30578,3081
0.999568,0.284531,3082
1.02091,0.261573,3083
1.03774,0.237643,3084
1.0508,0.213854,3085
1.06051,0.190831,3086
1.06708,0.16897,3087
1.07089,0.148572,3088
1.07237,0.129776,3089
1.07197,0.112594,3090
1.07005,0.0969679,3091
1.0669,0.0828154,3092
1.06274,0.0700477,3093
1.05779,0.0585854,3094
1.05229,0.0483666,3095
1.04652,0.039309,3096
1.04075,0.0313591,3097
1.0353,0.0242797,3098
1.03037,0.0182091,3099
1.02634,0.0124399,3100
1.02334,0.00760877,3101
1.02155,0.00225736,3102
0.730763,0.376984,3103
0.76917,0.384506,3104
0.819649,0.388345,3105
0.862731,0.379917,3106
0.895587,0.369775,3107
0.928334,0.363535,3108
0.961091,0.350655,3109
0.991337,0.328892,3110
1.01703,0.302414,3111
1.03705,0.274433,3112
1.05208,0.246664,3113
1.06319,0.220016,3114
1.071,0.194915,3115
1.07583,0.171599,3116
1.07812,0.150205,3117
1.0783,0.130734,3118
1.07681,0.113105,3119
1.074,0.0971856,3120
1.07011,0.082839,3121
1.06534,0.0699467,3122
1.05988,0.0584112,3123
1.05397,0.0481571,3124
1.04785,0.0390929,3125
1.04181,0.031161,3126
1.03615,0.0241083,3127
1.03105,0.0180752,3128
1.0269,0.012345,3129
1.02382,0.00754848,3130
1.02198,0.00224363,3131
0.707237,0.448077,3132
0.742244,0.459365,3133
0.778614,0.46596,3134
0.832947,0.470025,3135
0.891574,0.452383,3136
0.940572,0.417538,3137
0.980353,0.382574,3138
1.01199,0.350029,3139
1.03614,0.317374,3140
1.05391,0.284855,3141
1.06653,0.253716,3142
1.07532,0.224625,3143
1.08102,0.197821,3144
1.08407,0.17337,3145
1.08484,0.151227,3146
1.08375,0.131266,3147
1.08123,0.11333,3148
1.07758,0.0972112,3149
1.07301,0.0827369,3150
1.06768,0.0697658,3151
1.06177,0.058189,3152
1.05547,0.0479217,3153
1.04905,0.0388646,3154
1.04275,0.0309595,3155
1.0369,0.0239383,3156
1.03166,0.0179439,3157
1.0274,0.0122533,3158
1.02424,0.00749057,3159
1.02237,0.00223025,3160
0.69074,0.516034,3161
0.76581,0.523114,3162
0.836897,0.507124,3163
0.88679,0.479243,3164
0.93034,0.462426,3165
0.971014,0.440508,3166
1.00619,0.406835,3167
1.03471,0.368136,3168
1.05596,0.329505,3169
1.07088,0.29289,3170
1.0807,0.258911,3171
1.08692,0.227836,3172
1.09043,0.19972,3173
1.09172,0.174435,3174
1.09101,0.151754,3175
1.08871,0.131466,3176
1.08523,0.113334,3177
1.0808,0.0970939,3178
1.07561,0.0825453,3179
1.06978,0.0695312,3180
1.06345,0.057937,3181
1.05682,0.0476728,3182
1.05012,0.0386328,3183
1.04359,0.0307601,3184
1.03758,0.0237731,3185
1.03219,0.0178176,3186
1.02784,0.0121659,3187
1.02462,0.00743555,3188
1.02271,0.00221747,3189
0.663113,0.61983,3190
0.720144,0.623871,3191
0.801768,0.628295,3192
0.886704,0.598226,3193
0.949934,0.535463,3194
0.998087,0.477059,3195
1.03392,0.427949,3196
1.05868,0.381915,3197
1.07596,0.338572,3198
1.08749,0.298699,3199
1.09422,0.26244,3200
1.09777,0.229848,3201
1.09913,0.200789,3202
1.09872,0.174932,3203
1.09659,0.151897,3204
1.0932,0.131416,3205
1.08883,0.113175,3206
1.08371,0.0968749,3207
1.07795,0.0822929,3208
1.07166,0.0692631,3209
1.06496,0.0576693,3210
1.05801,0.0474199,3211
1.05107,0.0384039,3212
1.04434,0.0305667,3213
1.03817,0.0236151,3214
1.03267,0.0176978,3215
1.02823,0.0120836,3216
1.02496,0.00738377,3217
1.02301,0.0022054,3218
0.68125,0.721456,3219
0.808904,0.69944,3220
0.889759,0.630901,3221
0.946852,0.589779,3222
0.996044,0.553243,3223
1.03483,0.501166,3224
1.06312,0.444692,3225
1.08245,0.392031,3226
1.09555,0.344887,3227
1.10333,0.30251,3228
1.10683,0.264552,3229
1.10777,0.230896,3230
1.1071,0.201209,3231
1.10504,0.174988,3232
1.10162,0.151754,3233
1.09722,0.131186,3234
1.09205,0.112903,3235
1.0863,0.0965888,3236
1.08004,0.0820031,3237
1.07334,0.0689776,3238
1.0663,0.057397,3239
1.05908,0.0471704,3240
1.05192,0.0381825,3241
1.04501,0.0303821,3242
1.0387,0.023466,3243
1.03309,0.0175854,3244
1.02858,0.0120069,3245
1.02525,0.00733553,3246
1.02328,0.0021941,3247
0.610083,0.869798,3248
0.774658,0.87857,3249
0.90737,0.812613,3250
0.979734,0.689489,3251
1.03461,0.592842,3252
1.07196,0.519853,3253
1.09241,0.455314,3254
1.10561,0.398621,3255
1.1142,0.348844,3256
1.11802,0.304611,3257
1.1184,0.265517,3258
1.11686,0.231194,3259
1.11429,0.201134,3260
1.1107,0.174717,3261
1.10611,0.151409,3262
1.10079,0.130831,3263
1.09491,0.112558,3264
1.0886,0.0962623,3265
1.08189,0.0816942,3266
1.07483,0.0686871,3267
1.06749,0.0571279,3268
1.06003,0.0469293,3269
1.05267,0.0379719,3270
1.0456,0.0302085,3271
1.03917,0.023327,3272
1.03346,0.0174811,3273
1.02889,0.011936,3274
1.02552,0.007291,3275
1.02352,0.00218362,3276
0.762221,1.03379,3277
0.924508,0.863034,3278
0.996993,0.75489,3279
1.05245,0.695933,3280
1.08794,0.616254,3281
1.10842,0.53263,3282
1.12004,0.461617,3283
1.1277,0.402406,3284
1.13143,0.350786,3285
1.13136,0.30536,3286
1.12887,0.265632,3287
1.12505,0.230941,3288
1.12071,0.200698,3289
1.11572,0.17422,3290
1.1101,0.150932,3291
1.10396,0.130397,3292
1.09744,0.11217,3293
1.09063,0.0959166,3294
1.08353,0.0813804,3295
1.07614,0.0684009,3296
1.06854,0.0568685,3297
1.06086,0.0467005,3298
1.05333,0.0377746,3299
1.04611,0.030047,3300
1.03958,0.0231986,3301
1.03379,0.0173851,3302
1.02916,0.0118711,3303
1.02575,0.00725026,3304
1.02373,0.00217398,3305
0.719004,1.27946,3306
0.997282,1.15234,3307
1.05612,0.876819,3308
1.109,0.727362,3309
1.13773,0.626689,3310
1.14305,0.537205,3311
1.14614,0.464489,3312
1.14813,0.403902,3313
1.1469,0.351084,3314
1.1433,0.305113,3315
1.13823,0.26513,3316
1.13234,0.230288,3317
1.12638,0.200014,3318
1.12017,0.173577,3319
1.11362,0.150372,3320
1.10675,0.12992,3321
1.09967,0.111765,3322
1.09243,0.0955669,3323
1.08497,0.0810717,3324
1.0773,0.0681256,3325
1.06947,0.0566229,3326
1.0616,0.0464867,3327
1.05391,0.0375919,3328
1.04657,0.0298985,3329
1.03995,0.0230812,3330
1.03408,0.0172977,3331
1.0294,0.0118121,3332
1.02595,0.00721329,3333
1.02391,0.00216518,3334
1.02168,-0.00214751,3335
1.02321,-0.00698341,3336
1.02599,-0.0109906,3337
1.02989,-0.0153547,3338
1.03519,-0.0194391,3339
1.0417,-0.0240071,3340
1.04966,-0.0290208,3341
1.05893,-0.035038,3342
1.0695,-0.0424049,3343
1.08119,-0.0516262,3344
1.09373,-0.0631659,3345
1.10682,-0.0774597,3346
1.12006,-0.0948887,3347
1.13304,-0.115778,3348
1.14535,-0.140375,3349
1.1567,-0.168948,3350
1.16692,-0.201734,3351
1.17546,-0.239028,3352
1.18168,-0.281017,3353
1.18535,-0.327934,3354
1.18713,-0.380514,3355
1.18658,-0.439359,3356
1.18287,-0.504423,3357
1.17783,-0.578378,3358
1.1743,-0.670269,3359
1.17021,-0.784262,3360
1.15159,-0.89067,3361
0.978839,-0.842358,3362
0.43426,-0.490472,3363
1.02185,-0.00214816,3364
1.02339,-0.00697446,3365
1.02618,-0.0109658,3366
1.0301,-0.015296,3367
1.03544,-0.0193241,3368
1.04199,-0.0238104,3369
1.05003,-0.0287097,3370
1.05943,-0.0345843,3371
1.07019,-0.0417789,3372
1.08214,-0.0508074,3373
1.09506,-0.0621412,3374
1.10863,-0.076231,3375
1.1225,-0.09347,3376
1.13627,-0.114199,3377
1.14956,-0.13868,3378
1.16213,-0.167193,3379
1.17385,-0.199986,3380
1.18424,-0.237361,3381
1.19275,-0.279549,3382
1.19925,-0.32673,3383
1.20445,-0.379584,3384
1.2085,-0.439009,3385
1.21148,-0.504949,3386
1.21453,-0.578363,3387
1.22491,-0.668024,3388
1.243,-0.772115,3389
1.14769,-0.791478,3390
0.635709,-0.52119,3391
-0.150149,-0.0101559,3392
1.02203,-0.00214879,3393
1.02358,-0.00696551,3394
1.02637,-0.0109408,3395
1.03031,-0.0152366,3396
1.03567,-0.0192074,3397
1.04228,-0.02361,3398
1.0504,-0.0283916,3399
1.05991,-0.034118,3400
1.07086,-0.0411325,3401
1.08308,-0.0499573,3402
1.09636,-0.0610699,3403
1.11042,-0.0749349,3404
1.12492,-0.0919568,3405
1.13948,-0.112489,3406
1.15375,-0.136807,3407
1.16756,-0.165195,3408
1.18078,-0.197907,3409
1.19303,-0.235233,3410
1.20386,-0.277439,3411
1.21323,-0.324652,3412
1.22191,-0.377429,3413
1.23036,-0.436696,3414
1.23971,-0.502403,3415
1.25268,-0.57438,3416
1.27287,-0.655552,3417
1.26151,-0.721278,3418
1.01221,-0.62891,3419
0.295318,-0.169513,3420
-0.0746578,0.0264529,3421
1.02221,-0.00214942,3422
1.02376,-0.00695659,3423
1.02656,-0.0109156,3424
1.03052,-0.0151765,3425
1.03591,-0.019089,3426
1.04256,-0.0234058,3427
1.05075,-0.0280664,3428
1.06039,-0.0336395,3429
1.07152,-0.040466,3430
1.084,-0.0490759,3431
1.09764,-0.059952,3432
1.11218,-0.0735714,3433
1.12731,-0.0903491,3434
1.14266,-0.110649,3435
1.15792,-0.134754,3436
1.17295,-0.162952,3437
1.1877,-0.195493,3438
1.20181,-0.232643,3439
1.21494,-0.274688,3440
1.22717,-0.321694,3441
1.23933,-0.374066,3442
1.25213,-0.432634,3443
1.26721,-0.4969,3444
1.28919,-0.565847,3445
1.30895,-0.634793,3446
1.22486,-0.648331,3447
0.801832,-0.455867,3448
0.0498066,-0.00606228,3449
-0.16131,-0.00243911,3450
1.02238,-0.00215003,3451
1.02394,-0.00694772,3452
1.02675,-0.0108903,3453
1.03073,-0.0151158,3454
1.03613,-0.018969,3455
1.04283,-0.0231982,3456
1.0511,-0.0277346,3457
1.06085,-0.033149,3458
1.07216,-0.0397798,3459
1.08489,-0.0481638,3460
1.0989,-0.058788,3461
1.11392,-0.0721412,3462
1.12966,-0.0886471,3463
1.1458,-0.108678,3464
1.16205,-0.132522,3465
1.17831,-0.160462,3466
1.19458,-0.192745,3467
1.21053,-0.229594,3468
1.22594,-0.271304,3469
1.24099,-0.317879,3470
1.25651,-0.369503,3471
1.27364,-0.426957,3472
1.29404,-0.489092,3473
1.32076,-0.552801,3474
1.32537,-0.605631,3475
1.14569,-0.565039,3476
0.553659,-0.280976,3477
-0.0594639,0.0385488,3478
-0.0941361,-0.0129046,3479
1.02256,-0.00215066,3480
1.02412,-0.0069389,3481
1.02694,-0.0108649,3482
1.03093,-0.0150546,3483
1.03636,-0.0188475,3484
1.0431,-0.0229871,3485
1.05143,-0.0273961,3486
1.0613,-0.0326468,3487
1.07278,-0.0390741,3488
1.08577,-0.0472212,3489
1.10012,-0.0575784,3490
1.11562,-0.0706445,3491
1.13198,-0.0868512,3492
1.1489,-0.106576,3493
1.16613,-0.130111,3494
1.18361,-0.157728,3495
1.20139,-0.189663,3496
1.21917,-0.22609,3497
1.23682,-0.267295,3498
1.25465,-0.313245,3499
1.27334,-0.363811,3500
1.29449,-0.419708,3501
1.32009,-0.479609,3502
1.34656,-0.5365,3503
1.31892,-0.567057,3504
1.03908,-0.47816,3505
0.323798,-0.126223,3506
-0.117885,0.0309484,3507
-0.0969926,-0.00508337,3508
1.02274,-0.00215128,3509
1.0243,-0.00693015,3510
1.02712,-0.0108394,3511
1.03113,-0.0149929,3512
1.03658,-0.0187248,3513
1.04336,-0.022773,3514
1.05176,-0.0270515,3515
1.06173,-0.0321334,3516
1.07338,-0.0383496,3517
1.08662,-0.0462488,3518
1.10132,-0.0563239,3519
1.11728,-0.0690822,3520
1.13426,-0.0849621,3521
1.15196,-0.104345,3522
1.17016,-0.127522,3523
1.18885,-0.15475,3524
1.20811,-0.186251,3525
1.22771,-0.222142,3526
1.24751,-0.26267,3527
1.26807,-0.307816,3528
1.28982,-0.357133,3529
1.31438,-0.410995,3530
1.34461,-0.468466,3531
1.36651,-0.518069,3532
1.29,-0.521419,3533
0.905923,-0.387589,3534
0.156634,-0.0296676,3535
-0.12308,0.0168879,3536
-0.0755333,0.0055438,3537
1.02291,-0.00215194,3538
1.02448,-0.00692149,3539
1.02731,-0.0108138,3540
1.03133,-0.0149307,3541
1.0368,-0.0186006,3542
1.04361,-0.0225557,3543
1.05207,-0.0267007,3544
1.06215,-0.031609,3545
1.07396,-0.0376065,3546
1.08744,-0.0452469,3547
1.10248,-0.0550247,3548
1.11891,-0.0674547,3549
1.13649,-0.0829804,3550
1.15496,-0.101985,3551
1.17413,-0.124757,3552
1.19401,-0.151532,3553
1.21473,-0.182511,3554
1.23611,-0.21776,3555
1.258,-0.257451,3556
1.28114,-0.301598,3557
1.30596,-0.349591,3558
1.33347,-0.401115,3559
1.36657,-0.455418,3560
1.37967,-0.49785,3561
1.24342,-0.474825,3562
0.748704,-0.297664,3563
0.0383312,0.00563004,3564
-0.118905,-0.000983711,3565
-0.0676728,0.0125194,3566
1.02309,-0.00215258,3567
1.02466,-0.00691292,3568
1.02749,-0.0107883,3569
1.03152,-0.0148683,3570
1.03701,-0.0184756,3571
1.04385,-0.0223359,3572
1.05238,-0.0263444,3573
1.06255,-0.0310741,3574
1.07452,-0.0368456,3575
1.08824,-0.0442164,3576
1.10362,-0.0536821,3577
1.12049,-0.0657632,3578
1.13867,-0.0809075,3579
1.15791,-0.0994981,3580
1.17803,-0.121818,3581
1.19908,-0.148079,3582
1.22123,-0.178451,3583
1.24434,-0.212955,3584
1.26826,-0.251673,3585
1.29379,-0.294604,3586
1.32163,-0.341195,3587
1.35205,-0.390433,3588
1.38543,-0.44063,3589
1.38404,-0.475347,3590
1.18412,-0.43043,3591
0.583434,-0.209878,3592
-0.0327534,0.0133439,3593
-0.112967,-0.00937025,3594
-0.0613482,0.0134866,3595
1.02327,-0.00215327,3596
1.02484,-0.00690444,3597
1.02768,-0.0107627,3598
1.03171,-0.0148055,3599
1.03722,-0.0183493,3600
1.04409,-0.0221131,3601
1.05267,-0.0259824,3602
1.06294,-0.0305289,3603
1.07506,-0.0360671,3604
1.089,-0.0431577,3605
1.10471,-0.0522963,3606
1.12204,-0.0640084,3607
1.14081,-0.0787442,3608
1.16079,-0.0968857,3609
