Ux,Uy,p,CellID
1.0264,-0.262267,0.0513495,471
1.07571,0.103753,0.0301237,472
1.0353,-0.0873977,0.0776799,473
1.05644,0.200433,0.0515055,474
1.01895,0.221355,0.0619613,475
1.19584,0.118817,0.0634246,476
1.16605,0.284872,0.0321157,477
1.02647,0.0715667,0.0703271,478
0.873676,0.0172017,0.0936187,479
0.876601,-0.0778312,0.127804,480
1.06835,-0.135172,0.134832,481
0.922642,-0.0770908,0.149227,482
0.967446,-0.139021,0.177541,483
0.961607,-0.171206,0.197677,484
0.890858,-0.188769,0.218974,485
0.854459,-0.199224,0.236366,486
0.827597,-0.195348,0.252754,487
0.810073,-0.185311,0.266647,488
0.801704,-0.174396,0.278586,489
0.788808,-0.161951,0.288367,490
0.774048,-0.147722,0.29628,491
0.763095,-0.134478,0.302611,492
0.96963,-0.241026,0.0714704,493
1.1999,0.0648217,0.00437898,494
0.923608,-0.0139363,0.0729789,495
1.06476,0.411391,0.0419902,496
1.12636,0.320283,0.0165491,497
0.970311,-0.124809,0.0740049,498
1.0027,0.0153722,0.0449906,499
1.00524,-0.312021,0.053378,500
1.06114,0.0654903,0.0344063,501
1.01411,-0.262172,0.0715995,502
0.98186,0.194475,0.046998,503
1.04812,0.144583,0.0548768,504
1.14881,0.144184,0.0563539,505
1.18491,0.334243,0.0262003,506
1.09749,0.1143,0.0717626,507
0.923073,0.0930019,0.0870071,508
0.934956,-0.0473444,0.120308,509
1.05882,-0.0764356,0.126384,510
0.936407,-0.0515079,0.142406,511
1.02081,-0.134549,0.170879,512
0.992344,-0.170722,0.192632,513
0.919471,-0.192658,0.215242,514
0.891654,-0.21375,0.235467,515
0.869595,-0.221891,0.2555,516
0.840467,-0.228905,0.272641,517
0.797759,-0.222056,0.286595,518
0.758964,-0.208447,0.297691,519
0.73434,-0.192533,0.306792,520
0.718119,-0.175847,0.313977,521
0.988669,-0.315556,0.0694047,522
1.17766,0.0172809,0.0116768,523
0.89349,0.0647599,0.0667806,524
1.03855,0.381686,0.033636,525
1.18733,0.266573,0.0110614,526
0.991187,-0.0855155,0.0721117,527
1.0298,0.0267462,0.0387495,528
0.996159,-0.260078,0.0533926,529
1.0737,-0.0049251,0.0333502,530
0.986323,-0.348149,0.0629958,531
0.904541,0.146545,0.0367936,532
1.06988,0.0633668,0.0452296,533
1.07989,0.126728,0.0473744,534
1.20409,0.331128,0.0132748,535
1.14898,0.1127,0.0710212,536
0.970482,0.133923,0.0800863,537
0.988227,-0.0373278,0.106634,538
1.05394,-0.0300555,0.113054,539
0.975353,-0.0532886,0.131019,540
1.07982,-0.145555,0.158351,541
1.02534,-0.190096,0.183304,542
0.955352,-0.234142,0.209414,543
0.904712,-0.289847,0.231176,544
0.845891,-0.312861,0.250653,545
0.790479,-0.314517,0.268562,546
0.745215,-0.294713,0.285296,547
0.712584,-0.273896,0.29951,548
0.68522,-0.24973,0.310925,549
0.669263,-0.23025,0.320286,550
1.01051,-0.363874,0.0722494,551
1.1462,-0.0412103,0.019718,552
0.867314,0.0919285,0.0620836,553
1.02296,0.265429,0.0263859,554
1.22943,0.190037,0.00242623,555
1.00275,-0.0338018,0.0676462,556
1.04906,0.0479587,0.0343438,557
0.99884,-0.161863,0.0539044,558
1.10385,-0.0595293,0.0261459,559
0.959035,-0.34907,0.0520431,560
0.842028,0.0721666,0.024723,561
1.08399,-0.00450618,0.0362057,562
1.01052,0.0736515,0.0315694,563
1.22044,0.289313,-0.00544362,564
1.18412,0.0862809,0.0665082,565
1.01305,0.135697,0.0697502,566
1.03192,-0.0503249,0.0890384,567
1.05444,-0.00937136,0.0940769,568
1.03067,-0.0803041,0.113699,569
1.13614,-0.168642,0.139657,570
1.06384,-0.222725,0.166248,571
1.01482,-0.273933,0.192612,572
0.959898,-0.32709,0.214755,573
0.895659,-0.334305,0.237427,574
0.824078,-0.340574,0.260077,575
0.745534,-0.332176,0.279821,576
0.681437,-0.318444,0.296085,577
0.646742,-0.302942,0.310089,578
0.631466,-0.290457,0.322256,579
1.03425,-0.388528,0.0747436,580
1.11557,-0.0571638,0.0233126,581
0.853137,0.0847602,0.0560912,582
1.01887,0.111732,0.0218423,583
1.24685,0.122947,0.00151986,584
1.00819,0.0336511,0.0613046,585
1.05907,0.0685643,0.0333417,586
1.00777,-0.0565218,0.0558537,587
1.13738,-0.0848908,0.0172601,588
0.936623,-0.295215,0.04048,589
0.800677,0.00130608,0.0132723,590
1.09194,-0.0522409,0.03072,591
0.948995,0.00934212,0.0122849,592
1.22812,0.228366,-0.0237088,593
1.20756,0.0489919,0.0591969,594
1.0493,0.102511,0.0589724,595
1.06354,-0.0805523,0.0710515,596
1.05965,-0.0173001,0.0738303,597
1.09133,-0.124419,0.0926382,598
1.18493,-0.198798,0.116779,599
1.10675,-0.264363,0.142377,600
1.07159,-0.322243,0.168309,601
0.982203,-0.3871,0.191507,602
0.879142,-0.4059,0.215809,603
0.772434,-0.418143,0.238349,604
0.689803,-0.399377,0.26021,605
0.644643,-0.38739,0.281487,606
0.62058,-0.374487,0.301002,607
0.604149,-0.363663,0.31826,608
1.05811,-0.397575,0.0746627,609
1.08753,-0.00774826,0.0246618,610
0.852182,0.0659803,0.0537117,611
1.0192,-0.0364329,0.0203898,612
1.24367,0.0845766,0.00466402,613
1.00919,0.110266,0.0543186,614
1.06544,0.0877268,0.0328564,615
1.02043,0.0353394,0.0558199,616
1.1669,-0.0863294,0.0100729,617
0.922879,-0.214266,0.0289017,618
0.77749,-0.0476395,0.00657341,619
1.09622,-0.0801376,0.0278995,620
0.898323,-0.0472209,-0.0055816,621
1.22758,0.162183,-0.0370027,622
1.2258,0.00554411,0.0494888,623
1.07981,0.0450291,0.0486744,624
1.0829,-0.119128,0.0556909,625
1.07011,-0.0479975,0.0518277,626
1.14969,-0.175992,0.0676932,627
1.22555,-0.23261,0.0899225,628
1.15016,-0.308812,0.113135,629
1.12286,-0.359621,0.135429,630
1.01268,-0.411535,0.157624,631
0.913478,-0.408306,0.181257,632
0.813014,-0.417867,0.209041,633
0.728027,-0.423058,0.237368,634
0.658116,-0.438707,0.26296,635
0.615723,-0.440319,0.286397,636
0.594963,-0.444976,0.309072,637
1.07661,-0.400443,0.0727185,638
1.06086,0.0946012,0.0270763,639
0.862425,0.0506295,0.0564349,640
1.01741,-0.150842,0.0243183,641
1.22766,0.0765927,0.00928629,642
1.00783,0.185588,0.048404,643
1.07241,0.107038,0.0294446,644
1.03475,0.105384,0.0545495,645
1.19167,-0.0739146,0.00308539,646
0.917136,-0.12301,0.0187414,647
0.768788,-0.0716826,0.00472718,648
1.09999,-0.0918139,0.0268688,649
0.862083,-0.0906772,-0.0219253,650
1.2234,0.096381,-0.0461104,651
1.24393,-0.04364,0.0384443,652
1.10655,-0.0250944,0.0380344,653
1.09265,-0.158967,0.0397713,654
1.08474,-0.0915705,0.0292305,655
1.20123,-0.226974,0.0417487,656
1.25881,-0.26712,0.0613277,657
1.18943,-0.349689,0.0804605,658
1.16217,-0.385726,0.0982913,659
1.02941,-0.438835,0.11999,660
0.916035,-0.45662,0.144166,661
0.792901,-0.501775,0.171083,662
0.696582,-0.513337,0.197919,663
0.640599,-0.5239,0.227392,664
0.62002,-0.533231,0.259287,665
0.593599,-0.538753,0.290366,666
1.0867,-0.403117,0.0731614,667
1.03749,0.219694,0.0281003,668
0.882074,0.0424818,0.0587199,669
1.0141,-0.219336,0.0278013,670
1.20331,0.088386,0.0168024,671
1.00679,0.250739,0.044462,672
1.07981,0.126385,0.0267679,673
1.04833,0.152085,0.0524425,674
1.21111,-0.0569564,-0.00276585,675
0.915189,-0.0307285,0.0114133,676
0.771397,-0.0755643,0.00555192,677
1.10504,-0.0918899,0.0266645,678
0.839092,-0.123667,-0.0344801,679
1.22095,0.0327168,-0.0558468,680
1.26217,-0.097078,0.0267647,681
1.12924,-0.0977286,0.0276268,682
1.09653,-0.196335,0.0241964,683
1.10069,-0.139271,0.00821249,684
1.24391,-0.271973,0.0164694,685
1.2855,-0.299286,0.033128,686
1.22072,-0.383313,0.0461697,687
1.18944,-0.400014,0.05919,688
1.0501,-0.452182,0.0768266,689
0.947977,-0.463233,0.0970963,690
0.843182,-0.495539,0.122291,691
0.771952,-0.517499,0.152866,692
0.716708,-0.578963,0.188211,693
0.65812,-0.613324,0.223467,694
0.60149,-0.629274,0.260178,695
1.09085,-0.406983,0.074516,696
1.0181,0.338723,0.0267306,697
0.908173,0.0392321,0.0609444,698
1.01094,-0.242963,0.0316449,699
1.17419,0.106518,0.0253865,700
1.00724,0.300797,0.0402346,701
1.08689,0.144063,0.0259024,702
1.05996,0.177858,0.0511535,703
1.22297,-0.0406472,-0.00560874,704
0.914734,0.0574605,0.00815354,705
0.782075,-0.0660788,0.00761652,706
1.11125,-0.0850151,0.0273754,707
0.825835,-0.149578,-0.043307,708
1.22264,-0.0272867,-0.0624982,709
1.27908,-0.151598,0.0150738,710
1.14612,-0.165588,0.016475,711
1.09646,-0.229473,0.00892167,712
1.11592,-0.184843,-0.010052,713
1.27796,-0.308385,-0.00620499,714
1.30679,-0.326576,0.00638907,715
1.24282,-0.407634,0.0125443,716
1.20804,-0.404225,0.0203882,717
1.07275,-0.463241,0.0327139,718
0.973614,-0.4926,0.0503742,719
0.865808,-0.572065,0.0711404,720
0.785022,-0.643822,0.0909568,721
0.712715,-0.700734,0.118802,722
0.657213,-0.717181,0.159829,723
0.60768,-0.738263,0.209929,724
1.09238,-0.410475,0.0751299,725
1.00089,0.433367,0.0251863,726
0.936413,0.0360073,0.0626842,727
1.00708,-0.229914,0.0334221,728
1.14542,0.122665,0.0323955,729
1.00842,0.334634,0.0363232,730
1.09424,0.158202,0.0244144,731
1.07055,0.18597,0.0499753,732
1.22715,-0.0301159,-0.00471104,733
0.914784,0.138349,0.00611114,734
0.798195,-0.0495465,0.0107214,735
1.11882,-0.0747567,0.0282451,736
0.820699,-0.171089,-0.0485767,737
1.22678,-0.082494,-0.0670404,738
1.2946,-0.203894,0.00484189,739
1.15638,-0.224923,0.00640553,740
1.09401,-0.257688,-0.00461788,741
1.12972,-0.224731,-0.0253004,742
1.30459,-0.335472,-0.0267325,743
1.32391,-0.347204,-0.0188245,744
1.25637,-0.422747,-0.0192357,745
1.22155,-0.402637,-0.0165453,746
1.09902,-0.472296,-0.010896,747
1.01212,-0.508444,-0.00245734,748
0.924447,-0.580744,0.00765333,749
0.870885,-0.628041,0.0181793,750
