Ux,Uy,CellID
1.04211,-0.0568034,385
1.04312,-0.0679103,386
1.04318,-0.0785895,387
1.04081,-0.0903166,388
1.03734,-0.100864,389
1.03146,-0.111675,390
1.02356,-0.121277,391
1.01447,-0.129417,392
1.00311,-0.136751,393
0.991399,-0.14189,394
0.978894,-0.144932,395
0.966916,-0.145754,396
0.956328,-0.144816,397
0.947809,-0.142287,398
0.941713,-0.140165,399
0.934899,-0.137331,400
0.924153,-0.134063,401
0.913122,-0.13029,402
0.904719,-0.127238,403
0.89851,-0.124185,404
0.894099,-0.121306,405
1.01698,-0.00219512,406
1.01857,-0.00726679,407
1.02121,-0.0121392,408
1.02486,-0.0173644,409
1.02904,-0.0234124,410
1.03383,-0.0302831,411
1.03857,-0.0390143,412
1.0426,-0.0478573,413
1.04611,-0.0580066,414
1.04778,-0.069098,415
1.04886,-0.0806289,416
1.04769,-0.0932976,417
1.0441,-0.105741,418
1.0391,-0.117975,419
1.0313,-0.129499,420
1.02154,-0.140282,421
1.00965,-0.149257,422
0.996561,-0.156629,423
0.982398,-0.162204,424
0.968608,-0.166704,425
0.953575,-0.169366,426
0.938465,-0.170779,427
0.922917,-0.169376,428
0.908063,-0.165635,429
0.898433,-0.161753,430
0.893816,-0.157547,431
0.888964,-0.152377,432
0.883479,-0.147231,433
0.878647,-0.142549,434
1.01741,-0.00223715,435
1.01965,-0.00721716,436
1.02211,-0.012076,437
1.02612,-0.0173135,438
1.03081,-0.0232748,439
1.03573,-0.0302182,440
1.04082,-0.0387201,441
1.04583,-0.0479974,442
1.05042,-0.0578066,443
1.05295,-0.0696923,444
1.05447,-0.082585,445
1.05384,-0.0958595,446
1.05133,-0.10976,447
1.04668,-0.123323,448
1.03934,-0.137536,449
1.02973,-0.149578,450
1.01751,-0.161307,451
1.00338,-0.171067,452
0.98876,-0.178821,453
0.9724,-0.183987,454
0.957378,-0.185524,455
0.942967,-0.185235,456
0.930857,-0.183368,457
0.921511,-0.181213,458
0.909176,-0.178028,459
0.893079,-0.173635,460
0.879486,-0.169388,461
0.870259,-0.165342,462
0.862844,-0.161059,463
1.01847,-0.00223772,464
1.02042,-0.00714224,465
1.02312,-0.0120767,466
1.0273,-0.0172996,467
1.03231,-0.0233133,468
1.03787,-0.0301722,469
1.04357,-0.0382797,470
1.04852,-0.048446,471
1.05353,-0.0588056,472
1.05694,-0.0706693,473
1.05984,-0.0835769,474
1.06013,-0.0982262,475
1.05838,-0.113151,476
1.0546,-0.128616,477
1.04796,-0.143294,478
1.03851,-0.158099,479
1.02663,-0.171823,480
1.01191,-0.184883,481
0.996015,-0.195356,482
0.978165,-0.20433,483
0.959398,-0.21161,484
0.939877,-0.217013,485
0.91901,-0.219339,486
0.89692,-0.218173,487
0.878339,-0.213347,488
0.867927,-0.208564,489
0.860916,-0.202469,490
0.852257,-0.195408,491
0.843952,-0.188474,492
1.01871,-0.00217333,493
1.02099,-0.00706647,494
1.02359,-0.0118035,495
1.02814,-0.0172453,496
1.03341,-0.0230665,497
1.03909,-0.0298513,498
1.04538,-0.0376899,499
1.05155,-0.0479253,500
1.05715,-0.0588209,501
1.0616,-0.0712886,502
1.06487,-0.0846336,503
1.06651,-0.0996506,504
1.06535,-0.115498,505
1.06233,-0.131699,506
1.05639,-0.148883,507
1.04814,-0.165424,508
1.03679,-0.181817,509
1.02223,-0.19738,510
1.00546,-0.211561,511
0.986802,-0.222984,512
0.967461,-0.231172,513
0.94709,-0.235063,514
0.928088,-0.235879,515
0.911789,-0.234818,516
0.89559,-0.233766,517
0.875228,-0.229907,518
0.853604,-0.224342,519
0.837335,-0.21894,520
0.825694,-0.212977,521
1.01968,-0.00213483,522
1.02185,-0.00706416,523
1.02474,-0.0122491,524
1.02914,-0.0172407,525
1.03444,-0.023479,526
1.04076,-0.030288,527
1.04758,-0.0382013,528
1.05384,-0.0468731,529
1.06,-0.0580374,530
1.06523,-0.0709041,531
1.06962,-0.0850236,532
1.07202,-0.100186,533
1.07221,-0.116373,534
1.07041,-0.134495,535
1.06563,-0.153065,536
1.05784,-0.172073,537
1.04772,-0.191191,538
1.03342,-0.209023,539
1.01697,-0.226441,540
0.997217,-0.242004,541
0.975326,-0.255922,542
0.9513,-0.267864,543
0.924264,-0.277525,544
0.894846,-0.28187,545
0.864795,-0.279707,546
0.842784,-0.274311,547
0.829862,-0.268325,548
0.816713,-0.259282,549
0.802676,-0.24957,550
1.01998,-0.00212711,551
1.02217,-0.00704529,552
1.02499,-0.0118549,553
1.02956,-0.0168985,554
1.03568,-0.023043,555
1.04201,-0.0301021,556
1.04895,-0.0373909,557
1.05578,-0.0470362,558
1.0631,-0.05822,559
1.06893,-0.0712189,560
1.07414,-0.0850919,561
1.07728,-0.100882,562
1.07886,-0.118524,563
1.07806,-0.137602,564
1.0744,-0.156322,565
1.0683,-0.177608,566
1.05825,-0.198213,567
1.04579,-0.219008,568
1.02956,-0.239893,569
1.01029,-0.259063,570
0.988042,-0.276215,571
0.963758,-0.289349,572
0.937087,-0.296291,573
0.91127,-0.299276,574
0.888321,-0.301789,575
0.863589,-0.302889,576
0.831729,-0.297992,577
0.802634,-0.291428,578
0.782269,-0.284087,579
1.02039,-0.00210376,580
1.02276,-0.00704539,581
1.02608,-0.0112751,582
1.03062,-0.0173039,583
1.03643,-0.0225889,584
1.04324,-0.0290426,585
1.05065,-0.0373556,586
1.0582,-0.0466141,587
1.06559,-0.0576908,588
1.07238,-0.0706311,589
1.07781,-0.0844515,590
1.08263,-0.101528,591
1.08488,-0.119226,592
1.08512,-0.138553,593
1.08286,-0.158984,594
1.078,-0.180851,595
1.06971,-0.203754,596
1.05816,-0.227701,597
1.04346,-0.25148,598
1.02481,-0.274908,599
1.00254,-0.297492,600
0.975573,-0.318167,601
0.943134,-0.338293,602
0.907742,-0.355016,603
0.867205,-0.363447,604
0.827175,-0.361381,605
0.799422,-0.355876,606
0.779529,-0.347669,607
0.756287,-0.334514,608
1.02109,-0.00208785,609
1.02334,-0.00701173,610
1.02631,-0.0110207,611
1.03099,-0.0171624,612
1.03746,-0.0219071,613
1.04423,-0.0292478,614
1.052,-0.0365433,615
1.05962,-0.0458681,616
1.06781,-0.0568435,617
1.07487,-0.0698522,618
1.082,-0.0846287,619
1.08704,-0.101095,620
1.09052,-0.119673,621
1.09168,-0.139406,622
1.09089,-0.161124,623
1.0873,-0.183934,624
1.08071,-0.208742,625
1.07096,-0.234057,626
1.05801,-0.261307,627
1.04072,-0.288169,628
1.01948,-0.315506,629
0.993824,-0.340143,630
0.96316,-0.360381,631
0.92911,-0.373102,632
0.895008,-0.381878,633
0.862975,-0.391274,634
0.822473,-0.39619,635
0.773759,-0.390056,636
0.735275,-0.382308,637
1.02121,-0.00207425,638
1.02359,-0.00696998,639
1.02702,-0.0109285,640
1.03179,-0.0165655,641
1.03789,-0.022034,642
1.0453,-0.0288168,643
1.05321,-0.0364029,644
1.06167,-0.0459676,645
1.07,-0.0568553,646
1.07795,-0.0696845,647
1.08487,-0.0843498,648
1.0912,-0.101096,649
1.09555,-0.119361,650
1.09814,-0.140402,651
1.09828,-0.162651,652
1.0963,-0.186448,653
1.09097,-0.212563,654
1.08344,-0.23948,655
1.0723,-0.268863,656
1.05764,-0.299202,657
1.03801,-0.330559,658
1.01294,-0.362267,659
0.98005,-0.394207,660
0.940686,-0.427538,661
0.893635,-0.458239,662
0.836521,-0.472985,663
0.780878,-0.471211,664
0.743167,-0.466548,665
0.709012,-0.454363,666
1.02172,-0.00206891,667
1.0239,-0.00696067,668
1.02719,-0.010929,669
1.03228,-0.0162327,670
1.03855,-0.0221227,671
1.04574,-0.0285997,672
1.05428,-0.0358512,673
1.06284,-0.0450719,674
1.07186,-0.0559818,675
1.07999,-0.0690392,676
1.08805,-0.0834895,677
1.09488,-0.100912,678
1.10013,-0.119787,679
1.10345,-0.140481,680
1.10515,-0.162899,681
1.10456,-0.187606,682
1.10101,-0.214565,683
1.09504,-0.243371,684
1.08683,-0.27432,685
1.07417,-0.308015,686
1.05754,-0.343664,687
1.03503,-0.380483,688
1.00625,-0.417354,689
0.971057,-0.449136,690
0.928057,-0.470241,691
0.882192,-0.489533,692
0.834807,-0.514736,693
0.768076,-0.525734,694
0.693706,-0.518148,695
1.02188,-0.00205757,696
1.02434,-0.00694174,697
1.02757,-0.0109618,698
1.03256,-0.0159453,699
1.03907,-0.0215535,700
1.04663,-0.0281358,701
1.05521,-0.0352777,702
1.06409,-0.0444981,703
1.07346,-0.0551336,704
1.08223,-0.0677622,705
1.09081,-0.083135,706
1.09845,-0.100068,707
1.10451,-0.119256,708
1.10869,-0.140537,709
1.11122,-0.163382,710
1.11203,-0.188516,711
1.11011,-0.21598,712
1.10641,-0.245767,713
1.10032,-0.278681,714
1.0909,-0.314503,715
1.07711,-0.35338,716
1.05819,-0.394653,717
1.03205,-0.438964,718
0.995776,-0.487683,719
0.947306,-0.543631,720
0.886295,-0.600473,721
0.803657,-0.629035,722
0.719108,-0.628613,723
0.661619,-0.623759,724
1.02226,-0.00204928,725
1.0244,-0.00696033,726
1.02788,-0.0109033,727
1.03318,-0.016077,728
1.03955,-0.0212693,729
1.04717,-0.0277925,730
1.05593,-0.0351012,731
1.06506,-0.0439869,732
1.07486,-0.0547654,733
1.0842,-0.067404,734
1.09314,-0.0828741,735
1.10139,-0.0995036,736
1.1081,-0.118765,737
1.11319,-0.139698,738
1.11685,-0.163311,739
1.11898,-0.189456,740
1.11846,-0.216873,741
1.11663,-0.247502,742
1.11302,-0.281508,743
1.10639,-0.318704,744
1.09652,-0.360143,745
1.08165,-0.406078,746
1.05998,-0.455872,747
1.03281,-0.510281,748
0.995137,-0.560571,749
0.94118,-0.594453,750
0.882519,-0.63543,751
0.805653,-0.700204,752
0.68161,-0.720405,753
1.02246,-0.00204604,754
1.02466,-0.00690178,755
1.02824,-0.0109889,756
1.03338,-0.0159901,757
1.04009,-0.0209583,758
1.04772,-0.0271474,759
1.05656,-0.0346716,760
1.06614,-0.0432046,761
1.0761,-0.0539489,762
1.08587,-0.0670007,763
1.09543,-0.0818566,764
1.10417,-0.0992243,765
1.11151,-0.118101,766
1.11731,-0.139251,767
1.12204,-0.163318,768
1.12512,-0.189113,769
1.12613,-0.217324,770
1.12601,-0.248817,771
1.1247,-0.283345,772
1.12058,-0.321427,773
1.11445,-0.364641,774
1.10481,-0.413455,775
1.08869,-0.466985,776
1.067,-0.528293,777
1.03122,-0.602563,778
0.972172,-0.696053,779
0.902202,-0.814015,780
0.774655,-0.880502,781
0.607052,-0.871522,782
1.02262,-0.00203194,783
1.02485,-0.00698262,784
1.02849,-0.0108809,785
1.03368,-0.0158567,786
1.04047,-0.0206698,787
1.04833,-0.0267405,788
1.05738,-0.0339884,789
1.06707,-0.0430687,790
1.07726,-0.0536163,791
1.08726,-0.0662442,792
1.0973,-0.0810793,793
1.10657,-0.0983972,794
1.11432,-0.1174,795
1.12102,-0.138933,796
1.12656,-0.163168,797
1.13056,-0.188717,798
1.13295,-0.217261,799
1.13452,-0.249141,800
1.13493,-0.284073,801
1.13391,-0.322733,802
1.13108,-0.367032,803
1.12624,-0.417405,804
1.11613,-0.474371,805
1.1008,-0.540464,806
1.08489,-0.624033,807
1.05048,-0.701525,808
0.990118,-0.752192,809
0.916546,-0.860873,810
0.755779,-1.03219,811
1.02274,-0.00202525,812
1.02509,-0.00688768,813
1.0286,-0.0109669,814
1.03393,-0.0159595,815
1.04063,-0.0208149,816
1.04856,-0.0265896,817
1.05773,-0.0336969,818
1.06784,-0.0426428,819
1.07831,-0.0532784,820
1.08867,-0.0657747,821
1.09893,-0.0806043,822
1.10853,-0.0974949,823
1.11703,-0.116822,824
1.12445,-0.138468,825
1.13065,-0.162747,826
1.13545,-0.188338,827
1.13889,-0.21698,828
1.14187,-0.248928,829
1.14438,-0.283971,830
1.14566,-0.323122,831
1.14607,-0.36753,832
1.14529,-0.418942,833
1.14248,-0.478076,834
1.13488,-0.544926,835
1.13027,-0.632316,836
1.10303,-0.733371,837
1.04442,-0.874492,838
0.990422,-1.14692,839
0.715404,-1.27467,840
0.998615,-0.00390272,841
0.998999,-0.00386417,842
0.999529,-0.00374788,843
0.999689,-0.00370442,844
0.999566,-0.00358415,845
0.99906,-0.00348205,846
0.998697,-0.00334788,847
0.99805,-0.00321376,848
0.997398,-0.00310221,849
0.996033,-0.00297532,850
0.994604,-0.00293036,851
0.992796,-0.00283278,852
0.990859,-0.00279067,853
0.988898,-0.00266524,854
0.986936,-0.00259209,855
0.984977,-0.00249523,856
0.983067,-0.00240017,857
0.981396,-0.00228302,858
0.98053,-0.00214109,859
0.99803,-0.00238728,860
0.997487,-0.00222735,861
0.997369,-0.0019977,862
0.997353,-0.00184616,863
0.997346,-0.00160322,864
0.997313,-0.00146672,865
0.997557,-0.00122696,866
0.998277,-0.000981841,867
0.999272,-0.000818517,868
1.00039,-0.000568138,869
1.00207,-0.000436329,870
1.0039,-0.000205014,871
1.00578,-6.85581e-05,872
1.00774,7.18257e-05,873
1.00962,0.000190008,874
1.01147,0.000278649,875
1.01318,0.000326232,876
1.01444,0.000323165,877
1.01464,0.00021534,878
0.992925,-0.0152467,879
0.992822,-0.0148495,880
0.992809,-0.0145488,881
0.992843,-0.0142635,882
0.992723,-0.0138568,883
0.992471,-0.013603,884
0.991869,-0.0133309,885
0.991461,-0.0129726,886
0.990706,-0.0127215,887
0.98978,-0.0124013,888
0.988852,-0.0120551,889
0.987833,-0.0117548,890
0.986694,-0.0113371,891
0.985177,-0.0110016,892
0.984077,-0.0106069,893
0.983138,-0.0103687,894
0.982622,-0.00988904,895
0.982663,-0.00953671,896
0.983064,-0.00893995,897
0.989854,-0.0157927,898
0.989779,-0.0154195,899
0.989694,-0.0151486,900
0.989361,-0.014772,901
0.989739,-0.0145708,902
0.989979,-0.0141483,903
0.990144,-0.0138073,904
0.99079,-0.013462,905
0.99123,-0.0129815,906
0.992087,-0.012726,907
0.993291,-0.0122101,908
0.994992,-0.011894,909
0.996415,-0.0112779,910
0.998004,-0.010912,911
0.999375,-0.0102431,912
1.00081,-0.00980573,913
1.00127,-0.00909008,914
1.00158,-0.00865227,915
1.00091,-0.00795232,916
0.983698,-0.0258621,917
0.983526,-0.0251522,918
0.98291,-0.0245424,919
0.982625,-0.0237293,920
0.982511,-0.0231112,921
0.981945,-0.0223637,922
0.981534,-0.0217256,923
0.980741,-0.0209617,924
0.979695,-0.0202466,925
0.978725,-0.0195166,926
0.977504,-0.0187445,927
0.975958,-0.0180895,928
0.974503,-0.0173244,929
0.972856,-0.0166435,930
0.971418,-0.0160586,931
0.970121,-0.0154367,932
0.969727,-0.0147806,933
0.969803,-0.0142791,934
0.970285,-0.0136081,935
0.977734,-0.0299985,936
0.977149,-0.0294975,937
0.976913,-0.0290863,938
0.976642,-0.0284171,939
0.976125,-0.0279928,940
0.975896,-0.0272989,941
0.975943,-0.0268729,942
0.976139,-0.0261253,943
0.976698,-0.025639,944
0.977145,-0.0250272,945
0.978137,-0.0243575,946
0.979391,-0.0237351,947
0.98111,-0.0229339,948
0.982697,-0.02218,949
0.98443,-0.0213085,950
0.985517,-0.0203534,951
0.986043,-0.0192359,952
0.986067,-0.018018,953
0.985315,-0.0168106,954
0.97001,-0.038093,955
0.969592,-0.0369315,956
0.968999,-0.0358416,957
0.968678,-0.03466,958
0.968027,-0.0335056,959
0.967566,-0.0324259,960
0.966777,-0.0313111,961
0.965788,-0.0301747,962
0.964767,-0.0289167,963
0.963479,-0.0276138,964
0.961721,-0.0264399,965
0.959694,-0.0251661,966
0.957458,-0.0239383,967
0.954686,-0.0226221,968
0.952298,-0.021415,969
0.950013,-0.0203063,970
0.947941,-0.0193588,971
0.946682,-0.0185106,972
0.946486,-0.0178655,973
0.960721,-0.0454447,974
0.960032,-0.0446637,975
0.959546,-0.0438122,976
0.958787,-0.0430418,977
0.958034,-0.0421874,978
0.957659,-0.0413415,979
0.957028,-0.0403967,980
0.95683,-0.0395155,981
0.956828,-0.0385386,982
0.956819,-0.0375745,983
0.957024,-0.0365916,984
0.957834,-0.035603,985
0.959078,-0.0346046,986
0.960983,-0.0335252,987
0.963239,-0.0323253,988
0.965306,-0.0310936,989
0.966911,-0.0294859,990
0.968084,-0.0278994,991
0.968305,-0.0259662,992
0.952638,-0.0542689,993
0.951661,-0.0528045,994
0.950801,-0.0511444,995
0.949723,-0.0494839,996
0.948633,-0.0478431,997
0.947697,-0.0460795,998
0.946661,-0.0444514,999
0.945533,-0.042591,1000
0.944118,-0.0407866,1001
0.942806,-0.0387387,1002
0.941012,-0.0368588,1003
0.939038,-0.0348605,1004
0.93662,-0.0329083,1005
0.933467,-0.0309548,1006
0.929683,-0.0290933,1007
0.925842,-0.0272086,1008
0.921773,-0.0256722,1009
0.918578,-0.0241453,1010
0.916617,-0.0230032,1011
0.940915,-0.0643644,1012
0.939499,-0.0631859,1013
0.937946,-0.061927,1014
0.936756,-0.0605155,1015
0.935715,-0.0591854,1016
0.934603,-0.0578011,1017
0.933564,-0.0563073,1018
0.932576,-0.0550111,1019
0.931463,-0.0534497,1020
0.930671,-0.0521173,1021
0.930315,-0.0505895,1022
