Ux,Uy,p
1.364020,-0.065001,-0.353014
1.390780,-0.098648,-0.390479
1.421610,-0.129209,-0.442349
1.444690,-0.156166,-0.515166
1.371680,-0.153819,-0.609686
0.961103,-0.076171,-0.701666
0.152889,0.026732,-0.754557
0.047404,-0.026187,-0.670904
0.670132,0.018336,-0.636904
1.243110,0.140703,-0.588812
1.425980,0.171961,-0.518549
1.414560,0.157588,-0.457594
1.367000,0.131920,-0.414643
1.333260,0.103893,-0.385289
1.318160,0.076794,-0.366846
1.318020,0.051802,-0.357793
1.328790,0.027827,-0.356878
1.346770,0.003916,-0.363661
1.368800,-0.020424,-0.378465
1.393080,-0.046063,-0.402685
1.419270,-0.071543,-0.437684
1.445230,-0.092300,-0.484066
1.448370,-0.105078,-0.544081
1.326490,-0.090039,-0.613721
0.870031,-0.014912,-0.669596
0.153366,0.026403,-0.701616
0.054026,-0.014892,-0.620341
0.592607,-0.010008,-0.607280
1.174490,0.091094,-0.581433
1.410140,0.128015,-0.529981
1.430500,0.127228,-0.482744
1.391520,0.111095,-0.447643
1.357690,0.089727,-0.422848
1.341170,0.068331,-0.407220
1.339940,0.048416,-0.399823
1.350200,0.029186,-0.399895
1.368350,0.010029,-0.407048
1.390910,-0.009187,-0.421460
1.415220,-0.028859,-0.443934
1.439590,-0.047700,-0.475014
1.459000,-0.060987,-0.514729
1.443160,-0.064772,-0.563170
1.286420,-0.047493,-0.615171
0.815791,0.014942,-0.646599
0.178123,0.020108,-0.664586
0.080221,-0.007304,-0.588548
0.542770,-0.018044,-0.582755
1.109670,0.057792,-0.567591
1.386350,0.095329,-0.533344
1.437430,0.103232,-0.499756
1.409150,0.093934,-0.472708
1.376630,0.078048,-0.452806
1.359340,0.061611,-0.440483
1.357330,0.046128,-0.435221
1.367170,0.031038,-0.436472
1.385300,0.016047,-0.443964
1.408030,0.001206,-0.457890
1.431940,-0.013635,-0.478385
1.454180,-0.027450,-0.505780
1.466580,-0.035917,-0.538789
1.433230,-0.034494,-0.575777
1.251470,-0.019422,-0.613725
0.785470,0.026431,-0.632422
0.205111,0.014410,-0.641734
0.096587,-0.004608,-0.566632
0.513997,-0.019057,-0.564128
1.053980,0.035637,-0.554089
1.359260,0.072825,-0.532903
1.437530,0.085506,-0.510580
1.420880,0.080692,-0.490942
1.390880,0.069161,-0.476268
1.373370,0.056847,-0.467611
1.370790,0.045031,-0.464769
1.380280,0.033430,-0.467286
1.398350,0.021956,-0.475265
1.421070,0.010652,-0.488665
1.444400,-0.000408,-0.507332
1.464360,-0.010623,-0.531193
1.470460,-0.016677,-0.558636
1.422670,-0.013123,-0.586321
1.223340,-0.000898,-0.613245
0.770346,0.030155,-0.625817
0.230405,0.010401,-0.630865
0.110001,-0.002625,-0.551473
0.499006,-0.017232,-0.550886
1.008930,0.021054,-0.544576
1.331880,0.057239,-0.531930
1.433030,0.072687,-0.517387
1.428080,0.071263,-0.504151
1.401410,0.063222,-0.494510
1.384080,0.054133,-0.489449
1.381070,0.045230,-0.489046
1.390290,0.036490,-0.493008
1.408270,0.027859,-0.501614
1.430910,0.019321,-0.514654
1.453750,0.010987,-0.531897
1.471650,0.003381,-0.552726
1.472380,-0.001629,-0.576567
1.413930,0.001841,-0.598317
1.203530,0.011416,-0.617789
0.766308,0.030820,-0.626898
0.253471,0.007929,-0.629876
0.120852,-0.001716,-0.541082
0.491601,-0.014563,-0.541360
0.971968,0.011860,-0.537935
1.304850,0.046142,-0.530866
1.425380,0.063385,-0.521957
1.431880,0.064968,-0.513887
1.408910,0.059881,-0.508625
1.391950,0.053319,-0.506950
1.388650,0.046722,-0.508755
1.397680,0.040276,-0.514435
1.415660,0.033901,-0.523940
1.438320,0.027494,-0.537055
1.460890,0.021135,-0.553479
1.477350,0.015170,-0.572690
1.473790,0.010838,-0.593436
1.407700,0.013297,-0.612590
1.191460,0.019753,-0.627791
0.770206,0.030094,-0.634768
0.274311,0.006464,-0.636644
0.129358,-0.001349,-0.533505
0.488336,-0.012174,-0.534132
0.941060,0.006274,-0.532766
1.278110,0.038174,-0.529554
1.415230,0.056743,-0.524951
1.432970,0.061106,-0.521072
1.414080,0.058643,-0.519534
1.397710,0.054202,-0.520777
1.394220,0.049524,-0.524955
1.403150,0.044952,-0.532309
1.421160,0.040376,-0.542917
1.443980,0.035617,-0.556647
1.466540,0.030705,-0.573084
1.482140,0.025863,-0.591667
1.475500,0.021844,-0.611133
1.403520,0.022813,-0.628892
1.184690,0.026092,-0.642189
0.778610,0.029380,-0.648255
0.293196,0.005651,-0.649741
0.136287,-0.001101,-0.527691
0.487429,-0.010190,-0.528541
0.915226,0.003035,-0.528535
1.251850,0.032425,-0.527898
1.402770,0.052097,-0.526646
1.431350,0.059044,-0.526261
1.416900,0.058985,-0.527807
1.401450,0.056465,-0.531606
1.397930,0.053488,-0.537990
1.406840,0.050523,-0.547123
1.425010,0.047447,-0.559103
1.448150,0.044069,-0.573912
1.471060,0.040293,-0.591183
1.486360,0.036258,-0.610018
1.477610,0.032310,-0.629527
1.401720,0.031670,-0.647110
1.183170,0.031865,-0.660263
0.791342,0.029318,-0.666494
0.311294,0.005443,-0.668096
0.141998,-0.000883,-0.522798
0.487755,-0.008521,-0.523872
0.893546,0.001231,-0.524919
1.226260,0.028209,-0.526036
1.388350,0.048909,-0.527222
1.427270,0.058368,-0.529621
1.417710,0.060649,-0.533700
1.403580,0.060009,-0.539823
1.400230,0.058638,-0.548250
1.409210,0.057131,-0.559235
1.427600,0.055413,-0.572895
1.451190,0.053286,-0.589081
1.474680,0.050532,-0.607744
1.490210,0.047149,-0.628067
1.480380,0.043130,-0.648823
1.402310,0.040878,-0.667895
1.185580,0.037988,-0.682230
0.806124,0.030692,-0.689393
0.328860,0.005595,-0.691378
0.146658,-0.000653,-0.518421
0.488665,-0.006914,-0.519637
0.875120,0.000494,-0.521384
1.201310,0.025139,-0.523740
1.371980,0.046752,-0.526814
1.420560,0.058630,-0.531198
1.416170,0.063256,-0.537563
1.403800,0.064527,-0.545738
1.400860,0.064762,-0.556042
1.410030,0.064696,-0.568818
1.428780,0.064334,-0.584261
1.452980,0.063474,-0.602450
1.477340,0.061833,-0.623046
1.493650,0.059191,-0.645677
1.483830,0.055231,-0.669146
1.405470,0.051435,-0.690975
1.192910,0.045456,-0.707708
0.825921,0.033315,-0.716497
0.348475,0.006435,-0.719216
0.150280,-0.000426,-0.514107
0.489637,-0.005535,-0.515380
0.859215,0.000345,-0.517666
1.177020,0.022952,-0.520917
1.353980,0.045402,-0.525252
1.411550,0.059633,-0.531318
1.412670,0.066670,-0.539361
1.402460,0.069956,-0.549318
1.400150,0.071891,-0.561482
1.409610,0.073349,-0.576044
1.428730,0.074465,-0.593466
1.453610,0.075043,-0.613865
1.479000,0.074714,-0.637167
1.496580,0.073072,-0.662829
1.487810,0.069365,-0.690042
1.410830,0.064169,-0.716122
1.203550,0.054856,-0.736789
0.846768,0.038634,-0.748391
0.368024,0.007469,-0.752397
0.153242,-0.000192,-0.509497
0.490716,-0.003953,-0.510866
0.845343,0.000840,-0.513390
1.153330,0.021475,-0.517192
1.334240,0.044557,-0.522564
1.399860,0.060975,-0.530023
1.406590,0.070456,-0.539324
1.398950,0.075902,-0.550799
1.397520,0.079691,-0.564400
1.407370,0.082866,-0.580767
1.426930,0.085696,-0.600174
1.452570,0.088011,-0.622894
1.479230,0.089378,-0.649158
1.498540,0.089243,-0.678758
1.491900,0.086437,-0.710847
1.418440,0.080413,-0.742798
1.219560,0.068121,-0.769396
0.876526,0.046284,-0.785120
0.396881,0.010070,-0.790875
0.154853,-0.000109,-0.504423
0.491141,-0.003005,-0.505703
0.832895,0.001391,-0.508337
1.130380,0.020594,-0.512539
1.313260,0.044169,-0.518706
1.386010,0.062607,-0.527035
1.398450,0.074557,-0.537371
1.393680,0.082316,-0.549977
1.393330,0.088147,-0.564938
1.403560,0.093285,-0.582772
1.423450,0.098136,-0.604020
1.449720,0.102589,-0.629210
1.477640,0.106187,-0.658714
1.498970,0.108249,-0.692626
1.495340,0.107168,-0.730481
1.427280,0.101193,-0.770022
1.238710,0.085717,-0.805375
0.907110,0.059245,-0.828381
0.421635,0.013008,-0.838424
0.157305,0.000861,-0.498596
0.491729,-0.001574,-0.499856
0.821494,0.002346,-0.502260
1.108040,0.020102,-0.506807
1.290940,0.043867,-0.513570
1.369540,0.064032,-0.522462
1.387440,0.078390,-0.533404
1.385730,0.088575,-0.546738
1.386650,0.096691,-0.562715
1.397290,0.104096,-0.581770
1.417420,0.111347,-0.604734
1.444200,0.118462,-0.632175
1.473300,0.124961,-0.664813
1.496870,0.130069,-0.703231
1.497050,0.132031,-0.747311
1.436240,0.128290,-0.795488
1.262330,0.112572,-0.842713
0.953562,0.080636,-0.878339
0.483123,0.020313,-0.894668
0.154326,-0.007840,-0.491240
0.488897,-0.002136,-0.492255
0.810430,0.002974,-0.494794
1.086720,0.020239,-0.500147
1.268100,0.043754,-0.507110
1.351390,0.065293,-0.515951
1.374430,0.081976,-0.527264
1.375850,0.094669,-0.540945
1.378010,0.105262,-0.557504
1.388900,0.115209,-0.577421
1.408950,0.125230,-0.601602
1.435820,0.135496,-0.630972
1.465660,0.145620,-0.666320
1.491160,0.154785,-0.708902
1.495380,0.161088,-0.759051
1.442800,0.161722,-0.815811
1.284450,0.148790,-0.875983
0.995864,0.114771,-0.932156
0.512004,0.037332,-0.972426
0.381463,0.454233,-0.811328
0.921000,0.858695,-0.519888
1.134320,0.950683,-0.359160
1.180970,0.869492,-0.265065
1.188210,0.737688,-0.178651
1.178520,0.641472,-0.110899
1.188600,0.538109,-0.069428
1.183690,0.469002,-0.042880
1.097190,0.409546,-0.021279
1.210810,0.354805,-0.004587
1.158760,0.368950,0.009326
1.134190,0.273739,0.023464
1.181110,0.271119,0.035529
1.244180,0.154363,0.046103
1.302040,0.080433,0.058357
1.103310,0.086893,0.047511
1.051750,-0.094965,0.054182
1.085640,0.022440,0.026901
1.205320,0.010202,0.043779
1.070840,-0.047384,0.052163
1.094080,-0.312566,0.020150
1.024750,0.102670,0.066371
1.158370,-0.168374,0.009938
0.858372,0.088847,0.036095
0.709230,0.292688,0.029981
1.023840,0.073782,-0.008300
1.107220,0.465433,0.060721
1.111010,0.109906,0.038903
1.056940,0.142963,0.123399
-0.180467,0.005492,-0.617114
0.539433,0.501206,-0.566430
1.099000,0.822223,-0.486132
1.245350,0.844427,-0.359400
1.244410,0.733831,-0.237256
1.221440,0.643363,-0.154329
1.224810,0.543727,-0.102455
1.206360,0.472704,-0.066490
1.116210,0.411449,-0.038851
1.216220,0.348361,-0.018701
1.167100,0.367266,-0.001591
1.145850,0.273819,0.013782
1.191390,0.274886,0.027870
1.264570,0.148152,0.040081
1.304550,0.078148,0.055305
1.117030,0.081071,0.042962
1.058390,-0.086844,0.053254
1.078140,-0.026890,0.025551
1.206730,-0.003169,0.040408
1.087970,-0.042861,0.050269
1.088170,-0.288722,0.020736
1.017410,0.072273,0.066047
1.161330,-0.172000,0.008129
0.840514,0.117243,0.031204
0.711410,0.271798,0.030771
1.020040,0.082784,-0.011288
1.105280,0.409451,0.060112
1.118920,0.063837,0.038644
1.060870,0.148788,0.121755
-0.094380,-0.013779,-0.631566
0.201062,0.147921,-0.573183
0.934945,0.632592,-0.546290
1.248440,0.773748,-0.421155
1.293110,0.713450,-0.290864
1.264130,0.637447,-0.197074
1.260270,0.544432,-0.134384
1.229260,0.472746,-0.089479
1.136860,0.410622,-0.056116
1.222500,0.340170,-0.032816
1.174300,0.363301,-0.012159
1.156840,0.270987,0.003825
1.202080,0.277417,0.019898
1.285500,0.141251,0.033739
1.307070,0.078137,0.052009
1.129460,0.072204,0.038192
1.067890,-0.075927,0.052262
1.072670,-0.071695,0.024297
1.204680,-0.015621,0.037693
1.103290,-0.040824,0.047820
1.084060,-0.267649,0.020998
1.011420,0.046432,0.066040
1.161800,-0.167733,0.006698
0.823624,0.143236,0.026079
0.714185,0.251339,0.031158
1.017130,0.087042,-0.014118
1.105270,0.344964,0.059141
1.124980,0.015628,0.038503
1.064200,0.157476,0.120451
-0.183280,0.009930,-0.571731
-0.025111,0.008018,-0.577887
0.701145,0.437587,-0.548952
1.192090,0.678251,-0.457958
1.323160,0.679011,-0.338904
1.302130,0.622952,-0.236159
1.294060,0.540153,-0.164314
1.252260,0.469348,-0.111425
1.158820,0.407230,-0.072353
1.229510,0.330422,-0.046757
1.180620,0.357208,-0.022646
1.167150,0.265283,-0.006070
1.213010,0.278548,0.011765
1.306680,0.133647,0.026980
1.309780,0.080194,0.048629
1.140690,0.060130,0.033348
1.079470,-0.062049,0.051146
1.069340,-0.110014,0.023126
1.199820,-0.027811,0.035407
1.116920,-0.041427,0.045011
1.081160,-0.249246,0.021046
1.006230,0.027191,0.066152
1.159970,-0.154264,0.006099
0.807956,0.168068,0.020788
0.717613,0.232069,0.032174
1.015310,0.085729,-0.015978
1.106980,0.274001,0.058151
1.128790,-0.032583,0.038712
1.066980,0.168964,0.119144
-0.125054,0.015072,-0.558044
-0.123059,-0.028176,-0.568872
0.449737,0.254650,-0.533392
1.096290,0.572643,-0.485774
1.328920,0.632187,-0.375041
1.331890,0.600811,-0.268326
1.325600,0.531611,-0.191407
1.275090,0.462781,-0.132073
1.181670,0.401457,-0.087920
1.237180,0.319382,-0.060563
1.186350,0.349073,-0.033415
1.176730,0.256741,-0.016128
1.224020,0.278070,0.003690
1.327710,0.125307,0.019754
1.312980,0.083927,0.045020
1.150870,0.044833,0.028638
1.092310,-0.044826,0.049788
1.068370,-0.140689,0.022095
1.192830,-0.040684,0.033265
1.128900,-0.044722,0.041910
1.078870,-0.232583,0.021237
1.001250,0.016050,0.066186
1.156110,-0.130624,0.005935
0.793697,0.192649,0.015809
0.721780,0.214555,0.033091
1.014860,0.078570,-0.017585
1.110160,0.198833,0.057298
1.130260,-0.078408,0.038872
1.069150,0.182837,0.117531
-0.131649,0.003782,-0.536136
-0.172158,-0.023898,-0.544665
0.230402,0.106123,-0.526082
0.975536,0.466420,-0.504840
1.308680,0.574849,-0.397968
1.352200,0.572983,-0.294167
1.354220,0.519607,-0.215877
1.297260,0.453332,-0.151338
1.205160,0.393621,-0.102911
1.245360,0.307312,-0.073104
1.191680,0.339079,-0.043914
1.185430,0.245627,-0.026075
1.234840,0.275935,-0.004918
1.348220,0.116228,0.012213
1.317050,0.088832,0.041097
1.159870,0.026380,0.023467
1.105530,-0.023954,0.048071
1.069980,-0.163351,0.021252
1.184420,-0.055000,0.031448
1.139300,-0.050604,0.038705
1.076740,-0.216163,0.021345
0.995920,0.013994,0.066373
1.150780,-0.096481,0.006547
0.781088,0.217353,0.011625
0.726864,0.199158,0.033863
1.016030,0.065807,-0.018255
1.114420,0.121678,0.057186
1.129470,-0.119402,0.039191
1.070820,0.198565,0.116141
-0.111412,-0.007168,-0.519062
-0.173715,-0.017065,-0.518598
0.076368,0.009799,-0.523984
0.834047,0.360729,-0.501009
1.265360,0.513002,-0.407379
1.363270,0.542267,-0.316025
1.379060,0.504700,-0.237584
1.318420,0.441423,-0.168396
1.229180,0.384084,-0.117719
1.254050,0.294370,-0.085581
1.196940,0.327322,-0.054020
1.193250,0.232147,-0.035840
1.245330,0.271983,-0.013407
1.367880,0.106447,0.004732
1.322230,0.094382,0.036934
1.167520,0.004994,0.018464
1.118210,0.000640,0.046209
1.074530,-0.178139,0.020499
1.175170,-0.071128,0.029518
1.148030,-0.058886,0.035303
1.074310,-0.198117,0.021491
0.989947,0.021409,0.066227
1.144230,-0.052255,0.008012
0.770490,0.242114,0.008260
0.732971,0.186003,0.034416
1.018880,0.048152,-0.017554
1.119480,0.044766,0.056570
1.126330,-0.153229,0.039198
1.072230,0.215350,0.114939
-0.099989,-0.014888,-0.501592
-0.163837,-0.008818,-0.495082
-0.027679,-0.036886,-0.512684
0.674150,0.259572,-0.475071
1.204760,0.453731,-0.410248
1.364920,0.510481,-0.334508
1.399040,0.487518,-0.255383
1.338710,0.427774,-0.184283
1.253450,0.373246,-0.132458
1.263100,0.280706,-0.097362
1.202360,0.313991,-0.063658
1.200190,0.216715,-0.045648
1.255320,0.266261,-0.021629
1.386460,0.096062,-0.002987
1.328770,0.100026,0.032519
1.173530,-0.018836,0.013500
1.129530,0.028732,0.044287
1.082300,-0.185689,0.020031
1.165790,-0.088731,0.027626
1.154870,-0.069304,0.031709
1.070970,-0.176231,0.021714
0.982884,0.038097,0.065703
1.136940,0.000991,0.009447
0.762145,0.266441,0.005621
0.740259,0.175010,0.034316
1.023490,0.026635,-0.017767
1.125040,-0.029657,0.055709
1.120710,-0.177745,0.038751
1.073590,0.232435,0.113108
-0.086635,-0.016240,-0.484929
-0.146625,-0.007312,-0.475946
-0.085935,-0.054277,-0.492889
0.503426,0.164727,-0.442637
1.132610,0.403327,-0.412764
1.356720,0.478848,-0.347471
1.414260,0.468999,-0.269412
1.358570,0.413102,-0.199512
1.277750,0.361294,-0.146081
1.272600,0.266405,-0.108756
1.208190,0.299180,-0.072926
1.206300,0.199695,-0.055143
1.264760,0.258690,-0.029792
1.403780,0.085138,-0.010561
1.336880,0.105437,0.027591
1.177750,-0.044179,0.008402
1.138810,0.059689,0.042287
1.093610,-0.186590,0.019607
1.156850,-0.106835,0.025549
1.159460,-0.081714,0.027899
1.066090,-0.148247,0.022175
0.974426,0.062989,0.064642
1.129390,0.061405,0.011329
0.756241,0.289530,0.004154
0.748761,0.165996,0.034901
1.029930,0.002546,-0.017155
1.130580,-0.099314,0.056190
1.112780,-0.191311,0.038730
1.075130,0.249010,0.111567
-0.073962,-0.013730,-0.469729
-0.131781,-0.011956,-0.461187
-0.113388,-0.049001,-0.468468
0.349919,0.082988,-0.419479
1.051580,0.361826,-0.413661
1.338280,0.448201,-0.352664
1.426050,0.450702,-0.281132
1.378260,0.397980,-0.214826
1.301640,0.348383,-0.158883
1.282540,0.251638,-0.119408
1.214480,0.283183,-0.082211
1.211590,0.181575,-0.064458
1.273560,0.249391,-0.037864
1.419590,0.073924,-0.018254
1.346690,0.110448,0.021944
1.180000,-0.069553,0.003310
1.145510,0.092341,0.040102
1.108520,-0.181867,0.019492
1.148980,-0.123984,0.023334
1.161420,-0.096049,0.024195
1.059120,-0.112000,0.022993
0.964842,0.094266,0.063213
1.121840,0.126787,0.013520
0.752937,0.310484,0.004116
0.758517,0.158669,0.034919
1.038130,-0.022779,-0.016138
1.135670,-0.162008,0.055874
1.102740,-0.193108,0.038940
1.076980,0.264500,0.109687
-0.060461,-0.008960,-0.457674
-0.122024,-0.017259,-0.450821
-0.119748,-0.027803,-0.445538
0.224483,0.031245,-0.407186
0.960254,0.326809,-0.406736
1.312310,0.420298,-0.353729
1.436150,0.433915,-0.293561
1.397680,0.382416,-0.229215
1.325050,0.334608,-0.170686
1.293130,0.236464,-0.129455
1.221390,0.266129,-0.091118
1.216150,0.162765,-0.073471
1.281670,0.238326,-0.045700
1.433810,0.062527,-0.025642
1.358120,0.115327,0.015889
1.180190,-0.092844,-0.001695
1.149430,0.124777,0.038311
1.126860,-0.172271,0.018873
1.142630,-0.138549,0.020843
1.160390,-0.112364,0.020547
1.049880,-0.065799,0.023842
0.954293,0.129157,0.061302
1.114540,0.194279,0.016169
0.752288,0.328235,0.005867
0.769429,0.152663,0.036044
1.047920,-0.048004,-0.015350
1.140050,-0.215667,0.055241
1.090770,-0.183513,0.038235
1.079400,0.278311,0.108170
-0.047893,-0.004175,-0.450007
-0.119737,-0.018530,-0.444681
-0.121238,-0.000819,-0.430262
0.117704,0.023130,-0.403126
0.857880,0.297497,-0.393745
1.282970,0.397781,-0.355581
1.445390,0.418844,-0.306394
1.416520,0.366277,-0.242501
1.348020,0.320217,-0.181923
1.304290,0.221019,-0.139491
1.228790,0.248334,-0.099701
1.220000,0.143734,-0.081890
1.289060,0.225653,-0.052936
1.446140,0.051386,-0.032757
1.370950,0.120566,0.009232
1.178410,-0.111356,-0.006943
1.150160,0.154423,0.035671
1.148500,-0.159201,0.018797
1.138300,-0.149094,0.018138
1.155980,-0.130942,0.016950
1.038250,-0.008891,0.024837
0.943109,0.164437,0.059016
1.107730,0.260991,0.018373
0.754295,0.341757,0.008762
0.781414,0.147560,0.036406
1.059070,-0.071903,-0.014518
1.143430,-0.258413,0.054690
1.077140,-0.164067,0.038031
1.082530,0.290182,0.107300
-0.037641,-0.000726,-0.447310
-0.123876,-0.018275,-0.443117
-0.131360,0.020110,-0.426423
0.033426,0.046313,-0.406714
0.755519,0.272582,-0.387421
1.253560,0.380616,-0.363310
1.453660,0.404846,-0.320649
1.434920,0.349501,-0.254754
1.370910,0.305398,-0.192699
1.316210,0.205343,-0.149407
1.236810,0.229951,-0.108167
1.223380,0.124800,-0.089882
1.295790,0.211336,-0.059704
1.456490,0.040567,-0.039327
1.384450,0.127116,0.001829
1.175210,-0.122432,-0.011841
1.148060,0.178579,0.033263
1.172830,-0.143750,0.018152
1.136360,-0.154420,0.015028
1.147880,-0.151918,0.013579
1.023850,0.057488,0.026010
0.932155,0.196622,0.056302
1.101450,0.323367,0.020860
0.758815,0.349995,0.013096
0.794215,0.142976,0.037018
1.071220,-0.093385,-0.012752
1.145600,-0.288435,0.053921
1.062270,-0.137380,0.037539
1.086560,0.299782,0.105754
-0.028587,0.000560,-0.449667
-0.130561,-0.020689,-0.446309
-0.155097,0.025045,-0.429956
-0.032750,0.068138,-0.417071
0.664251,0.251988,-0.393400
1.225380,0.365661,-0.376894
1.460780,0.390717,-0.333396
1.453250,0.332228,-0.266675
1.393620,0.290278,-0.203572
1.328560,0.189452,-0.158771
1.245150,0.211381,-0.115758
1.226290,0.106327,-0.097239
1.301850,0.195640,-0.066221
1.464430,0.030505,-0.045473
1.397770,0.135636,-0.005408
1.171270,-0.123991,-0.016974
1.143820,0.195219,0.031055
1.198660,-0.126691,0.016668
1.137220,-0.153571,0.011352
1.135910,-0.174824,0.010524
1.006640,0.129075,0.027238
0.922094,0.222605,0.053117
1.095730,0.378384,0.023715
0.765653,0.352149,0.018069
0.807718,0.138562,0.037018
1.084050,-0.111707,-0.010819
1.146440,-0.304328,0.053559
1.046520,-0.106482,0.035583
1.091430,0.306983,0.103972
-0.017850,-0.000400,-0.457428
-0.134200,-0.027168,-0.454570
-0.187800,0.016051,-0.438231
-0.092351,0.067867,-0.430742
0.579521,0.232843,-0.408115
1.197330,0.349913,-0.393540
1.467430,0.375454,-0.346623
1.471950,0.314514,-0.277544
1.416210,0.274892,-0.214790
1.341540,0.173431,-0.168192
1.254030,0.192801,-0.123651
1.229020,0.088480,-0.104492
1.307300,0.178604,-0.071939
1.469810,0.021125,-0.050852
1.409890,0.146895,-0.013043
1.167560,-0.115323,-0.021019
1.138450,0.203465,0.028849
1.224870,-0.108917,0.014316
1.140980,-0.145471,0.007406
1.120380,-0.196680,0.007477
0.986977,0.198486,0.028405
0.913471,0.239357,0.049662
1.090490,0.422414,0.026247
0.774496,0.347426,0.024197
0.821539,0.133975,0.037287
1.097070,-0.126279,-0.009547
1.145950,-0.304731,0.053047
1.030410,-0.074300,0.033359
1.097220,0.311415,0.102623
-0.002381,-0.002439,-0.470532
-0.132002,-0.033102,-0.467434
-0.219715,0.003093,-0.449889
-0.149408,0.047533,-0.444208
0.494366,0.210345,-0.421924
1.167950,0.332136,-0.410294
1.473790,0.358479,-0.359996
1.490880,0.296194,-0.289298
1.438350,0.259193,-0.225280
1.354730,0.157432,-0.177212
1.262990,0.174670,-0.130984
1.231560,0.071480,-0.111290
1.312180,0.160631,-0.076978
1.472030,0.012719,-0.055637
1.419700,0.160846,-0.020174
1.165080,-0.096926,-0.024570
1.132620,0.203875,0.026853
1.250220,-0.090588,0.011358
1.147560,-0.128889,0.002701
1.101950,-0.212205,0.004380
0.965436,0.257461,0.029179
0.906452,0.244920,0.045772
1.085650,0.453024,0.028649
0.784941,0.335503,0.030441
0.835500,0.128882,0.037410
1.109810,-0.137114,-0.008304
1.144220,-0.289144,0.052984
1.014360,-0.043157,0.031312
1.103670,0.313001,0.101042
0.011531,-0.002601,-0.489862
-0.127572,-0.028723,-0.485105
-0.243314,0.000725,-0.463768
-0.201796,0.023323,-0.454291
0.406680,0.182151,-0.430837
1.137640,0.312036,-0.426257
1.479650,0.339418,-0.372635
1.509810,0.277115,-0.300955
1.460170,0.243128,-0.235992
1.368410,0.141522,-0.185662
1.272330,0.157088,-0.138359
1.234290,0.055369,-0.117558
1.316540,0.141994,-0.081480
1.471080,0.005126,-0.059568
1.426510,0.177324,-0.026420
1.164450,-0.070623,-0.026945
1.127400,0.197995,0.024798
1.273520,-0.071839,0.007904
1.156180,-0.102683,-0.002524
1.082010,-0.214634,0.001058
0.943067,0.299763,0.029562
0.901035,0.238183,0.041790
1.081050,0.467413,0.030347
0.796489,0.316158,0.036886
0.849087,0.123105,0.038246
1.121850,-0.144440,-0.006977
1.141430,-0.257322,0.052813
0.998929,-0.014536,0.028249
1.110830,0.311209,0.099302
0.023363,0.005917,-0.514748
-0.127685,0.003296,-0.505981
-0.254798,0.025666,-0.478151
-0.241376,0.017187,-0.458704
0.318900,0.151018,-0.433140
1.106360,0.290174,-0.440668
1.484220,0.317985,-0.383858
1.528390,0.257341,-0.312647
1.481170,0.226824,-0.246703
1.381900,0.125998,-0.194353
1.281440,0.140562,-0.145544
1.237110,0.040362,-0.123205
1.320450,0.123335,-0.085382
1.466470,-0.001844,-0.062714
1.429730,0.195589,-0.031178
1.166300,-0.038477,-0.028372
1.123170,0.188181,0.023129
1.293710,-0.052487,0.004329
1.165950,-0.066499,-0.008234
1.061850,-0.199566,-0.002321
0.921330,0.323658,0.029412
0.896977,0.219927,0.037606
1.076610,0.464674,0.032548
0.808566,0.289854,0.042790
0.862308,0.116446,0.038600
1.132640,-0.149073,-0.006073
1.137650,-0.210696,0.051892
0.984580,0.010633,0.024990
1.118300,0.305972,0.097978
-0.007343,0.051808,-0.546768
-0.141919,0.077519,-0.523823
-0.251630,0.089772,-0.488244
-0.256745,0.044701,-0.457139
0.238632,0.123604,-0.432107
1.073560,0.267038,-0.450581
1.487380,0.294484,-0.393421
1.546530,0.236958,-0.324288
1.501330,0.210159,-0.256806
1.395590,0.110862,-0.202623
1.290870,0.125071,-0.152668
1.240400,0.026433,-0.128473
1.324000,0.105271,-0.089048
1.458420,-0.008313,-0.065081
1.428910,0.214801,-0.034448
1.170850,-0.003159,-0.028869
1.120660,0.176163,0.021516
1.310020,-0.032787,0.001256
1.175440,-0.020590,-0.014025
1.043100,-0.165683,-0.005681
0.901723,0.331460,0.029095
0.894078,0.191626,0.033453
1.072210,0.443755,0.033856
0.820621,0.257206,0.048559
0.874634,0.108883,0.038945
1.141750,-0.151860,-0.005800
1.133040,-0.151284,0.051832
0.971864,0.032069,0.022158
1.126090,0.296601,0.096459
1.032220,-0.060458,0.092558
0.991276,-0.389262,-0.019766
1.041050,-0.769248,-0.000110
1.050280,0.522111,0.054492
0.816193,0.006857,-0.017519
0.996617,0.227388,-0.006958
1.003060,0.310406,-0.008900
1.038680,-0.090588,0.004797
1.122260,-0.004319,-0.017645
1.051110,-0.267649,-0.031389
1.207420,0.135936,-0.057988
1.448570,-0.185523,-0.048279
1.132530,-0.221499,-0.085940
1.123510,-0.107009,-0.075213
1.307760,-0.007612,-0.123472
1.302690,-0.029127,-0.155072
1.309120,-0.010839,-0.207948
1.524960,-0.054917,-0.260071
1.351290,-0.021370,-0.311521
1.411030,-0.059120,-0.360795
1.506800,-0.097635,-0.443676
1.528690,-0.097613,-0.520335
1.625100,-0.104349,-0.604665
1.464400,-0.084579,-0.676712
0.888033,-0.069942,-0.685659
0.099803,-0.065683,-0.678472
-0.203643,-0.204544,-0.703383
-0.249817,-0.326839,-0.768420
-0.195611,-0.413589,-0.834129
