Ux,Uy
1.048670,0.333639
1.058870,0.299701
1.066760,0.268686
1.072850,0.240412
1.077660,0.214985
1.081860,0.191768
1.084390,0.169160
1.085150,0.149079
1.084710,0.129383
1.082110,0.111472
1.078630,0.094956
1.073400,0.079881
1.067290,0.065962
1.060930,0.054035
1.054090,0.043630
1.046960,0.034646
1.041020,0.026663
1.035000,0.019890
1.030270,0.013700
1.026920,0.008028
1.024950,0.002122
0.591726,0.814500
0.757019,0.810045
0.873492,0.740075
0.940632,0.637269
0.989791,0.549681
1.020520,0.481302
1.040420,0.426925
1.054390,0.379455
1.063930,0.338430
1.070610,0.302466
1.076300,0.270794
1.080670,0.242512
1.084440,0.216248
1.086980,0.192582
1.088620,0.170489
1.088950,0.149330
1.087530,0.129728
1.084770,0.111604
1.080550,0.094810
1.074940,0.079547
1.068820,0.065646
1.062030,0.053723
1.054750,0.043953
1.047850,0.034967
1.041220,0.026961
1.035390,0.019909
1.030670,0.014043
1.027480,0.008010
1.025400,0.002123
0.737764,0.962959
0.881780,0.791528
0.953602,0.694679
1.014680,0.644297
1.039080,0.565377
1.052080,0.491527
1.064920,0.433046
1.072620,0.383729
1.077550,0.340837
1.081640,0.304371
1.084620,0.272209
1.087450,0.243818
1.089670,0.217787
1.091820,0.193077
1.092740,0.170925
1.092290,0.149542
1.090640,0.130153
1.087010,0.111557
1.082630,0.094641
1.076770,0.079751
1.070080,0.065693
1.062950,0.053791
1.055590,0.043827
1.048200,0.034827
1.041920,0.026835
1.035800,0.019841
1.031090,0.013898
1.027620,0.008007
1.025510,0.002120
0.710240,1.217140
0.962549,1.065300
1.012360,0.807199
1.062390,0.673194
1.078660,0.571281
1.083780,0.495222
1.087630,0.436099
1.088880,0.385467
1.090310,0.342062
1.091370,0.305502
1.092450,0.272984
1.093490,0.244308
1.095060,0.218341
1.096020,0.193434
1.096100,0.171148
1.095180,0.149936
1.092870,0.130395
1.089270,0.111496
1.084280,0.094687
1.078080,0.079742
1.071400,0.065420
1.063840,0.053507
1.056310,0.043275
1.048990,0.034367
1.042270,0.026350
1.036200,0.019949
1.031170,0.013416
1.027910,0.008022
1.025650,0.002116
1.022930,-0.002042
1.025260,-0.007050
1.028790,-0.010863
1.034220,-0.015694
1.041080,-0.020526
1.049210,-0.026489
1.058570,-0.033263
1.068780,-0.042015
1.079720,-0.052403
1.090500,-0.064823
1.101640,-0.079869
1.111800,-0.097276
1.121000,-0.116981
1.129060,-0.139215
1.135800,-0.163719
1.140920,-0.190752
1.145130,-0.219621
1.148750,-0.252226
1.151590,-0.287617
1.154150,-0.327814
1.156240,-0.372356
1.157850,-0.423007
1.159950,-0.482172
1.160710,-0.550259
1.158620,-0.632156
1.172780,-0.750375
1.178480,-0.860529
1.018610,-0.831468
0.460381,-0.511557
1.023150,-0.002036
1.025630,-0.006835
1.028930,-0.011106
1.034410,-0.015265
1.041180,-0.020218
1.049420,-0.025855
1.058790,-0.032963
1.069490,-0.041545
1.080660,-0.051555
1.091920,-0.064652
1.103200,-0.079150
1.113860,-0.096366
1.123800,-0.116462
1.132500,-0.138414
1.140070,-0.162871
1.145970,-0.189763
1.151150,-0.218999
1.155990,-0.251616
1.161110,-0.287009
1.165900,-0.326947
1.171250,-0.371281
1.176810,-0.421715
1.184700,-0.480057
1.195820,-0.548292
1.209510,-0.626109
1.238340,-0.727579
1.178770,-0.762621
0.696447,-0.527765
-0.141175,-0.011450
1.023500,-0.002031
1.025650,-0.007081
1.029350,-0.011073
1.034590,-0.015100
1.041620,-0.019818
1.049990,-0.025853
1.059590,-0.032927
1.070230,-0.041392
1.081600,-0.051133
1.093090,-0.063842
1.104920,-0.078747
1.116220,-0.095757
1.126320,-0.115789
1.135690,-0.137867
1.144000,-0.162213
1.150920,-0.188957
1.157530,-0.218522
1.163680,-0.250654
1.170190,-0.286133
1.177410,-0.325352
1.185920,-0.369525
1.195630,-0.418413
1.208680,-0.475341
1.229510,-0.541276
1.256470,-0.612867
1.258430,-0.675964
1.056820,-0.609331
0.372663,-0.196387
-0.071698,0.036200
1.023500,-0.002020
1.025820,-0.007056
1.029400,-0.010612
1.034830,-0.014998
1.041820,-0.019999
1.050240,-0.025928
1.059960,-0.032136
1.070860,-0.040686
1.082560,-0.050580
1.094540,-0.062972
1.106600,-0.077649
1.118240,-0.095075
1.129120,-0.114871
1.138850,-0.137047
1.147990,-0.161306
1.156040,-0.187921
1.163520,-0.217482
1.170850,-0.249437
1.179420,-0.284209
1.188990,-0.323428
1.200260,-0.366178
1.214050,-0.413959
1.232450,-0.467894
1.259670,-0.529293
1.291180,-0.589595
1.234580,-0.603183
0.873124,-0.449921
0.120296,-0.028115
-0.168504,0.004491
1.023660,-0.002019
1.025880,-0.006583
1.029520,-0.010218
1.035030,-0.015127
1.042290,-0.019976
1.050520,-0.025224
1.060560,-0.032073
1.071640,-0.040314
1.083410,-0.049901
1.095700,-0.062389
1.108170,-0.076550
1.120320,-0.094217
1.131770,-0.113740
1.142450,-0.136192
1.151990,-0.160397
1.160880,-0.187201
1.169500,-0.216172
1.178380,-0.247915
1.188480,-0.282608
1.200120,-0.320354
1.214230,-0.361979
1.231570,-0.407944
1.254880,-0.459215
1.286090,-0.513116
1.307650,-0.557263
1.175430,-0.521855
0.655148,-0.292702
-0.000009,0.031084
-0.100306,-0.008952
1.023720,-0.002026
1.026120,-0.006180
1.029740,-0.010050
1.035550,-0.014913
1.042480,-0.019442
1.051060,-0.025060
1.061060,-0.031608
1.072300,-0.039765
1.084400,-0.049724
1.096990,-0.061809
1.109900,-0.075940
1.122400,-0.093149
1.134550,-0.112770
1.145590,-0.134721
1.156020,-0.158826
1.165690,-0.186012
1.175390,-0.214815
1.185560,-0.245885
1.197400,-0.279769
1.211020,-0.316739
1.227860,-0.357091
1.248030,-0.400689
1.275660,-0.448376
1.307940,-0.494091
1.302310,-0.515739
1.087060,-0.440322
0.448933,-0.155878
-0.070814,0.026700
-0.106198,-0.008208
1.023950,-0.002020
1.026320,-0.006016
1.029900,-0.010012
1.035620,-0.015132
1.042820,-0.019161
1.051380,-0.024823
1.061460,-0.031434
1.072920,-0.039056
1.085170,-0.048938
1.098080,-0.060812
1.111510,-0.075263
1.124480,-0.092184
1.137120,-0.111407
1.149030,-0.133931
1.160210,-0.157781
1.170650,-0.184061
1.181170,-0.212879
1.192680,-0.243187
1.205960,-0.276582
1.221570,-0.312198
1.240710,-0.350936
1.263580,-0.391643
1.293870,-0.435625
1.324540,-0.473242
1.278110,-0.469197
0.971770,-0.357722
0.292696,-0.058559
-0.087142,0.018486
-0.085582,-0.000958
1.024130,-0.002013
1.026660,-0.005983
1.030370,-0.009998
1.035870,-0.015096
1.042940,-0.018775
1.051760,-0.024445
1.062240,-0.030787
1.073650,-0.038953
1.086240,-0.048090
1.099480,-0.060023
1.113070,-0.074545
1.126650,-0.090879
1.139760,-0.110406
1.152260,-0.132548
1.164080,-0.156472
1.175300,-0.182717
1.187070,-0.210686
1.199620,-0.240328
1.214470,-0.273229
1.231570,-0.307377
1.252830,-0.344547
1.278210,-0.382483
1.309230,-0.421546
1.332670,-0.450421
1.239360,-0.421851
0.837727,-0.276297
0.177640,-0.007991
-0.089011,0.007499
-0.080332,0.005636
1.024460,-0.002007
1.026650,-0.005981
1.030420,-0.009993
1.035970,-0.014619
1.043380,-0.018965
1.052220,-0.023820
1.062520,-0.030311
1.074350,-0.038058
1.087140,-0.047623
1.100640,-0.058740
1.114730,-0.073305
1.128720,-0.089972
1.142560,-0.109365
1.155380,-0.131210
1.168240,-0.154885
1.180270,-0.180471
1.192630,-0.207928
1.206620,-0.237749
1.222580,-0.268895
1.241230,-0.302106
1.263990,-0.337387
1.291610,-0.372847
1.322600,-0.406850
1.331370,-0.425392
1.189020,-0.376519
0.702277,-0.199708
0.101732,0.013501
-0.082417,0.003875
-0.071844,0.008041
1.024430,-0.001996
1.026800,-0.005975
1.030590,-0.009999
1.036340,-0.014234
1.043560,-0.018967
1.052470,-0.023805
1.063300,-0.029980
1.074830,-0.037440
1.088110,-0.046881
1.101800,-0.057595
1.116420,-0.072506
1.130830,-0.089112
1.145030,-0.107742
1.158830,-0.129501
1.171900,-0.153358
1.184920,-0.178348
1.198360,-0.205590
1.213110,-0.234468
1.230550,-0.264973
1.250730,-0.296311
1.274740,-0.329548
1.304000,-0.362837
1.333310,-0.392082
1.321310,-0.398238
1.126810,-0.332557
0.576481,-0.130036
0.055993,0.024719
-0.074605,0.007208
-0.064610,0.008243
1.024570,-0.001995
1.026870,-0.005979
1.030690,-0.010027
1.036500,-0.014002
1.043900,-0.018433
1.052810,-0.023863
1.063470,-0.029037
1.075680,-0.036751
1.088890,-0.046283
1.102920,-0.057140
1.117810,-0.071415
1.132810,-0.087290
1.147820,-0.106129
1.161930,-0.127749
1.175790,-0.151703
1.189590,-0.176759
1.203920,-0.202988
1.219800,-0.231263
1.237920,-0.260582
1.259510,-0.290624
1.284720,-0.321229
1.314930,-0.352069
1.341360,-0.376676
1.303610,-0.369805
1.053120,-0.288931
0.463487,-0.071901
0.029198,0.032609
-0.064603,0.015281
-0.054984,0.007013
1.024620,-0.001999
1.027110,-0.005990
1.030960,-0.009959
1.036650,-0.014065
1.044030,-0.018145
1.053220,-0.023189
1.064070,-0.028960
1.076140,-0.036022
1.089750,-0.045101
1.104090,-0.056303
1.119570,-0.070025
1.134890,-0.086183
1.150270,-0.105164
1.165260,-0.126176
1.179460,-0.149617
1.193980,-0.174255
1.209140,-0.200062
1.225880,-0.227582
1.245170,-0.255543
1.267790,-0.284068
1.294140,-0.312802
1.324370,-0.341063
1.345860,-0.361279
1.279950,-0.341671
0.970743,-0.245488
0.365751,-0.028204
0.016239,0.037752
-0.051930,0.024505
-0.042748,0.005508
1.024840,-0.001992
1.027310,-0.005987
1.031180,-0.010075
1.036840,-0.013835
1.044460,-0.017755
1.053470,-0.022926
1.064330,-0.028472
1.076820,-0.035835
1.090410,-0.044085
1.105340,-0.055694
1.120850,-0.068305
1.136860,-0.084670
1.152910,-0.103515
1.168320,-0.124533
1.183320,-0.147626
1.198420,-0.171976
1.214360,-0.197500
1.231970,-0.223526
1.251810,-0.250328
1.275540,-0.277509
1.302950,-0.303954
1.332880,-0.329723
1.346730,-0.345099
1.250210,-0.315146
0.883287,-0.203204
0.282796,0.002066
0.011494,0.040902
-0.036430,0.030650
-0.028240,0.004713
1.025030,-0.001983
1.027660,-0.005980
1.031550,-0.009866
1.036980,-0.014069
1.044620,-0.017953
1.053770,-0.022871
1.064860,-0.028354
1.077540,-0.035121
1.091440,-0.043513
1.106490,-0.054752
1.122480,-0.067149
1.138670,-0.083415
1.155580,-0.101641
1.171620,-0.122700
1.187250,-0.145163
1.202910,-0.169421
1.219290,-0.194298
1.237580,-0.219796
1.258470,-0.245219
1.282580,-0.270583
1.311000,-0.295041
1.340070,-0.318396
1.344120,-0.328817
1.215450,-0.289669
0.793889,-0.162728
0.216242,0.020576
0.010530,0.040856
-0.018832,0.033247
-0.012776,0.004456
1.025350,-0.001976
1.027650,-0.005973
1.031560,-0.010117
1.037430,-0.014036
1.044900,-0.017861
1.054210,-0.022102
1.065170,-0.027638
1.077840,-0.034156
1.092230,-0.042921
1.107590,-0.053329
1.123990,-0.066224
1.140710,-0.081765
1.157830,-0.100053
1.174660,-0.120586
1.190910,-0.143216
1.207110,-0.166783
1.224330,-0.191498
1.243180,-0.215586
1.264560,-0.239486
1.289470,-0.263221
1.318560,-0.286517
1.346570,-0.306469
1.338130,-0.312185
1.175490,-0.265238
0.706335,-0.125163
0.165397,0.029044
0.011222,0.037446
-0.001808,0.032022
0.002679,0.003845
1.025330,-0.001963
1.027810,-0.005960
1.031730,-0.010108
1.037470,-0.013558
1.044990,-0.017520
1.054310,-0.022037
1.065510,-0.027341
1.078600,-0.033868
1.093110,-0.042095
1.108690,-0.051801
1.125360,-0.064518
1.142720,-0.080168
1.160410,-0.098347
1.177710,-0.118705
1.194670,-0.141094
1.211450,-0.164213
1.229100,-0.188145
1.248390,-0.211435
1.270160,-0.234115
1.295570,-0.256214
1.325270,-0.277514
1.351390,-0.294667
1.329260,-0.294377
1.131130,-0.241396
0.623817,-0.090946
0.128206,0.030600
0.013517,0.031941
0.013592,0.027441
0.016712,0.003546
1.025440,-0.001959
1.027870,-0.005957
1.031800,-0.009638
1.037620,-0.013174
1.045390,-0.016881
1.054750,-0.021649
1.066050,-0.026625
1.078910,-0.033017
1.093730,-0.041108
1.109740,-0.050725
1.127120,-0.063341
1.144800,-0.078588
1.162730,-0.096460
1.180660,-0.116269
1.197950,-0.138499
1.215410,-0.161601
1.233800,-0.184779
1.253340,-0.207451
1.275570,-0.228628
1.301390,-0.248823
1.331170,-0.267667
1.355110,-0.282671
1.317710,-0.276640
1.082650,-0.217288
0.549491,-0.062362
0.103047,0.027134
0.016801,0.023790
0.025679,0.020734
0.027940,0.003243
1.025540,-0.001961
1.028090,-0.005963
1.032030,-0.009221
1.037730,-0.012944
1.045580,-0.016958
1.054930,-0.021328
1.066360,-0.026274
1.079590,-0.032198
1.094460,-0.040073
1.110790,-0.049491
1.128370,-0.062082
1.146750,-0.077217
1.165110,-0.094382
1.183660,-0.114499
1.201750,-0.136299
1.219710,-0.158577
1.238060,-0.181099
1.258200,-0.202511
1.280520,-0.222724
1.306620,-0.241602
1.336500,-0.258285
1.356900,-0.270515
1.303430,-0.258466
1.031630,-0.192858
0.484281,-0.042153
0.087438,0.022262
0.020680,0.015888
0.032527,0.014226
0.036765,0.003550
1.025670,-0.001954
1.028260,-0.005950
1.032220,-0.009065
1.038020,-0.013011
1.045750,-0.016844
1.055370,-0.021029
1.066740,-0.025745
1.080100,-0.031544
1.095250,-0.039023
1.111820,-0.048575
1.129990,-0.060483
1.148410,-0.075232
1.167650,-0.092535
1.186720,-0.112218
1.205050,-0.133574
1.223550,-0.155626
1.242420,-0.177194
1.262520,-0.198262
1.285350,-0.217375
1.311220,-0.234282
1.340900,-0.248781
1.357440,-0.257451
1.286770,-0.240331
0.979897,-0.167562
0.428435,-0.029595
0.078169,0.018708
0.024656,0.009959
0.036693,0.011782
0.046291,0.011562
0.950385,0.703363
1.465020,0.647846
1.467070,0.570353
1.403990,0.453266
1.365580,0.322913
1.351560,0.235403
1.342950,0.163958
1.336180,0.096720
1.332520,0.036000
1.330620,-0.022130
1.331080,-0.080335
1.333450,-0.140946
1.339240,-0.207801
1.347360,-0.279179
1.360710,-0.367407
1.398230,-0.496276
1.459250,-0.611853
1.434850,-0.685294
0.885275,-0.685536
0.135700,0.160670
1.279300,0.456819
1.583220,0.472494
1.527730,0.384283
1.463630,0.287468
1.430740,0.217970
1.409210,0.150240
1.396790,0.088322
1.390150,0.031977
1.387360,-0.022746
1.388590,-0.077568
1.393690,-0.133741
1.405610,-0.195559
1.426820,-0.262642
1.459430,-0.333721
1.521810,-0.429379
1.560740,-0.511494
1.216390,-0.481366
0.074793,-0.132407
0.115582,-0.026363
1.132410,0.235498
1.569050,0.331725
1.592870,0.302313
1.540080,0.244216
1.496500,0.186609
1.468500,0.129156
1.452240,0.076442
1.442900,0.026309
1.439470,-0.023327
1.441340,-0.072709
1.449010,-0.122864
1.464790,-0.175596
1.492720,-0.232359
1.535720,-0.290243
1.583320,-0.346533
1.530670,-0.362927
1.048600,-0.241666
0.070813,0.040437
-0.016724,-0.035555
0.928072,0.112997
1.506290,0.221237
1.624740,0.230494
1.590800,0.195830
1.546770,0.151845
1.517860,0.106581
1.499790,0.062362
1.489630,0.019098
1.485750,-0.024081
1.487890,-0.066937
1.496600,-0.109878
1.513890,-0.154015
1.542670,-0.198446
1.584820,-0.241262
1.607630,-0.273045
1.448530,-0.249499
0.812439,-0.113858
-0.082940,0.035632
0.033332,-0.037340
0.811231,0.023239
1.447990,0.141253
1.632370,0.164519
1.623600,0.146658
1.586090,0.117919
1.557680,0.083218
1.539730,0.047400
1.529210,0.011469
1.525140,-0.024733
1.527250,-0.060773
1.535990,-0.096190
1.553280,-0.131664
1.581270,-0.165552
1.615130,-0.191995
1.605010,-0.204534
1.371830,-0.167085
0.684044,-0.023845
-0.018962,0.032069
0.026615,-0.020811
0.723903,-0.012276
1.385500,0.082321
1.621600,0.107615
1.643160,0.104111
1.615020,0.086864
1.588630,0.060712
1.571730,0.032911
1.561880,0.004017
1.557830,-0.025593
1.559490,-0.055004
1.567450,-0.083301
1.583530,-0.110449
1.608600,-0.135177
1.630480,-0.149690
1.583190,-0.146061
1.290160,-0.105713
0.586723,0.006106
-0.028984,0.014844
0.071612,-0.014199
0.676722,-0.031317
1.328210,0.040231
1.603270,0.064716
1.651990,0.070403
1.634160,0.059589
1.612040,0.040627
1.597070,0.019441
1.588090,-0.003213
1.584170,-0.026703
1.585530,-0.049950
1.592240,-0.071975
1.605600,-0.092055
1.625440,-0.108939
1.634120,-0.116174
1.553230,-0.102343
1.215860,-0.061205
0.532242,0.024617
0.010545,0.010452
0.095423,-0.010224
0.654783,-0.037274
1.283740,0.011761
1.584570,0.034292
1.654460,0.043743
1.646510,0.036832
1.629340,0.023653
1.616620,0.007624
1.608550,-0.009968
1.604820,-0.028203
1.605410,-0.046316
1.610770,-0.062992
1.621330,-0.077428
1.635080,-0.088110
1.629950,-0.090218
1.521980,-0.071464
1.156370,-0.032087
0.502345,0.027530
0.025052,0.006553
0.122710,-0.007276
0.648869,-0.037259
1.251500,-0.006819
1.567270,0.012451
1.653650,0.022956
1.654760,0.018858
1.642190,0.009683
1.631540,-0.001964
1.624320,-0.015702
1.620870,-0.029781
1.620730,-0.043891
1.624280,-0.056336
1.631900,-0.066430
1.639580,-0.072401
1.621370,-0.070563
1.491240,-0.050306
1.108990,-0.014299
0.489343,0.026231
0.047694,0.004320
0.146204,-0.005846
0.652932,-0.035875
1.228990,-0.018611
1.552260,-0.002825
1.651110,0.006777
1.660250,0.004320
1.651360,-0.001648
1.642670,-0.010606
1.636730,-0.021233
1.633200,-0.031805
1.632090,-0.042317
1.633950,-0.051308
1.638700,-0.058461
1.640610,-0.061063
1.610460,-0.056947
1.462420,-0.036395
1.071650,-0.003507
0.484670,0.023730
0.063571,0.003568
0.167211,-0.004922
0.662649,-0.033723
1.213030,-0.025723
1.539170,-0.013251
1.648060,-0.005010
1.663890,-0.006638
1.658200,-0.011088
1.651550,-0.018154
1.645970,-0.026191
1.642360,-0.034298
1.640650,-0.042057
1.640760,-0.048670
1.642830,-0.053256
1.639290,-0.053757
1.598250,-0.047824
1.434810,-0.027720
1.041010,0.002308
0.484818,0.020979
0.077846,0.003012
0.186565,-0.004596
0.676369,-0.031616
1.203750,-0.029986
1.528880,-0.020641
1.645160,-0.014096
1.666740,-0.015242
1.663660,-0.019083
1.658190,-0.024388
1.653330,-0.030752
1.649430,-0.037111
1.646820,-0.042849
1.645410,-0.047718
1.644710,-0.050532
1.636060,-0.049729
1.585020,-0.042381
1.409170,-0.022868
1.015980,0.004280
0.487063,0.017588
0.090057,0.002736
0.204064,-0.004112
0.691300,-0.029546
1.198530,-0.032386
1.521030,-0.025889
1.642910,-0.020966
1.669080,-0.022364
1.667890,-0.025548
1.663410,-0.030013
1.659160,-0.035172
1.655020,-0.040266
1.651580,-0.044825
1.648870,-0.048272
1.645840,-0.050170
1.632190,-0.048558
1.571670,-0.040175
1.385370,-0.021426
0.994838,0.003750
0.489820,0.014355
0.100233,0.002225
0.220536,-0.003912
0.708067,-0.027472
1.197150,-0.033569
1.515520,-0.029589
1.641850,-0.026278
1.671540,-0.027758
1.671940,-0.030893
1.668040,-0.035327
1.663870,-0.039769
1.659300,-0.044105
1.655180,-0.047898
1.651210,-0.050701
1.645740,-0.051850
1.627040,-0.049357
1.557850,-0.040610
1.362500,-0.021978
0.975721,0.001527
0.491710,0.010830
0.108252,0.001634
0.235319,-0.003780
0.724126,-0.026233
1.198290,-0.034216
1.512010,-0.032515
1.641180,-0.030786
1.673860,-0.032433
1.675890,-0.035766
1.672250,-0.039891
1.668140,-0.044210
1.663540,-0.048193
1.658400,-0.051856
1.653270,-0.054452
1.645280,-0.055277
1.621790,-0.052491
1.544030,-0.043417
1.340370,-0.024825
0.958023,-0.001961
0.492282,0.007151
0.114486,0.001260
0.250520,-0.003782
0.741619,-0.024312
1.201720,-0.034503
1.510460,-0.034777
1.641610,-0.034128
1.676650,-0.036508
1.679790,-0.040287
1.676500,-0.044811
1.672270,-0.049098
1.667200,-0.052911
1.661650,-0.056612
1.655050,-0.059222
1.644380,-0.060050
1.615920,-0.057286
1.530020,-0.047727
1.318330,-0.029139
0.940486,-0.006848
0.490574,0.003337
0.118163,0.000424
0.262664,-0.004434
0.757637,-0.024931
1.207090,-0.035485
1.509750,-0.036767
1.642640,-0.036886
1.680040,-0.039856
1.684370,-0.044064
1.681200,-0.049279
1.676610,-0.053958
1.671390,-0.058654
1.664900,-0.062836
1.656930,-0.065690
1.643930,-0.066745
1.610180,-0.063967
1.515590,-0.053834
1.296530,-0.034677
0.922617,-0.011839
0.486760,-0.000109
0.120244,0.000303
0.282586,-0.002522
0.776272,-0.025375
1.212710,-0.036470
1.510090,-0.038323
1.644450,-0.039034
1.684150,-0.042754
1.689400,-0.047665
1.686500,-0.053529
1.681820,-0.059340
1.676210,-0.064853
1.668790,-0.069547
1.659330,-0.073376
1.643430,-0.075092
1.604000,-0.072552
1.500490,-0.062153
1.273750,-0.042110
0.902938,-0.018350
0.479764,-0.004166
0.120894,-0.000747
0.287616,-0.017059
0.789819,-0.029195
1.216880,-0.038900
1.510360,-0.039369
1.647050,-0.040289
1.689000,-0.044801
1.695550,-0.051031
1.693100,-0.057912
1.688100,-0.064714
1.681820,-0.071272
1.673780,-0.077306
1.663010,-0.082088
1.643760,-0.084616
1.598130,-0.082614
1.484940,-0.072345
1.250080,-0.051304
0.881005,-0.024816
0.467523,-0.005272
0.118145,0.006276
0.482406,0.519861
1.024350,0.789309
1.156160,0.791207
1.138630,0.682367
1.118340,0.570984
1.113930,0.495996
1.109220,0.436005
1.104560,0.384906
1.102390,0.342439
1.100650,0.305830
1.099590,0.273422
1.099290,0.244675
1.099790,0.218446
1.100240,0.194311
1.099580,0.171577
1.098120,0.150189
1.095540,0.130336
1.091150,0.111346
1.085940,0.094384
1.079240,0.079196
1.072270,0.065613
1.064490,0.053712
1.056880,0.043003
1.049410,0.033931
1.042520,0.025945
1.036410,0.019722
1.031580,0.013053
1.027990,0.008022
1.025840,0.002110
-0.115631,0.022672
0.746341,0.519019
1.170830,0.700434
1.202300,0.655726
1.164880,0.561772
1.145320,0.491802
1.130520,0.432797
1.120730,0.383148
1.114510,0.341347
1.110160,0.305806
1.107320,0.273523
1.105380,0.245237
1.104750,0.218722
1.104210,0.194335
1.103160,0.171855
1.100970,0.150200
1.097740,0.130376
1.093120,0.111395
1.087450,0.094528
1.080810,0.078851
1.073230,0.065528
1.065500,0.053624
1.057640,0.042621
1.049950,0.033871
1.043140,0.025797
1.036750,0.019956
1.031730,0.012892
1.028380,0.008015
1.025990,0.002106
-0.065036,-0.043300
0.454239,0.226665
1.075160,0.564731
1.228270,0.605758
1.206670,0.544568
1.174630,0.482703
1.151020,0.426934
1.136420,0.379912
1.126730,0.339859
1.119410,0.304793
1.114690,0.273095
1.111470,0.244963
1.109790,0.218717
1.108390,0.194324
1.106380,0.171880
1.104060,0.150115
1.100420,0.130006
1.095110,0.111123
1.089140,0.094371
1.081990,0.078409
1.074200,0.065162
1.066420,0.053248
1.058310,0.042810
1.050590,0.033600
1.043350,0.025703
1.037160,0.019929
1.032180,0.012848
1.028500,0.008019
1.026420,0.002102
-0.169635,-0.015880
0.199553,0.058304
0.929460,0.429016
1.215480,0.539075
1.237690,0.520422
1.200400,0.469399
1.170330,0.418671
1.151450,0.375344
1.138080,0.337237
1.128690,0.303375
1.122090,0.272100
1.117500,0.244787
1.114770,0.218675
1.112420,0.194322
1.110060,0.171671
1.106890,0.149858
1.102690,0.130076
1.097170,0.111170
1.090890,0.094042
1.083550,0.078459
1.075260,0.064498
1.067310,0.052614
1.058880,0.042814
1.050830,0.033823
1.043910,0.025801
1.037390,0.019442
1.032370,0.012856
1.028760,0.008021
1.026490,0.002092
-0.107953,0.003182
0.069041,-0.017150
0.755420,0.296003
1.171210,0.463155
1.254310,0.487749
1.222140,0.452287
1.188170,0.408878
1.165250,0.368996
1.149060,0.333671
1.137570,0.301019
1.129230,0.271389
1.123330,0.244011
1.119680,0.217973
1.116710,0.194577
1.113450,0.171665
1.109780,0.149896
1.105300,0.129847
1.099410,0.111253
1.092530,0.093285
1.084780,0.078554
1.076440,0.064446
1.068180,0.052619
1.059600,0.042281
1.051560,0.033812
1.044220,0.025570
1.037730,0.019032
1.032680,0.012851
1.028840,0.008023
1.026610,0.002093
-0.112517,0.009063
-0.015215,-0.024265
0.577608,0.180465
1.102900,0.389569
1.253200,0.449687
1.238640,0.432381
1.204390,0.397712
1.177930,0.362395
1.159540,0.329146
1.145990,0.298440
1.136190,0.270124
1.129360,0.243160
1.124580,0.217787
1.120740,0.194596
1.117080,0.171314
1.112700,0.149435
1.107680,0.129413
1.101510,0.110443
1.094300,0.093418
1.086030,0.077730
1.077530,0.064544
1.068880,0.052695
1.060240,0.041945
1.051740,0.033292
1.044500,0.025809
1.038140,0.018851
1.032790,0.012840
1.029210,0.008021
1.026810,0.002098
-0.093077,0.007182
-0.043953,-0.023964
0.433912,0.089627
1.016110,0.318938
1.234660,0.407243
1.250070,0.412143
1.217630,0.386111
1.189240,0.354679
1.169130,0.324275
1.153920,0.295279
1.142830,0.267790
1.134900,0.241868
1.129190,0.217253
1.124830,0.193892
1.120800,0.171188
1.115700,0.149695
1.110220,0.128633
1.103650,0.110271
1.096030,0.093042
1.087560,0.077621
1.078580,0.063780
1.069770,0.052021
1.060830,0.041524
1.052510,0.032999
1.045150,0.025782
1.038360,0.018821
1.033220,0.012831
1.029380,0.008020
1.026950,0.002097
-0.086868,0.000367
-0.051687,-0.021870
0.322920,0.025795
0.914451,0.250440
1.202680,0.363890
1.254660,0.390517
1.228720,0.373464
1.199740,0.346470
1.178180,0.318852
1.161620,0.291953
1.149320,0.266062
1.140560,0.241011
1.134010,0.216534
1.128840,0.193129
1.123950,0.171070
1.118820,0.149288
1.112890,0.128639
1.105650,0.109721
1.097600,0.092880
1.088880,0.077098
1.079690,0.063725
1.070460,0.051774
1.061540,0.041625
1.052800,0.032567
1.045360,0.025347
1.038700,0.018758
1.033370,0.012846
1.029550,0.008020
1.027380,0.002087
-0.074269,-0.004187
-0.043042,-0.023741
0.240021,-0.016419
0.805195,0.185194
1.159910,0.321540
1.251890,0.368104
1.236600,0.360070
1.209120,0.337725
1.186490,0.313269
1.168530,0.288219
1.155420,0.263526
1.145930,0.239606
1.138830,0.215723
1.132860,0.193077
1.127680,0.170302
1.121840,0.149054
1.115140,0.128493
1.107900,0.109536
1.099480,0.092112
1.090240,0.076906
1.080770,0.063232
1.071420,0.051694
1.062220,0.041707
1.053520,0.032784
1.045920,0.024890
1.039080,0.018873
1.033680,0.012786
1.029770,0.008013
1.027450,0.002085
-0.060244,-0.007015
-0.026860,-0.026738
0.184798,-0.041949
0.696170,0.125368
1.107240,0.281587
1.241370,0.344755
1.242670,0.347189
1.217120,0.329463
1.193700,0.307587
1.175540,0.283858
1.161360,0.260895
1.151070,0.237654
1.143210,0.214931
1.137000,0.192305
1.130920,0.169811
1.124790,0.148283
1.117890,0.127925
1.109850,0.108750
1.101050,0.091777
1.091690,0.076150
1.081840,0.063061
1.072330,0.050975
1.062680,0.041031
1.053870,0.032710
1.046170,0.024836
1.039270,0.018650
1.033790,0.012904
1.029960,0.008008
1.027580,0.002096
-0.043554,-0.007885
-0.006310,-0.032034
0.149695,-0.057265
0.593221,0.071863
1.046040,0.243691
1.223890,0.320938
