Ux,Uy,p
0.972589,-0.038894,0.169830
0.980661,-0.032516,0.170228
0.994521,-0.028982,0.170670
1.009800,-0.027270,0.171171
1.042060,0.068763,0.075393
0.998338,-0.098649,0.030408
1.152370,-0.217923,0.097853
1.110240,-0.019325,0.062733
1.056680,-0.325624,0.064134
0.810103,0.345955,0.078402
1.023030,-0.002225,0.092172
1.121770,0.044633,0.152842
1.064970,0.204870,0.065567
0.754743,0.188180,0.155153
0.800683,-0.053016,0.093762
0.935622,-0.055240,0.140212
0.725582,0.065444,0.095964
1.061950,0.238488,0.086876
1.156120,0.121258,0.127753
1.272020,0.013375,0.146326
1.072140,0.021360,0.153272
0.784003,-0.001083,0.156138
1.067680,-0.032459,0.157935
1.173020,-0.012471,0.163767
1.182880,-0.015580,0.165143
1.150790,-0.051476,0.165703
1.070180,-0.079099,0.165012
0.939063,-0.087622,0.166121
0.876837,-0.086282,0.169032
0.885896,-0.085999,0.171475
0.915066,-0.086340,0.173022
0.937978,-0.087937,0.173903
0.951263,-0.088757,0.174564
0.942694,0.183131,0.115274
1.079520,-0.376428,0.047703
0.981012,-0.085732,0.128411
1.060070,0.168765,0.067766
0.916353,0.252996,0.077742
0.876428,0.124925,0.083139
1.092990,-0.102685,0.079436
0.835154,0.139672,0.079079
1.035500,0.312703,0.048150
1.189990,0.144974,0.115790
1.016370,-0.061785,0.113405
0.851528,-0.106580,0.134507
0.691334,-0.178753,0.091262
1.084500,-0.231257,0.085593
1.255190,-0.059493,0.145235
0.993939,-0.016910,0.159312
0.996626,0.146412,0.157912
1.067800,-0.066973,0.169577
1.131730,-0.072244,0.166481
1.022570,-0.084266,0.169956
1.078410,-0.004198,0.170380
1.104730,0.022124,0.172002
1.058300,0.059060,0.167274
0.974789,0.057169,0.168640
0.945138,0.047728,0.171876
0.965807,0.032913,0.175048
0.997984,0.020246,0.177087
1.015490,0.010848,0.178291
1.015830,0.004004,0.179127
1.085760,-0.192927,0.093043
1.111380,-0.305709,0.007767
0.794129,0.013223,0.079143
0.923687,0.250237,0.053982
1.044870,0.346095,0.057074
1.066800,-0.045797,0.100101
1.027680,0.085748,0.087564
0.782244,0.012077,0.078019
1.080670,-0.186750,0.038446
1.166110,-0.038934,0.125066
1.095390,0.031225,0.122351
1.040900,-0.025926,0.138662
0.913177,-0.167919,0.135774
0.905940,-0.340137,0.119303
0.798512,-0.060363,0.154886
0.847391,-0.015921,0.141896
1.240140,0.051492,0.136603
1.295850,-0.106522,0.155723
1.088880,0.016609,0.148804
0.948671,-0.036410,0.163173
0.874816,0.021811,0.164294
0.950717,0.020831,0.174070
0.988796,0.048924,0.173590
1.002850,0.034717,0.179000
1.021300,0.030640,0.180454
1.046170,0.019797,0.182967
1.061600,0.016625,0.185051
1.059630,0.014581,0.186794
1.045460,0.014934,0.188121
1.169650,-0.108825,0.103708
1.036690,0.164185,-0.008615
0.737650,0.081762,0.080821
0.906343,-0.068767,0.041779
1.142030,-0.077537,0.038745
1.015580,-0.201225,0.101040
1.008550,0.166516,0.070243
1.029760,-0.156938,0.095178
1.093040,-0.481225,0.070780
0.948064,-0.193113,0.113210
1.011850,-0.194163,0.128069
1.045110,0.010653,0.130061
1.091670,-0.049366,0.126136
0.917942,-0.094364,0.117981
0.691872,-0.142620,0.132586
0.793080,-0.054330,0.123893
1.277620,-0.060131,0.139654
1.154150,0.002840,0.154874
1.000060,0.026767,0.153710
1.004670,0.026272,0.166562
0.909952,-0.020283,0.169109
0.982237,-0.039467,0.173349
1.029940,-0.061513,0.176443
1.035260,-0.070412,0.180599
1.032090,-0.073670,0.183585
1.034640,-0.070780,0.186754
1.030670,-0.064039,0.189380
1.021720,-0.057321,0.191707
1.011260,-0.051593,0.193504
1.038740,0.464534,0.105351
1.033940,0.414810,0.021067
0.875306,0.154628,0.111066
0.964982,-0.342703,0.067030
1.150660,-0.221700,0.041691
0.900974,-0.397211,0.082057
1.003730,-0.055494,0.047972
1.268470,-0.399427,0.048999
1.059090,-0.210053,0.088394
0.920405,-0.220095,0.093534
0.925014,-0.207915,0.108984
0.908817,-0.101369,0.109700
1.098300,-0.001620,0.104014
1.024000,-0.041605,0.103087
0.656317,-0.092474,0.133538
0.720175,-0.019717,0.122743
1.155170,-0.084808,0.144608
1.115590,0.012777,0.162914
1.023390,-0.091313,0.174543
1.052160,-0.003707,0.172824
1.032680,-0.080588,0.182513
1.052890,-0.055144,0.182395
1.084490,-0.078605,0.188312
1.062260,-0.064936,0.190437
1.036590,-0.074165,0.194194
1.014230,-0.068972,0.196911
0.997600,-0.068427,0.199286
0.988817,-0.065925,0.201279
0.984738,-0.064654,0.202956
0.872034,0.592575,0.076127
1.154460,0.131858,-0.000980
1.039440,0.261737,0.120966
1.043410,-0.326294,0.078918
1.175690,-0.054579,0.031671
0.903472,-0.264013,0.088088
1.050650,-0.261055,0.075390
1.199380,-0.626504,0.024281
0.917754,0.060223,0.072074
0.955981,-0.236475,0.097385
0.913318,-0.045241,0.101855
0.840469,-0.262923,0.098276
1.055740,-0.028313,0.097289
1.073760,-0.175030,0.111020
0.583871,0.012809,0.115655
0.832804,-0.113164,0.114215
1.180560,-0.201624,0.128888
1.173820,-0.129970,0.157637
0.987652,-0.174022,0.174220
1.004220,-0.083535,0.176497
1.031740,-0.114742,0.186680
0.994741,-0.078545,0.188291
1.033280,-0.083742,0.194538
1.032620,-0.064699,0.197635
1.021760,-0.065597,0.201822
1.003540,-0.055807,0.204287
0.993470,-0.053954,0.206752
0.989386,-0.051723,0.208742
0.985970,-0.051248,0.210468
0.808155,0.268145,0.070412
1.187710,-0.246915,-0.024834
1.064120,0.325596,0.108555
1.100990,-0.188046,0.078821
1.116880,-0.020414,0.034162
0.958848,0.125623,0.101291
1.226650,-0.202072,0.058555
1.042330,-0.481345,0.019171
0.814746,0.070901,0.047716
1.006970,-0.297037,0.089969
0.941761,-0.052159,0.087800
0.848131,-0.354731,0.099477
1.023650,-0.123299,0.098142
0.979005,-0.265801,0.144765
0.580419,-0.019150,0.092167
1.070280,-0.289177,0.106029
1.130370,-0.323873,0.134537
1.079970,-0.202530,0.153860
0.906759,-0.148546,0.170411
0.961843,-0.122073,0.176434
1.019320,-0.107254,0.186083
1.004930,-0.107349,0.192718
1.037200,-0.112540,0.200752
1.025650,-0.103419,0.206342
0.993434,-0.093594,0.211118
0.972931,-0.079131,0.214068
0.971153,-0.069924,0.216860
0.974926,-0.062930,0.219112
0.976632,-0.059171,0.221108
0.845407,-0.001424,0.082841
1.130670,-0.351091,0.001385
1.024030,0.247326,0.088120
1.190620,-0.126832,0.061982
1.000540,-0.150259,0.042722
0.983466,0.292452,0.087459
1.407410,-0.122155,-0.026279
0.965581,-0.012483,-0.004952
0.833705,0.051005,0.060832
1.054560,-0.256441,0.085046
0.980750,-0.171492,0.060403
0.861889,-0.321413,0.097638
1.016490,-0.219074,0.096124
0.891770,-0.283896,0.145037
0.638685,-0.173088,0.093709
1.265040,-0.352280,0.082640
0.973291,-0.271266,0.133398
0.920919,-0.175678,0.153140
0.860269,-0.125068,0.168232
0.943792,-0.152965,0.178308
1.005240,-0.122876,0.188503
1.016310,-0.148693,0.196909
1.011330,-0.146608,0.204486
0.971215,-0.143281,0.210986
0.924355,-0.129858,0.216516
0.907034,-0.116584,0.220698
0.913454,-0.103120,0.223812
0.930329,-0.091791,0.226324
0.947004,-0.083547,0.228430
0.906163,-0.071628,0.092562
1.098420,-0.275046,0.018388
0.999459,0.046145,0.072531
1.283580,-0.164209,0.023544
0.920070,-0.223621,0.026843
0.972158,0.091814,0.090054
1.412290,-0.089896,-0.041211
0.909280,0.408974,-0.011802
0.956950,0.029298,0.076759
1.116060,-0.057272,0.084466
1.016040,-0.185968,0.037343
0.862556,-0.176852,0.090928
1.028150,-0.237482,0.103828
0.898140,-0.257282,0.114573
0.677012,-0.322595,0.105258
1.234860,-0.307455,0.092983
0.843413,-0.118979,0.125364
0.878663,-0.137927,0.153790
0.887604,-0.141663,0.167098
0.933055,-0.173722,0.179988
1.005480,-0.131458,0.190293
1.048860,-0.143957,0.201846
1.026050,-0.127189,0.209800
0.976099,-0.125303,0.217023
0.915248,-0.120396,0.223455
0.881645,-0.119980,0.228986
0.875536,-0.114830,0.233432
0.887803,-0.107678,0.236981
0.907709,-0.099770,0.239809
0.934718,-0.025490,0.098007
1.097370,-0.193502,0.025369
0.985498,-0.176201,0.072812
1.306390,-0.209236,0.004897
0.894632,-0.154620,0.013255
0.946025,-0.182909,0.097539
1.263370,0.027004,0.021970
0.906117,0.541728,0.011999
1.091420,-0.047391,0.058043
1.150310,0.181677,0.078665
1.057590,-0.065005,0.032937
0.878261,0.024300,0.083697
1.071790,-0.165227,0.107623
0.971220,-0.162958,0.085299
0.713143,-0.353294,0.106904
1.030420,-0.252985,0.134308
0.777748,-0.053168,0.128308
0.950291,-0.153044,0.157042
0.937805,-0.182442,0.167996
0.909221,-0.201217,0.182764
0.969101,-0.174084,0.194879
1.003400,-0.162217,0.207197
0.968886,-0.133737,0.216263
0.938469,-0.124920,0.224668
0.902202,-0.121107,0.231847
0.872653,-0.121975,0.238084
0.855201,-0.118403,0.243355
0.854476,-0.112498,0.247981
0.865736,-0.104531,0.251768
0.947821,0.017201,0.095994
1.127400,-0.130440,0.024423
0.985205,-0.311589,0.081672
1.273310,-0.157470,0.014686
0.914172,0.008563,0.005173
0.921285,-0.291779,0.095206
1.097750,0.135331,0.056761
0.966425,0.384512,0.038219
1.145070,-0.077343,0.040473
1.111400,0.295241,0.074701
1.106400,0.073908,0.036869
0.917166,0.194816,0.076952
1.143000,-0.061297,0.096837
1.056710,-0.022189,0.061978
0.782888,-0.252070,0.093023
0.872132,-0.205433,0.136191
0.766352,-0.084035,0.130516
1.031390,-0.188923,0.152521
0.958353,-0.187652,0.166704
0.896685,-0.191947,0.183015
0.942067,-0.183314,0.198481
0.965730,-0.155215,0.213110
0.953331,-0.127486,0.225092
0.950025,-0.113896,0.235434
0.916626,-0.103852,0.243706
0.875741,-0.099495,0.250837
0.846372,-0.096315,0.256949
0.833606,-0.093006,0.262134
0.834113,-0.088349,0.266533
0.957091,-0.008377,0.090089
1.174950,-0.051983,0.014051
0.983976,-0.311901,0.084458
1.213560,0.019504,0.029820
0.962917,0.178003,0.006140
0.910206,-0.258649,0.087668
0.997345,0.124958,0.055191
1.026030,0.082323,0.046340
1.125920,0.004634,0.041322
1.060690,0.222735,0.073823
1.125020,0.157191,0.040661
0.961363,0.270219,0.070400
1.196210,0.026167,0.081835
1.116760,0.122955,0.043855
0.876631,-0.098996,0.083371
0.821095,-0.128526,0.115254
0.786494,-0.109344,0.131827
1.067340,-0.196402,0.148133
0.945637,-0.147225,0.162755
0.904589,-0.165332,0.184455
0.929470,-0.184693,0.201708
0.911537,-0.176984,0.217645
0.888973,-0.159822,0.231574
0.879895,-0.138611,0.243702
0.861030,-0.119005,0.253272
0.843455,-0.106423,0.261397
0.826286,-0.097490,0.268316
0.816353,-0.091707,0.274183
0.813997,-0.086521,0.279082
0.957516,-0.094623,0.088045
1.203940,0.031628,0.008770
0.964345,-0.206625,0.084141
1.137290,0.241108,0.045987
1.027040,0.292132,0.012622
0.923497,-0.192969,0.085248
0.971012,0.058662,0.047425
1.037230,-0.185350,0.048161
1.089280,0.094726,0.041539
1.040180,0.023538,0.069962
1.087240,0.194984,0.046528
1.000930,0.252867,0.066642
1.204560,0.093466,0.071432
1.149860,0.247152,0.038258
0.976836,0.031997,0.082945
0.841955,-0.027552,0.096673
0.833361,-0.089695,0.134145
1.071000,-0.160832,0.143163
0.926035,-0.091335,0.157379
0.939384,-0.133495,0.183529
0.952983,-0.159693,0.201701
0.906061,-0.159503,0.219994
0.887887,-0.150428,0.237081
0.881720,-0.138822,0.251852
0.860629,-0.129258,0.264243
0.834845,-0.121326,0.274258
0.814306,-0.116096,0.282212
0.801882,-0.110544,0.288668
0.793267,-0.103331,0.293860
0.960375,-0.200235,0.087347
1.205630,0.069449,0.011590
0.935044,-0.067164,0.078496
1.077540,0.390758,0.047989
1.098270,0.325652,0.018521
0.953363,-0.143109,0.084590
0.988156,0.019728,0.045992
1.015360,-0.309380,0.052050
1.064450,0.094230,0.040001
1.024010,-0.189796,0.068582
1.015250,0.202214,0.045420
1.034530,0.181195,0.062125
1.170750,0.139330,0.063991
1.171940,0.325661,0.034481
1.064390,0.104310,0.079163
0.890464,0.066345,0.091785
0.896020,-0.053335,0.131840
1.060630,-0.099997,0.136397
0.921424,-0.048358,0.150643
0.990322,-0.118118,0.179586
0.980843,-0.155821,0.200343
0.903084,-0.179110,0.222351
0.861972,-0.200613,0.239857
0.831201,-0.203766,0.256406
0.812026,-0.198948,0.270453
0.801605,-0.189112,0.282587
0.786120,-0.175910,0.292444
0.768414,-0.159834,0.300267
0.755102,-0.144840,0.306374
0.976943,-0.291873,0.083001
1.188920,0.036003,0.017066
0.904187,0.041313,0.072745
1.045880,0.408374,0.036643
1.166760,0.285775,0.015997
0.980520,-0.102577,0.080721
1.016950,0.021145,0.042404
0.997333,-0.293567,0.054192
1.064240,0.027170,0.039158
0.996295,-0.326195,0.063955
0.933962,0.169417,0.037462
1.059910,0.093166,0.054405
1.103770,0.142176,0.056468
1.192330,0.342759,0.024867
1.127550,0.119866,0.079397
0.941324,0.127995,0.088536
0.956666,-0.033416,0.119826
1.048570,-0.041514,0.126087
0.944734,-0.034733,0.142639
1.049940,-0.122163,0.170949
1.014170,-0.162034,0.194235
0.943257,-0.187903,0.217922
0.910886,-0.220643,0.238721
0.882580,-0.234376,0.259029
0.847667,-0.246094,0.276343
0.798079,-0.239509,0.290372
0.753245,-0.225438,0.301379
0.724408,-0.208355,0.310294
0.706085,-0.190750,0.317203
1.002380,-0.355375,0.081835
1.157960,-0.031196,0.025131
0.873843,0.090914,0.065247
1.028310,0.309761,0.029074
1.220130,0.206439,0.008633
0.995369,-0.052454,0.078295
1.041490,0.041425,0.034890
0.995907,-0.200176,0.053671
1.089450,-0.041132,0.033141
0.966287,-0.360742,0.054574
0.860052,0.100267,0.024597
1.076980,0.014050,0.046292
1.025690,0.095771,0.043616
1.211060,0.307999,0.007599
1.169060,0.099824,0.077127
0.987773,0.144715,0.082005
1.007210,-0.040830,0.104178
1.042310,-0.006920,0.110356
0.994161,-0.053752,0.128713
1.110940,-0.142221,0.155428
1.048570,-0.189826,0.182375
0.989167,-0.236274,0.209710
0.932877,-0.300804,0.232395
0.865095,-0.325311,0.252130
0.799059,-0.330052,0.270142
0.744019,-0.310887,0.287137
0.705189,-0.291076,0.301615
0.674077,-0.266787,0.313099
0.656070,-0.247545,0.322402
1.028700,-0.389663,0.084892
1.122050,-0.064786,0.031744
0.852728,0.092275,0.059983
1.020010,0.149272,0.025531
1.248040,0.129970,0.002741
1.000730,0.015883,0.070405
1.056530,0.064193,0.033832
1.005070,-0.085072,0.053676
1.126990,-0.078803,0.022131
0.941120,-0.319439,0.042360
0.807096,0.022959,0.011662
1.088660,-0.043990,0.040673
0.955829,0.024655,0.024279
1.222120,0.244925,-0.012677
1.196270,0.063091,0.070477
1.029710,0.117316,0.072424
1.045520,-0.071144,0.085448
1.042160,-0.006435,0.088965
1.056100,-0.098610,0.107966
1.164130,-0.173711,0.134009
1.088010,-0.231370,0.162179
1.053560,-0.280299,0.189526
0.989117,-0.336105,0.212729
0.916046,-0.339722,0.236123
0.836591,-0.348129,0.259700
0.750699,-0.342101,0.280304
0.677627,-0.331269,0.297097
0.637908,-0.317428,0.311319
0.620112,-0.306795,0.323607
1.053680,-0.402588,0.086104
1.090240,-0.023840,0.032996
0.848372,0.072418,0.055274
1.019970,-0.017011,0.024827
1.248500,0.085525,0.007047
1.001930,0.097964,0.062233
1.064220,0.085535,0.034525
1.017850,0.019981,0.055361
1.162810,-0.086637,0.011437
0.922839,-0.237562,0.030546
0.777371,-0.035594,0.005617
1.096040,-0.079056,0.034804
0.898565,-0.042966,0.003102
1.222840,0.172724,-0.029320
1.216900,0.016941,0.060312
1.066590,0.056277,0.061154
1.068780,-0.114592,0.069048
1.047610,-0.036880,0.067116
1.117900,-0.156781,0.083764
1.207150,-0.211358,0.108996
1.130130,-0.280879,0.135345
1.108620,-0.328232,0.161883
1.007790,-0.390600,0.186921
0.899402,-0.405283,0.212343
0.786657,-0.421134,0.236280
0.696523,-0.404969,0.259156
0.642923,-0.396191,0.281403
0.615742,-0.385674,0.301551
0.596367,-0.377093,0.319183
1.075230,-0.405871,0.084774
1.061600,0.084476,0.032937
0.859497,0.053301,0.055663
1.020430,-0.148982,0.026859
1.230010,0.078075,0.014532
1.001510,0.181390,0.054805
1.070670,0.106798,0.034063
1.032220,0.100632,0.055549
1.191280,-0.075599,0.003844
0.913691,-0.138510,0.019852
0.765832,-0.066750,0.003784
1.101340,-0.094440,0.032556
0.856053,-0.095243,-0.014865
1.216440,0.099600,-0.039702
1.236850,-0.037826,0.048746
1.098300,-0.023378,0.050188
1.078980,-0.161521,0.053687
1.058790,-0.086185,0.044312
1.172910,-0.216400,0.056916
1.241870,-0.251545,0.080817
1.169350,-0.331015,0.104107
1.152220,-0.361480,0.126741
1.033760,-0.408461,0.151163
0.934037,-0.400747,0.176269
0.832202,-0.412171,0.206201
0.743128,-0.419638,0.236468
0.664113,-0.439660,0.263375
0.616437,-0.444137,0.287304
0.592618,-0.452423,0.310198
1.088750,-0.408147,0.082518
1.034680,0.223711,0.034609
0.881739,0.042603,0.061470
1.016730,-0.226562,0.031906
1.202300,0.093906,0.021757
1.000720,0.254049,0.049002
1.078890,0.128185,0.030274
1.047440,0.152982,0.053670
1.212810,-0.057368,-0.001747
0.911526,-0.035204,0.011806
0.767652,-0.073996,0.005822
1.108160,-0.095279,0.031690
0.829030,-0.133867,-0.028520
1.211160,0.027838,-0.049394
1.257290,-0.099312,0.036027
1.124760,-0.107788,0.039623
1.081740,-0.205797,0.037570
1.073370,-0.141932,0.021892
1.218440,-0.269352,0.030610
1.270220,-0.290112,0.051724
1.200880,-0.374167,0.070381
1.180230,-0.381012,0.088718
1.047330,-0.429650,0.112910
0.936137,-0.444699,0.139468
0.813467,-0.493625,0.168845
0.711740,-0.507536,0.197425
0.646565,-0.519485,0.227799
0.624434,-0.530878,0.260317
0.597393,-0.539902,0.291787
1.093350,-0.411487,0.083330
1.011610,0.355583,0.034466
0.911302,0.037104,0.064762
1.011330,-0.248143,0.035058
1.170170,0.115606,0.030202
1.000970,0.308528,0.044954
1.088040,0.147476,0.027288
1.061590,0.178899,0.051361
1.226570,-0.040423,-0.005404
0.911396,0.064688,0.007920
0.779770,-0.064909,0.009197
1.117220,-0.087160,0.031119
0.815150,-0.163360,-0.038511
1.212030,-0.040618,-0.056903
1.277410,-0.162901,0.022357
1.144580,-0.186571,0.028030
1.080250,-0.244739,0.021473
1.087860,-0.195186,0.001911
1.253990,-0.311540,0.005955
1.293360,-0.322752,0.023661
1.222030,-0.406415,0.035914
1.195340,-0.388922,0.049966
1.066900,-0.439767,0.070255
0.968946,-0.449337,0.093097
0.866991,-0.483422,0.120369
0.790795,-0.502793,0.153052
0.728788,-0.565833,0.190030
0.669295,-0.603458,0.226030
0.610457,-0.621839,0.262820
1.093220,-0.413469,0.085175
0.992653,0.456119,0.032065
0.943714,0.030901,0.066291
1.006280,-0.224396,0.037824
1.137610,0.132913,0.038342
1.002480,0.342803,0.040266
1.097120,0.162044,0.026130
1.073990,0.182976,0.050086
1.231010,-0.031014,-0.004499
0.910958,0.156192,0.006840
0.799103,-0.047062,0.013358
1.127840,-0.074612,0.031251
0.811624,-0.187074,-0.043845
1.216850,-0.103743,-0.061239
1.296690,-0.223495,0.009565
1.156430,-0.254128,0.015532
1.075910,-0.277230,0.005579
1.100590,-0.240949,-0.015017
1.280640,-0.341927,-0.015486
1.312490,-0.346486,-0.002745
1.233320,-0.426372,0.002738
1.203750,-0.388699,0.011941
1.090380,-0.450223,0.027082
0.994832,-0.478082,0.047224
0.888145,-0.558945,0.070469
0.801046,-0.630091,0.092425
0.722915,-0.688791,0.121479
0.666902,-0.703801,0.163189
0.618294,-0.725989,0.214034
1.091730,-0.410710,0.086004
0.976100,0.517525,0.029824
0.974459,0.018852,0.066403
1.000360,-0.171063,0.038425
1.109270,0.144281,0.043924
1.004140,0.358438,0.035805
1.106610,0.170194,0.024225
1.085970,0.170095,0.049045
1.226760,-0.034496,-0.000057
0.910203,0.235902,0.007363
0.822545,-0.026581,0.016824
1.139860,-0.060615,0.031221
0.815978,-0.206659,-0.045607
1.223610,-0.159649,-0.062853
1.314370,-0.277037,-0.001748
1.161310,-0.308502,0.003909
1.069950,-0.303207,-0.008616
1.111280,-0.277362,-0.029001
1.299880,-0.361420,-0.034625
1.328480,-0.360327,-0.027687
1.237420,-0.435331,-0.028387
1.210210,-0.385486,-0.024315
1.118050,-0.460849,-0.015653
1.033300,-0.495162,-0.005006
0.947084,-0.568580,0.007444
0.888219,-0.612050,0.019940
0.840412,-0.694888,0.043909
0.766985,-0.784301,0.088624
0.641426,-0.815232,0.146426
1.089050,-0.401473,0.087202
0.961781,0.543436,0.028116
1.000610,-0.000375,0.065985
0.993285,-0.104013,0.038327
1.087170,0.151791,0.046628
1.005150,0.358812,0.032026
1.116870,0.171904,0.022265
1.098640,0.145565,0.047490
1.216630,-0.051821,0.006025
0.908699,0.301729,0.008379
0.847604,-0.007592,0.019112
1.153280,-0.046796,0.030425
0.826135,-0.222541,-0.044968
1.231660,-0.207165,-0.062210
1.330020,-0.321318,-0.012350
1.161520,-0.349525,-0.007644
1.063390,-0.323124,-0.021632
1.119720,-0.304520,-0.041421
1.313000,-0.372160,-0.051123
1.341690,-0.365412,-0.050359
1.237730,-0.435941,-0.056539
1.217750,-0.382013,-0.058259
1.148270,-0.469575,-0.056789
1.073310,-0.512029,-0.058012
0.996386,-0.614190,-0.054817
0.937363,-0.727754,-0.053899
0.871983,-0.880285,-0.064700
0.747327,-0.937787,-0.053875
0.590475,-0.937064,0.022226
1.085210,-0.385952,0.088945
0.950576,0.542198,0.026493
1.021520,-0.026105,0.064386
0.986267,-0.035064,0.038671
1.070730,0.157717,0.048508
1.005770,0.347862,0.028912
1.127200,0.168073,0.019064
1.111810,0.113511,0.046437
1.202750,-0.083066,0.011975
0.905063,0.353081,0.009531
0.872905,0.007882,0.020207
1.167560,-0.033961,0.028407
0.840081,-0.235065,-0.042843
1.240480,-0.246103,-0.060675
1.343740,-0.355952,-0.022275
1.158970,-0.378636,-0.018612
1.056760,-0.338019,-0.033348
1.125830,-0.323648,-0.051779
1.321040,-0.376489,-0.065530
1.352240,-0.363655,-0.070896
1.236820,-0.430897,-0.081504
1.227320,-0.379877,-0.089259
1.178510,-0.477272,-0.094543
1.113350,-0.526503,-0.108341
1.061700,-0.642355,-0.125776
1.027560,-0.733338,-0.146324
0.974170,-0.814813,-0.183539
0.891214,-0.925075,-0.229224
0.718534,-1.093680,-0.159433
1.081400,-0.365525,0.090639
0.942515,0.523097,0.024672
1.037730,-0.055837,0.062771
0.979573,0.027348,0.038051
1.058920,0.162785,0.049500
1.006510,0.329136,0.025651
1.136770,0.160039,0.017732
1.124950,0.077831,0.045648
1.185950,-0.123457,0.018204
0.899240,0.390017,0.010261
0.897271,0.018769,0.020106
1.181610,-0.022503,0.026038
0.855946,-0.244500,-0.040125
1.249340,-0.276910,-0.058622
1.355270,-0.381403,-0.031659
1.155010,-0.397546,-0.029343
1.050390,-0.348689,-0.043894
1.129990,-0.336301,-0.060548
1.325100,-0.376646,-0.077746
1.360500,-0.357521,-0.088994
1.236470,-0.422747,-0.103815
1.238700,-0.379214,-0.117279
1.208000,-0.483236,-0.128465
1.152690,-0.534881,-0.153726
1.124200,-0.660520,-0.192977
1.095180,-0.774415,-0.237109
1.033910,-0.949477,-0.290028
0.955107,-1.203390,-0.443821
0.667650,-1.279350,-0.558660
1.051840,0.029615,0.174001
1.049840,0.028601,0.174139
1.047650,0.027601,0.174284
1.045680,0.026594,0.174435
1.043990,0.025578,0.174595
1.042350,0.024586,0.174747
1.040400,0.023676,0.174901
1.037800,0.022925,0.175043
1.034230,0.022420,0.175191
1.029570,0.022183,0.175323
1.023780,0.022190,0.175460
1.016940,0.022371,0.175605
1.009190,0.022650,0.175746
1.000750,0.022918,0.175891
0.991980,0.023089,0.176041
0.983367,0.023121,0.176199
0.975534,0.023019,0.176356
0.969171,0.022847,0.176529
0.964875,0.022646,0.176698
0.976449,-0.002805,0.170937
0.978519,-0.001941,0.171286
0.981792,-0.001569,0.171630
0.985078,-0.001590,0.171973
0.987323,-0.001881,0.172318
0.987820,-0.002333,0.172651
0.986379,-0.002923,0.172973
0.983471,-0.003618,0.173279
0.980102,-0.004487,0.173575
0.977626,-0.005542,0.173855
0.977357,-0.006824,0.174135
0.980353,-0.008296,0.174374
0.986961,-0.009935,0.174592
0.996736,-0.011676,0.174785
1.008470,-0.013483,0.174964
1.020460,-0.015307,0.175128
1.030930,-0.017124,0.175268
1.038510,-0.018930,0.175377
1.042520,-0.020731,0.175470
1.023180,-0.026321,0.171660
1.034190,-0.025626,0.172120
1.042760,-0.024987,0.172633
1.048620,-0.024382,0.173174
1.052080,-0.023808,0.173713
1.053900,-0.023330,0.174253
