Ux,Uy,p
0.714999,-0.052255,0.346840
0.710706,-0.040003,0.348968
0.703973,-0.026725,0.351503
0.694368,-0.012518,0.354305
0.683036,0.002265,0.357248
0.672851,0.017217,0.360333
0.666706,0.032358,0.363475
0.664861,0.048061,0.366430
0.745043,-0.109988,0.375012
0.755077,-0.106725,0.368194
0.752469,-0.101141,0.361353
0.740578,-0.094862,0.354772
0.726827,-0.088205,0.348762
0.715758,-0.080791,0.343782
0.707936,-0.072619,0.339990
0.702346,-0.063958,0.337413
0.698060,-0.055135,0.336003
0.694488,-0.046310,0.335725
0.691113,-0.037422,0.336515
0.687534,-0.028294,0.338408
0.683771,-0.018799,0.341347
0.680487,-0.008853,0.345266
0.678506,0.001699,0.350002
0.677365,0.013180,0.355333
0.674277,0.025870,0.360958
0.666275,0.039248,0.366615
0.654154,0.051911,0.372199
0.690495,-0.039701,0.384704
0.682236,-0.034931,0.372834
0.682961,-0.031589,0.361911
0.690568,-0.028054,0.352324
0.696447,-0.024868,0.344049
0.696746,-0.023096,0.337133
0.693277,-0.022724,0.331519
0.688996,-0.023208,0.327287
0.685349,-0.024140,0.324596
0.682160,-0.025346,0.323453
0.678560,-0.026714,0.323997
0.673447,-0.027937,0.326105
0.665614,-0.028392,0.329628
0.653711,-0.027167,0.334390
0.636804,-0.023499,0.340217
0.616620,-0.017409,0.346966
0.599259,-0.009929,0.354641
0.591739,-0.001511,0.363248
0.593831,0.008939,0.372453
0.728949,-0.003800,0.398071
0.746740,-0.001309,0.380403
0.744574,0.000580,0.363151
0.728187,0.000390,0.346775
0.711980,-0.000159,0.332538
0.702392,-0.000309,0.320970
0.697765,-0.001023,0.312364
0.695298,-0.003285,0.306314
0.693575,-0.007437,0.302560
0.691595,-0.013062,0.300959
0.688145,-0.019142,0.301429
0.681979,-0.024513,0.303917
0.672605,-0.028270,0.308599
0.661365,-0.030203,0.315524
0.651824,-0.030825,0.324689
0.646544,-0.030589,0.335702
0.641545,-0.028773,0.348023
0.628625,-0.024730,0.360913
0.607757,-0.020401,0.374213
0.664976,0.105849,0.398931
0.657289,0.109256,0.372249
0.668421,0.107810,0.349122
0.690779,0.102584,0.329821
0.707119,0.090978,0.313588
0.713215,0.073572,0.300064
0.714552,0.053767,0.289058
0.715484,0.033863,0.280776
0.716463,0.014405,0.275323
0.716053,-0.004862,0.272829
0.712370,-0.024225,0.273293
0.703908,-0.043789,0.276702
0.690048,-0.063303,0.282745
0.670574,-0.081832,0.291068
0.644143,-0.097327,0.301342
0.610415,-0.107714,0.313605
0.577593,-0.113928,0.327947
0.561053,-0.118405,0.345117
0.563058,-0.118816,0.365266
0.725828,0.165287,0.404576
0.770348,0.159138,0.368999
0.774675,0.142794,0.334495
0.760506,0.124087,0.304116
0.753011,0.108744,0.280219
0.753624,0.093777,0.262895
0.756001,0.075690,0.250639
0.758049,0.053456,0.242091
0.759576,0.027843,0.236744
0.759475,0.000403,0.234174
0.755733,-0.027217,0.234291
0.746523,-0.053349,0.237170
0.731067,-0.076377,0.243009
0.710601,-0.095771,0.252177
0.690385,-0.113168,0.265359
0.679335,-0.132373,0.283509
0.676310,-0.155146,0.306250
0.659733,-0.175234,0.331927
0.615845,-0.187422,0.358573
0.634895,0.311455,0.377352
0.659663,0.311087,0.328185
0.715015,0.299465,0.290651
0.763759,0.268328,0.261715
0.787158,0.220080,0.239573
0.796784,0.169547,0.221485
0.803643,0.123831,0.207044
0.809353,0.082307,0.196697
0.813118,0.042921,0.190330
0.813860,0.004384,0.187297
0.809624,-0.034189,0.187293
0.798433,-0.073562,0.190559
0.779778,-0.114918,0.197459
0.756012,-0.160339,0.207880
0.729236,-0.210743,0.220822
0.692650,-0.260034,0.236431
0.638434,-0.296245,0.257045
0.585791,-0.319206,0.284445
0.563494,-0.334019,0.321977
0.764358,0.394986,0.357746
0.844393,0.352906,0.289039
0.854318,0.298433,0.229757
0.855109,0.261002,0.191744
0.863725,0.229619,0.170324
0.869655,0.192937,0.156471
0.871864,0.149531,0.146641
0.873639,0.102474,0.139880
0.875660,0.054965,0.135315
0.876075,0.007934,0.132636
0.872296,-0.039096,0.131924
0.862841,-0.086588,0.133020
0.848207,-0.134016,0.136179
0.829845,-0.179180,0.141803
0.808418,-0.220138,0.150575
0.788634,-0.259764,0.165091
0.781434,-0.309809,0.192550
0.766530,-0.375342,0.236776
0.687616,-0.424106,0.289414
0.602667,0.605929,0.242982
0.757711,0.601346,0.161743
0.870367,0.523693,0.129610
0.909550,0.408678,0.117411
0.925799,0.311387,0.101690
0.936319,0.236927,0.087929
0.939777,0.173915,0.080684
0.940364,0.117137,0.077123
0.941054,0.063622,0.074407
0.940914,0.011076,0.072312
0.937685,-0.041577,0.070838
0.929748,-0.095313,0.070009
0.917171,-0.152702,0.069931
0.900180,-0.217525,0.072368
0.879494,-0.295526,0.079771
0.858505,-0.396596,0.087332
0.818615,-0.513918,0.089319
0.710650,-0.597050,0.106529
0.564899,-0.616266,0.168269
0.907104,0.719800,0.094928
1.003850,0.541263,-0.020612
1.015060,0.449403,-0.016271
1.029950,0.395857,-0.003301
1.027740,0.332442,0.000226
1.017370,0.258484,0.006000
1.009420,0.188889,0.010737
1.005540,0.127254,0.012184
1.004070,0.069843,0.011879
1.003150,0.013910,0.010528
1.000810,-0.042110,0.007986
0.995526,-0.099819,0.004489
0.988531,-0.162073,-0.000808
0.984433,-0.233210,-0.009942
0.985343,-0.310812,-0.021541
0.980789,-0.379718,-0.032809
0.960516,-0.439953,-0.053958
0.947139,-0.542128,-0.072140
0.853451,-0.722837,0.015793
0.875591,1.184530,-0.441863
1.094000,0.892304,-0.268846
1.095990,0.590632,-0.130768
1.112070,0.446528,-0.115138
1.111510,0.346036,-0.098327
1.092340,0.261377,-0.074155
1.075920,0.192509,-0.059258
1.066430,0.131292,-0.052127
1.061640,0.073005,-0.048974
1.059630,0.016489,-0.049074
1.058470,-0.040033,-0.052914
1.056920,-0.098620,-0.060227
1.056320,-0.160694,-0.071494
1.061390,-0.230938,-0.090377
1.071720,-0.317635,-0.119225
1.068860,-0.420823,-0.144140
1.053770,-0.563894,-0.169489
1.050260,-0.853903,-0.310990
0.838335,-1.134030,-0.492037
0.994948,0.025192,0.155642
0.993158,0.025499,0.155686
0.990516,0.025660,0.155729
0.987608,0.025630,0.155781
0.985135,0.025345,0.155830
0.983681,0.024761,0.155888
0.983620,0.023799,0.155922
0.984998,0.022431,0.155926
0.987562,0.020690,0.155924
0.990803,0.018603,0.155906
0.994066,0.016304,0.155881
0.996696,0.013904,0.155841
0.998144,0.011501,0.155775
0.997917,0.009165,0.155726
0.995695,0.006907,0.155661
0.991299,0.004685,0.155590
0.984792,0.002450,0.155511
0.976530,0.000123,0.155403
0.967259,-0.002308,0.155237
0.998251,0.023915,0.151006
1.004190,0.021813,0.151236
1.011530,0.019612,0.151478
1.020310,0.017401,0.151691
1.030300,0.015224,0.151891
1.040900,0.013180,0.152087
1.051160,0.011344,0.152293
1.060020,0.009843,0.152501
1.066380,0.008751,0.152680
1.069520,0.008167,0.152832
1.069320,0.008181,0.152936
1.066400,0.008819,0.152944
1.062150,0.010122,0.152906
1.058380,0.012106,0.152788
1.056950,0.014740,0.152595
1.059240,0.017986,0.152339
1.065650,0.021802,0.152008
1.075410,0.026049,0.151625
1.086780,0.030613,0.151187
1.049080,-0.080796,0.157782
1.049980,-0.082826,0.157472
1.048570,-0.084260,0.157200
1.045270,-0.085020,0.156984
1.040530,-0.085022,0.156838
1.034650,-0.084109,0.156815
1.027730,-0.082201,0.156903
1.019750,-0.079218,0.157130
1.010540,-0.075194,0.157504
1.000060,-0.070274,0.158008
0.988259,-0.064710,0.158596
0.975180,-0.058776,0.159194
0.960823,-0.052737,0.159781
0.945243,-0.046822,0.160303
0.928582,-0.041109,0.160781
0.911291,-0.035571,0.161186
0.894208,-0.030131,0.161509
0.878519,-0.024698,0.161752
0.865450,-0.019263,0.161928
1.035810,0.030458,0.163302
1.030690,0.037929,0.162715
1.025470,0.044692,0.162072
1.019410,0.050749,0.161415
1.011540,0.056158,0.160790
1.001090,0.061015,0.160205
0.987947,0.065439,0.159722
0.972796,0.069460,0.159333
0.957117,0.073007,0.159072
0.942786,0.075912,0.158948
0.931491,0.077935,0.158946
0.924336,0.078777,0.159073
0.921664,0.078145,0.159345
0.923096,0.075756,0.159741
0.927835,0.071414,0.160259
0.934996,0.065032,0.160879
0.943906,0.056686,0.161534
0.954410,0.046579,0.162165
0.967090,0.034964,0.162662
0.895447,0.047357,0.171951
0.908700,0.051214,0.171668
0.921161,0.054382,0.171391
0.931069,0.056972,0.171125
0.937388,0.059004,0.170864
0.940064,0.060457,0.170602
0.940108,0.061262,0.170320
0.939328,0.061347,0.169997
0.939889,0.060612,0.169638
0.943846,0.059030,0.169254
0.952704,0.056603,0.168863
0.967098,0.053379,0.168471
0.986647,0.049420,0.168126
1.010000,0.044795,0.167844
1.035050,0.039639,0.167598
1.059330,0.034119,0.167387
1.080570,0.028486,0.167177
1.097430,0.023097,0.166905
1.109780,0.018334,0.166549
0.937660,0.010829,0.178235
0.945979,0.009073,0.178131
0.952836,0.008282,0.178049
0.957922,0.008225,0.177984
0.961279,0.008621,0.177937
0.963276,0.009185,0.177911
0.964441,0.009670,0.177847
0.965508,0.009951,0.177787
0.967360,0.010041,0.177702
0.971065,0.010087,0.177610
0.977595,0.010305,0.177512
0.987602,0.010955,0.177431
1.001070,0.012298,0.177382
1.017090,0.014509,0.177353
1.033880,0.017674,0.177327
1.049060,0.021795,0.177249
1.060270,0.026760,0.177083
1.065730,0.032425,0.176862
1.064720,0.038641,0.176552
0.927146,0.026807,0.186962
0.922101,0.027803,0.186886
0.919270,0.030311,0.186837
0.918746,0.033906,0.186771
0.920411,0.038083,0.186688
0.923963,0.042304,0.186551
0.928858,0.046093,0.186362
0.934460,0.049107,0.186129
0.940253,0.051174,0.185872
0.946024,0.052325,0.185582
0.951861,0.052799,0.185278
0.958085,0.052966,0.184963
0.965021,0.053269,0.184627
0.972731,0.054086,0.184253
0.980899,0.055675,0.183809
0.988902,0.058072,0.183324
0.995940,0.061115,0.182805
1.001280,0.064403,0.182251
1.004420,0.067439,0.181712
0.930408,0.046248,0.195551
0.912355,0.050459,0.195043
0.898730,0.053935,0.194483
0.891231,0.056626,0.193893
0.890859,0.058464,0.193299
0.897608,0.059381,0.192696
0.910413,0.059271,0.192160
0.927303,0.058056,0.191698
0.945818,0.055734,0.191334
0.963474,0.052345,0.191039
0.978353,0.048104,0.190810
0.989379,0.043336,0.190573
0.996410,0.038400,0.190291
1.000090,0.033703,0.189938
1.001650,0.029570,0.189512
1.002560,0.026200,0.188999
1.004230,0.023670,0.188425
1.007640,0.021887,0.187783
1.013170,0.020617,0.187106
0.859278,0.002712,0.206996
0.863345,0.005983,0.205945
0.870723,0.007046,0.204879
0.881488,0.006346,0.203834
0.895761,0.004467,0.202845
0.913450,0.002024,0.201949
0.933968,-0.000386,0.201184
0.956029,-0.002321,0.200556
0.977840,-0.003523,0.200046
0.997421,-0.003862,0.199646
1.013030,-0.003435,0.199336
1.023610,-0.002393,0.199038
1.028910,-0.000944,0.198709
1.029490,0.000702,0.198304
1.026590,0.002378,0.197828
1.021820,0.003987,0.197241
1.016860,0.005534,0.196593
1.013180,0.007073,0.195869
1.011740,0.008712,0.195087
0.857347,-0.045755,0.216565
0.872710,-0.041767,0.216355
0.888127,-0.039191,0.216148
0.902642,-0.037729,0.215990
0.915813,-0.036851,0.215859
0.927641,-0.035915,0.215717
0.938251,-0.034302,0.215600
0.947746,-0.031462,0.215499
0.956066,-0.027086,0.215391
0.963036,-0.021045,0.215250
0.968539,-0.013531,0.215008
0.972565,-0.004896,0.214624
0.975314,0.004321,0.214071
0.977191,0.013565,0.213356
0.978702,0.022272,0.212495
0.980340,0.029984,0.211535
0.982541,0.036412,0.210458
0.985538,0.041458,0.209309
0.989280,0.045172,0.208103
0.799528,-0.056239,0.229908
0.821271,-0.053940,0.230095
0.844684,-0.050525,0.230143
0.866165,-0.046356,0.230069
0.883534,-0.041667,0.229897
0.895969,-0.036499,0.229635
0.903596,-0.030823,0.229290
0.907184,-0.024589,0.228853
0.907833,-0.017752,0.228317
0.906809,-0.010367,0.227668
0.905396,-0.002535,0.226915
0.904800,0.005581,0.226024
0.906062,0.013784,0.224987
0.909840,0.021842,0.223802
0.916463,0.029582,0.222503
0.925788,0.036876,0.221087
0.937263,0.043598,0.219580
0.949936,0.049740,0.218001
0.962597,0.055323,0.216340
0.838815,-0.017207,0.246120
0.839853,-0.022586,0.246216
0.845886,-0.025262,0.246100
0.853831,-0.025657,0.245814
0.861228,-0.024268,0.245365
0.866693,-0.021535,0.244779
0.869834,-0.017856,0.244088
0.870973,-0.013609,0.243310
0.870870,-0.009125,0.242445
0.870423,-0.004678,0.241478
0.870481,-0.000508,0.240429
0.871766,0.003257,0.239281
0.874738,0.006645,0.238061
0.879617,0.009770,0.236739
0.886357,0.012906,0.235307
0.894676,0.016370,0.233776
0.904110,0.020513,0.232167
0.914049,0.025674,0.230572
0.923762,0.032077,0.228857
0.874269,0.034427,0.262751
0.864038,0.024329,0.261947
0.859386,0.016607,0.261070
0.857886,0.011296,0.260179
0.857315,0.008208,0.259224
0.856292,0.007030,0.258229
0.854483,0.007402,0.257235
0.852273,0.008989,0.256227
0.850458,0.011508,0.255189
0.849790,0.014737,0.254081
0.850784,0.018441,0.252894
0.853564,0.022463,0.251596
0.857800,0.026717,0.250169
0.862839,0.031210,0.248618
0.867882,0.036055,0.246926
0.872146,0.041476,0.245098
0.874971,0.047795,0.243163
0.875962,0.055367,0.241063
0.875057,0.064511,0.238924
0.944985,0.085308,0.280411
0.923991,0.081101,0.279349
0.905903,0.077454,0.278162
0.890689,0.074767,0.276878
0.877701,0.073210,0.275554
0.866187,0.072746,0.274163
0.855707,0.073275,0.272747
0.846316,0.074702,0.271281
0.838376,0.076957,0.269848
0.832407,0.080003,0.268399
0.828770,0.083864,0.266837
0.827558,0.088582,0.265147
0.828366,0.094145,0.263326
0.830341,0.100542,0.261295
0.832315,0.107763,0.259073
0.833044,0.115823,0.256585
0.831452,0.124758,0.253940
0.826966,0.134599,0.251197
0.819737,0.145421,0.248422
0.916124,0.100423,0.303378
0.900835,0.108322,0.301748
0.886704,0.115909,0.299959
0.873681,0.123325,0.298066
0.861571,0.130585,0.296021
0.850221,0.137594,0.293925
0.839600,0.144213,0.291773
0.829800,0.150337,0.289550
0.821080,0.155912,0.287268
0.813677,0.160961,0.284881
0.807789,0.165658,0.282384
0.803422,0.170308,0.279777
0.800288,0.175229,0.276988
0.797731,0.180781,0.273924
0.794789,0.187295,0.270644
0.790401,0.194982,0.267187
0.783776,0.204023,0.263538
0.774633,0.214227,0.259757
0.763873,0.225526,0.255844
0.877953,0.107540,0.329031
0.860917,0.124306,0.327480
0.844835,0.139931,0.325558
0.830676,0.154527,0.323355
0.818863,0.168139,0.320884
0.809441,0.180677,0.318203
0.802247,0.191927,0.315315
0.797004,0.201701,0.312235
0.793374,0.209814,0.308943
0.790911,0.216193,0.305475
0.789062,0.220945,0.301859
0.787180,0.224342,0.298057
0.784485,0.226835,0.294055
0.780119,0.228973,0.289898
0.773360,0.231350,0.285629
0.763788,0.234390,0.281149
0.751719,0.238373,0.276505
0.738383,0.243044,0.271774
0.726030,0.248212,0.266804
0.781790,0.086072,0.347764
0.774840,0.106373,0.346931
0.768108,0.125891,0.345612
0.762076,0.144347,0.343842
0.757454,0.161580,0.341650
0.754875,0.177410,0.339108
0.754718,0.191652,0.336170
0.756964,0.204150,0.332912
0.761195,0.214735,0.329360
0.766619,0.223281,0.325536
0.772127,0.229772,0.321384
0.776377,0.234305,0.316969
0.777978,0.237144,0.312271
0.775774,0.238649,0.307319
0.769099,0.239255,0.302007
0.758207,0.239334,0.296397
0.744461,0.239155,0.290492
0.730353,0.238586,0.284280
0.718954,0.237924,0.277728
0.734169,0.084887,0.361371
0.722775,0.101407,0.361761
0.713721,0.116955,0.361658
0.707628,0.131701,0.361041
0.704741,0.145736,0.359926
0.705196,0.159098,0.358242
0.709024,0.171777,0.356025
0.716017,0.183760,0.353322
0.725668,0.194968,0.350152
0.737005,0.205265,0.346470
0.748726,0.214451,0.342292
0.759187,0.222327,0.337682
0.766760,0.228653,0.332479
0.770078,0.233204,0.326764
0.768376,0.235787,0.320548
0.761954,0.236216,0.313833
0.752491,0.234425,0.306822
0.742523,0.230332,0.299435
0.734811,0.224232,0.291764
0.664800,0.064285,0.369219
0.664373,0.080284,0.371695
0.663464,0.095308,0.373731
0.662952,0.109182,0.375202
0.663649,0.122061,0.376133
0.666278,0.134215,0.376366
0.671312,0.146049,0.375940
0.678985,0.157957,0.374713
0.689241,0.170185,0.372728
0.701579,0.182832,0.369884
0.715097,0.195759,0.366177
0.728588,0.208609,0.361547
0.740694,0.220791,0.355927
0.750160,0.231611,0.349471
0.756168,0.240270,0.341987
0.758664,0.246057,0.333676
0.758444,0.248446,0.324745
0.757286,0.247337,0.315282
0.756622,0.243252,0.305477
0.642672,0.063115,0.377585
0.635340,0.073537,0.382626
0.631943,0.083783,0.387285
0.631230,0.093837,0.391385
0.632463,0.103808,0.394733
0.635103,0.114027,0.397296
0.639103,0.124861,0.398925
0.644664,0.136739,0.399494
0.652047,0.150028,0.398835
0.661387,0.164938,0.396923
0.672574,0.181404,0.393718
0.685216,0.199064,0.389092
0.698674,0.217295,0.382911
0.712181,0.235169,0.375320
0.725085,0.251630,0.366354
0.736937,0.265469,0.356210
0.747934,0.275904,0.345021
0.758104,0.281870,0.333079
0.768474,0.283482,0.320683
0.598091,0.021655,0.381853
0.600240,0.034861,0.391098
0.601633,0.047376,0.399927
0.603241,0.059554,0.408010
0.604665,0.071827,0.415053
0.606091,0.084534,0.420923
0.607558,0.098251,0.425275
0.609447,0.113367,0.428012
0.612334,0.130160,0.428935
0.616854,0.148819,0.427934
0.623557,0.169372,0.424930
0.632812,0.191576,0.419940
0.644649,0.215017,0.412902
0.659030,0.238942,0.403765
0.675637,0.262503,0.392712
0.694170,0.284647,0.379924
0.714119,0.304125,0.365626
0.735546,0.320494,0.350167
0.756628,0.332252,0.333721
0.590194,-0.016884,0.387976
0.581796,-0.011511,0.401843
0.577850,-0.002366,0.415266
0.575252,0.009850,0.427808
0.573512,0.024819,0.439147
0.571408,0.042481,0.448659
0.569145,0.062324,0.456016
0.567068,0.084202,0.460905
0.565881,0.107838,0.463203
0.566379,0.133010,0.462737
0.569333,0.159549,0.459609
0.575371,0.187236,0.453693
0.585093,0.215748,0.445038
0.598716,0.244762,0.433628
0.616530,0.273616,0.419601
0.638493,0.301753,0.403250
0.664384,0.328308,0.384858
0.693518,0.351754,0.364856
0.726420,0.372579,0.343795
0.564894,-0.111540,0.386856
0.557509,-0.098914,0.408495
0.548489,-0.083762,0.429326
0.540347,-0.064535,0.448477
0.531480,-0.040922,0.465273
0.523663,-0.013912,0.479191
0.516498,0.016299,0.489769
0.510590,0.048728,0.496869
0.506463,0.082755,0.500360
0.504733,0.117820,0.500204
0.506013,0.153446,0.496404
0.510989,0.189288,0.488935
0.520047,0.225024,0.477921
0.533968,0.260267,0.463439
0.552794,0.294888,0.445474
0.577026,0.327880,0.424403
0.606758,0.359419,0.400406
0.641475,0.388392,0.374206
0.679832,0.413558,0.346259
0.568889,-0.194200,0.386378
0.539841,-0.192201,0.415310
0.516718,-0.175843,0.443411
0.494214,-0.149368,0.469332
0.476826,-0.116254,0.491966
0.461096,-0.077071,0.510387
0.448656,-0.034564,0.524270
0.439192,0.010461,0.533469
0.432984,0.056809,0.537976
0.430300,0.103774,0.537821
0.431559,0.150825,0.533125
0.437081,0.197434,0.523996
0.447712,0.243325,0.510336
0.463333,0.288035,0.492113
0.485477,0.330781,0.469484
0.513631,0.371745,0.442440
0.548481,0.408337,0.411431
0.590811,0.441789,0.377138
0.638327,0.468940,0.340911
0.548907,-0.332433,0.366745
0.509576,-0.309532,0.410901
0.466488,-0.277421,0.451310
0.434806,-0.237454,0.486625
0.404460,-0.187936,0.515728
0.382705,-0.135143,0.538793
0.365619,-0.078636,0.555640
0.353676,-0.020876,0.566588
0.346306,0.037629,0.571850
0.343426,0.096242,0.571689
0.345118,0.154593,0.566177
0.351901,0.212572,0.555436
0.363733,0.269684,0.539266
0.382695,0.325894,0.517415
0.407391,0.380531,0.489667
0.441784,0.431774,0.455723
0.483906,0.480731,0.415799
0.534425,0.519531,0.370396
0.596082,0.555053,0.321388
0.559414,-0.430866,0.342894
0.466833,-0.413686,0.399416
0.410976,-0.371169,0.453246
0.354699,-0.307429,0.498107
0.321206,-0.243548,0.534404
0.293187,-0.173825,0.561444
0.274449,-0.105143,0.580904
0.261750,-0.036158,0.593146
0.254416,0.032131,0.598946
0.251880,0.099899,0.598752
0.254122,0.167352,0.592643
0.261155,0.234501,0.580476
0.274539,0.302135,0.562150
0.293066,0.369299,0.536864
0.322899,0.437061,0.504114
0.358706,0.503590,0.462426
0.412330,0.565454,0.411525
0.477321,0.625529,0.351314
0.555796,0.658217,0.285012
0.477293,-0.600712,0.271098
0.409044,-0.541754,0.369760
0.303953,-0.445978,0.445455
0.263091,-0.368321,0.503787
0.218275,-0.278917,0.546163
0.194885,-0.198632,0.577120
0.177165,-0.119166,0.598183
0.166438,-0.042984,0.611228
0.160488,0.031423,0.617252
0.158755,0.104734,0.616852
0.160959,0.177716,0.610254
0.167791,0.251629,0.597252
0.178374,0.326294,0.577127
0.198399,0.405105,0.549124
0.219925,0.484026,0.511094
0.265674,0.570861,0.461378
0.308803,0.653941,0.396348
0.400570,0.738054,0.314819
0.493759,0.813460,0.217457
0.535453,-0.758821,0.203138
0.285784,-0.598815,0.326486
0.219647,-0.523518,0.434263
0.148499,-0.383656,0.503248
0.122319,-0.296205,0.552954
0.101354,-0.203199,0.585939
0.089114,-0.124569,0.608363
0.081765,-0.049273,0.621783
0.077914,0.022165,0.627907
0.076973,0.092158,0.627367
0.078731,0.162325,0.620465
0.083275,0.233834,0.606833
0.092215,0.310100,0.585666
0.102844,0.388836,0.555394
0.128296,0.482835,0.513848
0.148709,0.574091,0.455778
0.214684,0.706898,0.375487
0.280921,0.811341,0.258374
0.458006,0.955290,0.116785
0.053401,-0.819026,-0.106204
0.158621,-0.625639,0.272798
0.027889,-0.370345,0.410814
0.036800,-0.285590,0.500308
0.021360,-0.197721,0.553087
0.017095,-0.136400,0.588576
0.014087,-0.084178,0.611694
0.012394,-0.038195,0.625505
0.011599,0.004216,0.631747
0.011425,0.045199,0.631211
0.011868,0.086481,0.624148
0.012985,0.129886,0.610211
0.014816,0.176910,0.588366
0.018856,0.233788,0.557198
0.021025,0.290433,0.511974
0.042043,0.397382,0.451944
0.023066,0.457315,0.347760
0.145937,0.730039,0.210134
0.055027,0.853789,-0.133323
0.957461,-0.005048,0.154997
0.948316,-0.008258,0.154623
0.943542,-0.011832,0.154078
0.948654,-0.015557,0.153310
0.968018,-0.018238,0.152359
0.998615,-0.020443,0.151465
1.023810,-0.017357,0.151424
1.008660,-0.015492,0.151534
0.945775,-0.006837,0.152204
0.893246,-0.009518,0.150696
0.858150,-0.000749,0.149572
0.896269,-0.018026,0.145414
1.070590,0.016309,0.145059
1.192670,0.001911,0.139485
1.153940,0.022194,0.142012
1.066370,0.059915,0.140325
1.019310,0.043464,0.137679
0.976676,0.104212,0.139494
0.989557,0.016487,0.138264
0.961231,0.032622,0.132838
1.045380,-0.152040,0.118939
0.903781,-0.049245,0.109022
0.951020,-0.102176,0.106332
0.994802,-0.089206,0.087237
0.844817,0.001791,0.109135
0.978236,-0.088473,0.073675
1.030570,-0.055114,0.077508
0.912853,-0.012257,0.074986
1.001550,0.123667,0.082113
1.098230,0.035703,0.150674
1.106850,0.041646,0.150053
1.106420,0.048514,0.149253
1.089010,0.056724,0.148251
1.048500,0.065219,0.147110
0.987389,0.077503,0.145649
0.931314,0.083612,0.143649
0.935089,0.096626,0.142427
1.021590,0.084033,0.141694
1.094510,0.079960,0.143895
1.174600,0.023952,0.144465
1.059320,0.047117,0.143658
0.854937,-0.019847,0.142409
0.797350,0.057161,0.134888
0.684010,0.101719,0.131941
0.885365,0.092334,0.111193
0.927534,0.169227,0.110563
1.068170,-0.068324,0.131464
1.095230,0.063712,0.123409
1.252610,-0.032940,0.126887
1.038490,0.191177,0.091547
1.022790,0.131515,0.100412
1.099420,-0.026466,0.076406
0.893005,0.093318,0.071714
1.128860,-0.022918,0.081226
1.068000,0.049022,0.059376
0.927317,0.136823,0.075099
0.976505,-0.055372,0.087928
1.066640,-0.089802,0.081394
0.855192,-0.013604,0.162020
0.848781,-0.007734,0.161995
0.848006,-0.002834,0.161822
0.854680,0.000106,0.161705
0.873380,-0.003499,0.160705
0.911244,-0.010713,0.160226
0.956133,-0.029853,0.157855
0.989470,-0.040210,0.154700
1.014410,-0.045699,0.150797
1.089320,-0.003829,0.151577
0.964542,0.017990,0.148935
1.020420,0.069403,0.146755
1.062990,0.033390,0.145181
0.904947,0.028768,0.144807
1.090150,-0.080290,0.130086
0.945443,-0.155915,0.120720
1.272070,-0.283700,0.080801
1.146540,-0.146828,0.143022
0.941584,-0.079002,0.129837
0.833590,0.100959,0.133991
0.876463,0.253396,0.116271
1.153390,0.122168,0.090729
1.030280,0.272775,0.092428
0.992012,0.014368,0.080634
0.957163,0.014236,0.121888
0.897068,-0.114559,0.083601
1.055420,-0.134965,0.079932
1.026700,-0.090688,0.083587
0.922898,-0.037167,0.082186
0.984021,0.021308,0.162990
1.008750,0.004673,0.162997
1.042260,-0.015232,0.162410
1.078360,-0.038040,0.161124
1.102260,-0.062224,0.158621
1.100480,-0.086597,0.155463
1.066800,-0.096900,0.152840
0.995744,-0.104599,0.151846
0.910674,-0.092203,0.151970
0.876330,-0.111215,0.150542
0.957795,-0.017132,0.160548
1.019580,-0.093710,0.150655
0.966825,0.018680,0.161530
0.998759,-0.075583,0.149582
1.046820,-0.052848,0.147214
1.194420,-0.017310,0.130183
1.032730,-0.167196,0.089081
0.675430,0.138135,0.069226
0.807060,0.212109,0.103644
0.856122,0.140497,0.104456
0.971805,-0.029684,0.107851
1.020500,0.182588,0.056318
1.119830,0.252289,0.068195
1.082690,0.218400,0.056511
1.154010,0.332728,0.069715
1.147150,-0.065421,0.051549
0.915531,-0.045996,0.058909
0.961861,0.234839,0.078193
0.992796,-0.093767,0.066651
1.119290,0.014421,0.166059
1.127410,0.012042,0.165371
1.134960,0.013264,0.164387
1.139320,0.018674,0.162733
1.130740,0.031793,0.160542
1.096320,0.047358,0.157163
1.032550,0.067168,0.154395
0.987975,0.080888,0.152650
1.035560,0.064464,0.153136
0.881413,0.028362,0.152220
0.865311,0.015148,0.168145
0.971164,0.005378,0.148651
0.966696,0.013531,0.163976
1.111090,-0.044660,0.140229
0.937218,0.026242,0.148629
1.186460,0.027078,0.125631
1.055820,0.248602,0.110766
0.642554,0.102519,0.098356
0.955342,0.044673,0.119521
1.118480,-0.264004,0.086935
0.863995,-0.118860,0.121449
0.933898,-0.284544,0.079408
1.032100,-0.284213,0.078513
0.973887,-0.035587,0.077183
1.147700,-0.087755,0.093873
1.176920,0.325858,0.043634
0.862143,0.236495,0.062214
1.037030,0.141455,0.086515
1.012950,0.093947,0.075808
1.057300,0.045775,0.176129
1.042720,0.054444,0.175592
1.022320,0.064933,0.174922
0.999274,0.079218,0.174122
0.978332,0.091546,0.172998
0.958511,0.113238,0.171751
0.941400,0.112402,0.169038
0.991999,0.137983,0.169418
1.062410,0.111613,0.165592
1.023220,0.174804,0.167239
0.996030,0.041991,0.168189
1.027600,0.111713,0.173192
1.086640,0.010963,0.163584
1.034710,0.032801,0.155377
0.956315,0.061771,0.156239
0.890286,-0.033149,0.142910
