Ux,Uy,p
0.737391,0.221113,0.111608
0.954254,0.086762,0.137908
0.872775,0.147635,0.155637
0.904666,-0.042372,0.167771
0.992052,-0.060887,0.163211
0.935208,-0.100383,0.163656
0.964311,-0.030406,0.158589
1.024480,-0.021429,0.164009
0.951094,0.005186,0.163217
0.939723,0.015924,0.163491
0.980291,0.023159,0.163177
1.039730,0.015112,0.165438
1.089320,0.011040,0.167683
1.120550,0.007487,0.169669
1.135910,0.008854,0.171226
1.140290,0.011587,0.172548
1.121970,-0.058918,0.101951
0.974654,0.085016,0.035473
0.899599,-0.031495,0.130114
0.977042,-0.177673,0.046331
1.031020,0.223352,0.110522
1.007750,-0.567746,0.022541
0.794255,-0.193300,0.097295
1.066180,-0.105574,0.086596
1.130970,-0.139277,0.122872
1.079100,0.047204,0.149747
0.977036,-0.011576,0.146870
0.915699,-0.012061,0.156805
0.834665,0.283934,0.103021
0.868081,0.048154,0.106478
1.049240,0.148762,0.084301
1.201730,-0.027043,0.125010
1.222030,-0.125506,0.136191
1.007830,-0.171904,0.137501
0.858509,-0.102787,0.147786
0.886841,-0.118574,0.154746
1.023220,-0.084815,0.158977
0.991365,-0.108675,0.163124
0.996574,-0.122775,0.163549
1.040120,-0.145534,0.163960
1.048150,-0.148624,0.166013
1.032450,-0.140088,0.169572
1.010120,-0.122340,0.173735
0.988546,-0.101522,0.177574
0.974205,-0.081204,0.180615
1.023990,0.072884,0.105198
1.009740,0.403629,0.033433
1.025710,-0.046373,0.129900
0.937533,-0.230647,0.036465
1.107460,-0.145221,0.103962
1.132820,-0.097603,0.027194
0.792785,-0.197699,0.067328
1.086160,-0.310271,0.082082
0.969195,-0.263172,0.109405
0.945751,-0.004098,0.145411
1.144760,-0.000947,0.111502
0.803870,-0.264399,0.126491
0.867761,-0.066143,0.098518
0.899722,-0.266047,0.091572
1.087670,-0.094093,0.083184
1.355850,-0.212319,0.115789
1.220030,-0.051647,0.126624
0.943472,-0.080438,0.136832
0.822739,-0.010494,0.146714
0.918423,-0.083628,0.157780
1.012380,-0.080381,0.160406
1.056000,-0.087833,0.163217
1.077090,-0.091949,0.164058
1.064910,-0.086538,0.165007
1.003470,-0.066133,0.165956
0.932865,-0.046335,0.168390
0.878669,-0.028881,0.171306
0.847579,-0.017229,0.173975
0.835367,-0.010027,0.176025
0.930038,-0.227345,0.099774
1.024750,0.455545,0.027410
1.204990,-0.116056,0.093398
0.986394,-0.198566,0.038182
0.981023,-0.276532,0.099462
1.067540,0.119753,0.048830
0.918475,-0.180660,0.103986
1.102040,-0.201952,0.087166
0.904199,-0.084738,0.098394
0.815410,-0.174380,0.106609
1.309860,0.086263,0.057271
0.921196,-0.202586,0.112687
0.882621,-0.169390,0.110277
0.915370,-0.297706,0.120066
1.006120,-0.258480,0.131487
1.133260,-0.189475,0.155201
1.026650,-0.043012,0.153557
0.909167,-0.053559,0.166274
0.857492,-0.032560,0.159757
1.041930,-0.058240,0.165037
1.009320,-0.081838,0.172135
1.021260,-0.048010,0.175341
0.997160,-0.017984,0.177930
0.937370,0.024247,0.177103
0.882402,0.048459,0.176902
0.853831,0.058074,0.177768
0.854581,0.053666,0.179904
0.872047,0.041661,0.182563
0.889998,0.027257,0.185118
0.948356,-0.467968,0.089199
0.979332,0.170515,0.036322
1.311150,-0.173575,0.053058
0.997255,-0.056786,0.008720
0.904669,-0.006628,0.095514
1.102980,-0.060212,0.050906
0.969808,-0.144156,0.110276
1.013780,-0.058888,0.095837
0.965436,0.051840,0.103126
0.770838,-0.293376,0.087160
1.207750,-0.002287,0.089615
1.005240,0.063795,0.128753
0.977910,-0.023644,0.114020
0.978872,-0.110379,0.136441
0.959951,-0.101681,0.143007
1.018890,-0.060164,0.169058
1.038660,-0.118478,0.157801
0.913924,-0.137906,0.169801
0.841303,-0.137759,0.161593
1.057020,-0.094606,0.166094
0.971150,-0.104989,0.173792
0.885379,-0.080315,0.178229
0.838944,-0.050914,0.181042
0.826489,-0.034072,0.180763
0.852622,-0.034231,0.180096
0.897494,-0.043363,0.180351
0.944813,-0.056813,0.181679
0.981892,-0.068986,0.183772
1.004950,-0.078867,0.186157
1.011150,-0.275284,0.086005
0.908992,-0.078726,0.042142
1.316380,-0.035515,0.045921
0.934318,0.122191,-0.006903
0.976898,0.148156,0.090510
1.151870,-0.212642,0.041919
0.925314,0.105166,0.085657
0.950065,0.032482,0.099410
1.091600,0.110871,0.093770
0.844517,-0.273274,0.101741
0.977984,-0.164078,0.127224
0.961754,0.131617,0.108848
1.090020,0.022902,0.107426
0.974385,0.014923,0.135970
0.946998,0.095488,0.121107
1.130250,-0.017779,0.157783
1.164580,-0.140297,0.143678
0.910779,-0.131844,0.149681
0.791706,-0.151682,0.157891
0.979079,-0.111363,0.169097
0.990132,-0.097146,0.175458
0.876071,-0.107275,0.181122
0.857692,-0.103349,0.184142
0.888513,-0.126299,0.185935
0.924508,-0.146889,0.187842
0.963421,-0.165235,0.189780
0.991489,-0.175357,0.192358
1.006730,-0.178830,0.195076
1.015520,-0.177625,0.197712
1.039430,0.171649,0.079776
0.887757,-0.093810,0.035209
1.261890,0.217450,0.063081
0.926703,0.189457,0.014140
1.065800,0.015978,0.092969
1.106730,-0.110421,0.056232
0.853618,0.289015,0.071131
0.990864,0.064269,0.074199
1.188160,0.156009,0.077910
0.985532,-0.138998,0.102680
0.842420,-0.225996,0.112672
0.887657,-0.021915,0.086540
1.129380,-0.081765,0.099559
0.863531,0.019700,0.120923
1.009420,0.095962,0.099966
1.298300,-0.104193,0.129132
1.179160,-0.056498,0.132947
0.929757,-0.043967,0.139767
0.817153,-0.106510,0.158726
0.939949,-0.125288,0.171456
0.987481,-0.120621,0.178655
0.866995,-0.134061,0.185949
0.877154,-0.141172,0.190515
0.938384,-0.160509,0.195539
0.975999,-0.174516,0.198815
0.998934,-0.184838,0.201439
1.002080,-0.188379,0.203760
0.992951,-0.188104,0.206308
0.981013,-0.184363,0.208880
1.007010,0.381298,0.078062
0.902884,-0.041474,0.016867
1.206200,0.311397,0.073591
1.014960,0.093885,0.041057
1.092990,-0.203258,0.094364
1.014670,0.023630,0.071943
0.836161,0.182901,0.072703
1.016990,0.054414,0.046088
1.208970,0.190108,0.069427
1.122110,0.007471,0.097765
0.842233,-0.217078,0.097668
0.862096,-0.178782,0.078827
1.080070,-0.187552,0.100661
0.765820,-0.028707,0.093517
1.117670,-0.043092,0.095617
1.308790,-0.146675,0.118271
1.066480,0.049107,0.130213
1.005670,0.009618,0.147809
0.912164,-0.071744,0.164196
0.978029,-0.108046,0.172446
1.004220,-0.115655,0.179271
0.910415,-0.110389,0.187329
0.925391,-0.116317,0.195225
0.986710,-0.111957,0.201644
1.012090,-0.112912,0.206216
1.021300,-0.114711,0.209453
1.013430,-0.115480,0.211873
0.993001,-0.115512,0.214212
0.968450,-0.114390,0.216672
0.964910,0.218335,0.085965
0.916567,-0.030604,0.004695
1.193020,0.133236,0.063083
1.118050,-0.062535,0.050569
1.085730,-0.283569,0.087437
0.943214,-0.005645,0.068237
0.846894,-0.029362,0.072128
0.976925,0.042734,0.028637
1.196070,0.179518,0.056482
1.248590,0.073363,0.086175
0.921609,-0.217969,0.094016
0.868698,-0.252199,0.077277
0.993438,-0.208596,0.105211
0.738212,-0.067151,0.080687
1.173870,-0.174640,0.098599
1.176340,-0.077044,0.132496
0.990358,0.037268,0.131116
1.115460,-0.010443,0.147142
0.985470,-0.074791,0.164123
1.012840,-0.098724,0.172076
0.983544,-0.117180,0.181262
0.885201,-0.104051,0.189433
0.876007,-0.113029,0.199033
0.933648,-0.096117,0.205434
0.980106,-0.086232,0.210707
1.001290,-0.073883,0.214993
0.996944,-0.064279,0.218441
0.979140,-0.056852,0.221520
0.955066,-0.051156,0.224367
0.958758,-0.091856,0.089937
0.927554,-0.036520,0.000989
1.206270,-0.193228,0.052131
1.155900,-0.174831,0.052874
1.066170,-0.214303,0.080581
0.920503,-0.081171,0.055245
0.832678,-0.134305,0.064208
0.925291,0.030341,0.015304
1.188720,0.101196,0.031976
1.362940,0.026258,0.057217
1.008320,-0.248652,0.078375
0.855863,-0.257109,0.068094
0.907807,-0.169348,0.104387
0.764108,-0.076303,0.090737
1.158540,-0.227688,0.104747
1.074190,-0.022646,0.132285
0.992547,-0.105745,0.131548
1.157240,-0.030088,0.136844
1.019150,-0.074228,0.160078
1.038430,-0.065680,0.167435
0.979370,-0.070591,0.179552
0.911596,-0.043371,0.189634
0.907198,-0.061924,0.202478
0.941275,-0.052390,0.211891
0.962928,-0.048828,0.219740
0.969822,-0.037123,0.225990
0.964046,-0.027986,0.231265
0.948207,-0.018787,0.235696
0.927209,-0.011724,0.239530
0.986651,-0.359939,0.086782
0.942697,-0.033280,0.008709
1.219770,-0.476556,0.053094
1.130130,-0.206051,0.049058
1.044350,-0.123610,0.080257
0.926776,-0.086390,0.045834
0.804948,-0.147519,0.056944
0.889179,0.029545,0.007694
1.199520,-0.025418,0.015363
1.441080,-0.088613,0.023793
1.060830,-0.266141,0.040467
0.818971,-0.202304,0.048923
0.842034,-0.121488,0.098056
0.813978,-0.068265,0.099119
1.124130,-0.218957,0.110127
1.066710,-0.035928,0.125052
0.994325,-0.263874,0.126963
1.095070,-0.030650,0.132720
1.040530,-0.105411,0.157969
1.032790,-0.065831,0.166769
0.946045,-0.077803,0.183092
0.894149,-0.060248,0.191680
0.880717,-0.083237,0.204070
0.897440,-0.067328,0.213195
0.923846,-0.062551,0.223155
0.933989,-0.045867,0.231885
0.927803,-0.032771,0.239717
0.914939,-0.021697,0.246481
0.900661,-0.014746,0.252159
1.027110,-0.529800,0.084066
0.952917,-0.024121,0.023476
1.235870,-0.595044,0.049248
1.074410,-0.172684,0.036421
1.032270,-0.100037,0.073767
0.938199,-0.037334,0.042436
0.784117,-0.161399,0.047784
0.875036,0.060412,0.010277
1.234890,-0.150382,0.016010
1.473760,-0.178591,-0.001138
1.065630,-0.226373,-0.006326
0.779835,-0.096186,0.027043
0.808862,-0.083058,0.092605
0.863095,-0.060532,0.096335
1.104030,-0.188121,0.104792
1.129020,-0.065492,0.114989
0.970227,-0.348061,0.119502
1.006090,-0.061844,0.123508
1.064550,-0.182972,0.151830
1.000780,-0.089677,0.164484
0.944073,-0.096587,0.179110
0.925344,-0.077380,0.189607
0.911577,-0.089947,0.203208
0.917826,-0.077923,0.214730
0.917551,-0.078153,0.227605
0.908209,-0.065549,0.238266
0.902338,-0.061061,0.248239
0.897354,-0.057970,0.256887
0.892535,-0.058141,0.264416
1.070760,-0.602117,0.081569
0.950348,-0.026833,0.033902
1.252250,-0.533650,0.041740
1.019490,-0.107072,0.022319
1.019820,-0.135746,0.066245
0.953343,0.011583,0.037834
0.763988,-0.188342,0.039241
0.882908,0.115052,0.017366
1.287290,-0.238376,0.019843
1.468950,-0.172162,-0.017096
1.030470,-0.122422,-0.039171
0.753812,0.035861,0.013789
0.814546,-0.052111,0.090999
0.903882,-0.065379,0.089149
1.092000,-0.167371,0.092287
1.218660,-0.078184,0.092985
0.956523,-0.354265,0.106914
0.956955,-0.129558,0.108034
1.076210,-0.273160,0.138162
0.943992,-0.150038,0.154051
0.944464,-0.177912,0.170638
0.906422,-0.175460,0.184353
0.875882,-0.176158,0.198491
0.872994,-0.161721,0.210782
0.875745,-0.152641,0.224879
0.886510,-0.140303,0.238206
0.894380,-0.138136,0.251325
0.900224,-0.138205,0.263420
0.904406,-0.142344,0.274087
1.117670,-0.582162,0.076318
0.935684,-0.050223,0.034420
1.255760,-0.355631,0.039795
0.990715,-0.033228,0.013742
1.004790,-0.183979,0.063219
0.966232,0.033342,0.030991
0.739875,-0.187435,0.033062
0.899330,0.163238,0.028566
1.337600,-0.288003,0.016286
1.426430,-0.076611,-0.017039
0.982740,0.020694,-0.049326
0.752831,0.160537,0.015197
0.855960,-0.032375,0.088900
0.939934,-0.087051,0.083002
1.077850,-0.175184,0.075354
1.296140,-0.080595,0.065041
0.970402,-0.316007,0.092750
0.957470,-0.195745,0.094088
1.074800,-0.336750,0.123302
0.899565,-0.218976,0.134241
0.969343,-0.254876,0.153254
0.900432,-0.239462,0.171296
0.888508,-0.218945,0.186351
0.891036,-0.217588,0.203045
0.886887,-0.215947,0.220852
0.895019,-0.217447,0.237922
0.904333,-0.225322,0.254894
0.915371,-0.231393,0.270659
0.918146,-0.235456,0.284834
1.160900,-0.471525,0.070004
0.912614,-0.081926,0.023135
1.247000,-0.154314,0.044081
0.991086,0.032162,0.012008
0.998667,-0.212717,0.058023
0.966280,0.029765,0.027121
0.716309,-0.139984,0.023932
0.919482,0.182722,0.044581
1.372820,-0.308426,0.005818
1.350850,0.036633,-0.000185
0.944560,0.159199,-0.041247
0.780074,0.251032,0.021788
0.923545,-0.030937,0.088120
0.976303,-0.121402,0.080276
1.059510,-0.212082,0.058136
1.337840,-0.089000,0.045911
1.001930,-0.264534,0.082641
0.993009,-0.238718,0.082956
1.072790,-0.364301,0.106879
0.879133,-0.283392,0.110894
0.985940,-0.331924,0.132350
0.870579,-0.325995,0.152552
0.871114,-0.320710,0.169975
0.854588,-0.328453,0.189356
0.857488,-0.318829,0.209357
0.891686,-0.321904,0.231679
0.910955,-0.324238,0.254894
0.919109,-0.322151,0.276433
0.916014,-0.319671,0.295380
1.190220,-0.276548,0.065499
0.888484,-0.102318,0.010467
1.235750,-0.007952,0.044567
1.007580,0.075645,0.017087
1.001480,-0.213615,0.051642
0.955748,0.018045,0.024637
0.696107,-0.064764,0.013978
0.948356,0.170488,0.058555
1.391370,-0.302171,-0.003427
1.264390,0.107008,0.016464
0.917738,0.254861,-0.025592
0.828020,0.295641,0.026795
1.005410,-0.049348,0.084412
1.015360,-0.159549,0.077796
1.040570,-0.265551,0.043207
1.341480,-0.111758,0.035888
1.039320,-0.222618,0.072584
1.045220,-0.262400,0.070409
1.077360,-0.364276,0.088494
0.881652,-0.329664,0.089016
0.999843,-0.375193,0.109838
0.860218,-0.358544,0.127614
0.889939,-0.350205,0.147189
0.882286,-0.359245,0.171884
0.902765,-0.370600,0.198818
0.923971,-0.389259,0.227512
0.916562,-0.392983,0.255353
0.914676,-0.392818,0.281748
0.900751,-0.386801,0.305324
1.203930,-0.023334,0.063869
0.874573,-0.106678,0.001508
1.222600,0.047889,0.046300
1.028320,0.092099,0.024674
1.005050,-0.189797,0.047267
0.940960,0.016086,0.023917
0.680137,0.008990,0.004052
0.983908,0.133902,0.065692
1.397280,-0.269936,-0.007837
1.182200,0.130125,0.025583
0.895809,0.296186,-0.013768
0.886690,0.296078,0.026657
1.089200,-0.084267,0.075928
1.055270,-0.190966,0.074283
1.025660,-0.320667,0.032057
1.319540,-0.148833,0.031040
1.075000,-0.203377,0.060052
1.098940,-0.277193,0.054308
1.088940,-0.348625,0.068196
0.900466,-0.357153,0.067617
1.008010,-0.396748,0.085154
0.857107,-0.396115,0.101535
0.899614,-0.425913,0.122557
0.875793,-0.458233,0.148998
0.885845,-0.471972,0.177069
0.899808,-0.473601,0.210742
0.903947,-0.470170,0.246252
0.899367,-0.462436,0.280355
0.874397,-0.449197,0.310428
1.204690,0.238251,0.062991
0.879179,-0.106258,0.000386
1.206230,0.019415,0.049101
1.046210,0.085607,0.031894
1.007400,-0.147733,0.047190
0.923297,0.032294,0.025385
0.671001,0.063195,-0.003201
1.016610,0.082211,0.068140
1.396120,-0.216204,-0.010199
1.109290,0.133803,0.030084
0.878601,0.292304,-0.008339
0.948264,0.263183,0.021966
1.164860,-0.130251,0.063427
1.092210,-0.207769,0.067836
1.017450,-0.366280,0.023913
1.285700,-0.194818,0.026454
1.102970,-0.208429,0.045055
1.142840,-0.289209,0.035638
1.103840,-0.328792,0.046177
0.927812,-0.373546,0.044604
1.015290,-0.404602,0.059032
0.874419,-0.416544,0.071872
0.932200,-0.448900,0.092003
0.913722,-0.463825,0.117936
0.942793,-0.485430,0.152430
0.949889,-0.512095,0.193629
0.921470,-0.525247,0.234570
0.886873,-0.521345,0.273924
0.852045,-0.514228,0.310293
1.193620,0.453187,0.063656
0.901998,-0.113604,0.006284
1.190930,-0.063390,0.051696
1.055970,0.064943,0.035925
1.009640,-0.094703,0.044529
0.905853,0.063581,0.029176
0.670960,0.093386,-0.006794
1.041030,0.023619,0.068676
1.389850,-0.148139,-0.011043
1.053710,0.138576,0.031828
0.868645,0.258155,-0.008907
1.007650,0.208646,0.015191
1.225980,-0.181846,0.049164
1.123740,-0.206883,0.059214
1.017730,-0.397274,0.018918
1.248660,-0.242446,0.021607
1.120140,-0.230932,0.030270
1.171840,-0.300030,0.017697
1.119020,-0.312582,0.024939
0.958339,-0.384627,0.021934
1.024590,-0.407776,0.031651
0.901885,-0.440922,0.041109
0.957952,-0.496694,0.058934
0.930461,-0.546568,0.084097
0.942133,-0.600188,0.115564
0.916471,-0.614774,0.156145
0.890607,-0.609831,0.203090
0.867954,-0.604638,0.253270
0.826482,-0.590838,0.299672
1.174550,0.586672,0.067561
0.935988,-0.133073,0.015000
1.178780,-0.166686,0.053424
1.055110,0.038481,0.038144
1.009810,-0.036755,0.042059
0.892995,0.098815,0.034027
0.679272,0.102740,-0.008245
1.058170,-0.036140,0.066550
1.377500,-0.074694,-0.010646
1.017920,0.148241,0.033291
0.866283,0.207126,-0.011613
1.061930,0.142991,0.007643
1.270020,-0.233912,0.037748
1.149420,-0.189755,0.049614
1.027310,-0.412978,0.015517
1.215170,-0.285335,0.016591
1.128020,-0.261424,0.016284
1.187480,-0.309993,0.001075
1.133990,-0.303844,0.005176
0.989067,-0.394157,-0.000490
1.037040,-0.413162,0.003941
0.938317,-0.467378,0.007788
0.995715,-0.528588,0.019737
0.977691,-0.566924,0.038847
1.000970,-0.600989,0.067884
0.985153,-0.626141,0.112888
0.949959,-0.668523,0.167807
0.876949,-0.678145,0.223652
0.803306,-0.666130,0.277712
1.154480,0.635880,0.070790
0.974007,-0.161709,0.023088
1.167320,-0.264973,0.054165
1.045790,0.012458,0.040207
1.006170,0.021314,0.041662
0.885371,0.127665,0.037022
0.693199,0.097195,-0.006304
1.068870,-0.092787,0.062765
1.359880,-0.004588,-0.006542
0.997958,0.158681,0.035618
0.870172,0.148962,-0.013688
1.109970,0.075754,0.001963
1.297940,-0.281870,0.028726
1.168550,-0.161713,0.039727
1.045240,-0.414967,0.013723
1.189670,-0.319373,0.010147
1.130020,-0.292504,0.002485
1.194050,-0.319578,-0.014890
1.149000,-0.302965,-0.014094
1.018650,-0.403387,-0.022533
1.053390,-0.421747,-0.023525
0.978772,-0.492651,-0.025927
1.031390,-0.560747,-0.021275
1.011600,-0.622544,-0.007667
1.020950,-0.708326,0.016015
0.975761,-0.775604,0.049827
0.908063,-0.795380,0.097387
0.830842,-0.777002,0.162273
0.769618,-0.766214,0.234342
1.137950,0.620453,0.072163
1.011490,-0.193422,0.030052
1.155690,-0.344125,0.054999
1.031520,-0.009249,0.041391
1.000500,0.075860,0.041661
0.881859,0.144301,0.041082
0.710263,0.082197,-0.002142
1.072280,-0.143512,0.058948
1.339730,0.054662,-0.001176
0.989913,0.165965,0.039869
0.879113,0.090089,-0.014720
1.151570,0.011956,-0.001429
1.311950,-0.319242,0.022175
1.180880,-0.128826,0.031446
1.069300,-0.405684,0.012787
1.172560,-0.343272,0.002081
1.128540,-0.319917,-0.010400
1.195030,-0.329480,-0.029968
1.163510,-0.308196,-0.032319
1.046210,-0.412323,-0.043764
1.072480,-0.433007,-0.050748
1.018820,-0.516345,-0.058912
1.068480,-0.589843,-0.063574
1.063890,-0.660255,-0.062283
1.083860,-0.730848,-0.050451
1.048080,-0.759390,-0.028328
0.995804,-0.803145,0.014594
0.897338,-0.862959,0.086247
0.757596,-0.857386,0.170097
1.125280,0.567000,0.073082
1.046030,-0.223002,0.034171
1.145280,-0.399991,0.055328
1.014430,-0.025324,0.040754
0.995174,0.123998,0.042546
0.881708,0.147514,0.044652
0.728598,0.062131,0.002669
1.069710,-0.186672,0.056777
1.319120,0.099115,0.003951
0.990698,0.168656,0.045266
0.891693,0.034817,-0.014948
1.186470,-0.044797,-0.002878
1.314940,-0.342420,0.018299
1.187480,-0.096351,0.025043
1.096860,-0.388323,0.012196
1.162240,-0.357751,-0.005952
1.125240,-0.341721,-0.022121
1.192720,-0.339776,-0.043622
1.176690,-0.316903,-0.048782
1.071050,-0.420365,-0.063806
1.092820,-0.445172,-0.076119
1.057400,-0.536110,-0.090929
1.105930,-0.611816,-0.105722
1.113230,-0.693965,-0.118849
1.121200,-0.790560,-0.117896
1.064850,-0.891185,-0.108116
0.988729,-1.005210,-0.102853
0.837429,-1.026070,-0.066354
0.667704,-0.991113,0.041745
1.115770,0.497272,0.073782
1.076230,-0.247405,0.035794
1.136600,-0.434293,0.053943
0.995757,-0.036036,0.039457
0.990617,0.164248,0.042597
0.884546,0.138996,0.048263
0.746804,0.040084,0.007679
1.064120,-0.222085,0.055036
1.298310,0.127551,0.009145
0.997529,0.167200,0.050497
0.906572,-0.015043,-0.013855
1.214310,-0.093525,-0.003797
1.310390,-0.347977,0.016231
1.190390,-0.067352,0.020298
1.125840,-0.365941,0.011364
1.157270,-0.364586,-0.013550
1.121550,-0.357724,-0.031667
1.188850,-0.350220,-0.055615
1.188110,-0.326877,-0.064065
1.093070,-0.427072,-0.081770
1.113150,-0.456552,-0.100345
1.093330,-0.551489,-0.121541
1.140940,-0.628624,-0.145294
1.162320,-0.722091,-0.173526
1.183720,-0.830166,-0.197060
1.143300,-0.900724,-0.208771
1.069020,-0.931360,-0.230044
0.961814,-1.013740,-0.255411
0.784796,-1.160840,-0.150548
1.109280,0.425752,0.074513
1.101330,-0.265699,0.036416
1.128900,-0.451602,0.052247
0.977069,-0.042919,0.038698
0.986650,0.195848,0.042712
0.889411,0.121576,0.050757
0.763630,0.018434,0.012351
1.057530,-0.250335,0.053593
1.277830,0.141193,0.014579
1.007730,0.163116,0.054936
0.922351,-0.058513,-0.011993
1.235040,-0.134948,-0.003686
1.301230,-0.335837,0.015110
1.191800,-0.042660,0.016959
1.154400,-0.341097,0.009958
1.156620,-0.365610,-0.020739
1.118780,-0.368393,-0.040416
1.184730,-0.360036,-0.065827
1.197810,-0.336425,-0.077427
1.112410,-0.432153,-0.098686
1.132400,-0.465940,-0.122196
1.125790,-0.562415,-0.150254
1.174520,-0.640580,-0.181932
1.209750,-0.740004,-0.222976
1.236080,-0.853471,-0.273565
1.180660,-0.944969,-0.309544
1.093800,-1.087320,-0.341557
1.002410,-1.326710,-0.480838
0.705141,-1.370800,-0.588899
0.989888,-0.010089,0.166922
0.997749,-0.008254,0.167047
1.005670,-0.006680,0.167157
1.013050,-0.005432,0.167268
1.019320,-0.004537,0.167373
1.024040,-0.003987,0.167477
1.026900,-0.003743,0.167580
1.027770,-0.003803,0.167688
1.026590,-0.004110,0.167816
1.023430,-0.004648,0.167948
1.018300,-0.005419,0.168099
1.011220,-0.006407,0.168246
1.002260,-0.007573,0.168385
0.991668,-0.008919,0.168528
0.980032,-0.010394,0.168667
0.968387,-0.011989,0.168776
0.958064,-0.013724,0.168854
0.950491,-0.015614,0.168867
0.946885,-0.017691,0.168811
0.958106,0.011228,0.165912
0.956971,0.010071,0.166349
0.957829,0.008949,0.166812
0.960499,0.007826,0.167300
0.964556,0.006648,0.167819
0.969489,0.005436,0.168367
0.975012,0.004234,0.168947
0.981113,0.003182,0.169503
0.988048,0.002453,0.170019
0.996122,0.002225,0.170477
1.005550,0.002635,0.170871
1.016400,0.003767,0.171211
1.028550,0.005550,0.171502
1.041810,0.007852,0.171739
1.055910,0.010469,0.171917
1.070350,0.013178,0.172067
1.084260,0.015856,0.172201
1.096300,0.018451,0.172360
1.104840,0.021026,0.172512
1.019700,-0.059768,0.166948
1.024900,-0.062776,0.166945
1.031050,-0.065418,0.166956
