Ux,Uy,p
0.991862,-0.086561,0.173413
1.069490,-0.258179,0.080009
0.870064,0.018874,0.038684
1.213170,0.389972,0.020858
0.945304,-0.159617,0.087667
0.937568,-0.257791,0.052845
0.954834,-0.179143,0.070148
1.017610,-0.279513,0.083662
0.950752,-0.144653,0.088005
0.952326,-0.184683,0.122628
1.196220,-0.009516,0.098491
0.817445,-0.239888,0.099808
0.880525,-0.141313,0.098019
1.007050,-0.013125,0.079182
1.326400,-0.433288,0.069846
1.333410,-0.256253,0.069033
0.812996,-0.205547,0.102939
0.869169,-0.166861,0.133041
0.911833,-0.135927,0.148298
1.008590,-0.110162,0.150793
0.928041,-0.110597,0.156802
0.956012,-0.052072,0.161436
0.946688,-0.024951,0.166064
0.946373,-0.004326,0.167255
0.963269,-0.009716,0.169510
0.990582,-0.010644,0.171148
1.007120,-0.013315,0.172744
1.011060,-0.012153,0.173856
1.004880,-0.012128,0.174746
0.991513,-0.011652,0.175486
1.135680,0.037134,0.065404
0.771168,-0.106754,-0.011210
1.181120,0.158429,0.022794
1.159990,0.189033,0.081756
0.955996,-0.332684,0.050558
0.992135,-0.162418,0.070269
0.973494,-0.080607,0.088182
0.957800,0.221117,0.083685
0.890015,-0.067047,0.106114
1.154930,0.160744,0.118961
1.023710,-0.053486,0.122521
0.801487,-0.329209,0.093086
1.190110,-0.089363,0.136289
1.437870,-0.347075,0.051416
0.997598,0.025089,0.027262
0.733325,-0.011741,0.107352
0.859287,0.033492,0.119290
0.895076,-0.040746,0.141905
1.028370,-0.017907,0.142486
0.866924,-0.044032,0.151465
0.808457,-0.012948,0.158639
0.873713,-0.009933,0.163860
0.961875,-0.011417,0.166058
0.997313,-0.022398,0.169013
0.987049,-0.016117,0.171199
0.974446,-0.006096,0.173796
0.972213,0.007177,0.175618
0.974298,0.018066,0.177227
0.974077,0.026301,0.178501
1.106810,0.323012,0.064319
0.822159,-0.178322,0.019825
1.064630,-0.172010,0.033737
1.247770,0.338342,0.071736
1.103390,-0.270867,0.030267
0.786764,-0.103090,0.039321
0.742882,0.346599,0.046296
0.973596,0.415886,0.063693
1.020210,0.208549,0.074909
1.148930,-0.027054,0.108136
1.310410,0.125369,0.075552
0.855827,-0.271613,0.099846
1.021960,0.067026,0.180237
1.205500,0.072348,0.117715
0.857599,0.323445,0.056669
0.830986,0.070776,0.138014
0.945733,0.063832,0.138194
0.975874,-0.063800,0.159098
0.995313,0.017064,0.156745
0.880232,0.028397,0.163282
0.836388,0.028701,0.166170
0.928852,0.009030,0.172422
0.992708,0.006881,0.174337
0.973054,0.015830,0.176714
0.922546,0.027971,0.178878
0.891543,0.035317,0.180987
0.881187,0.043933,0.182953
0.885340,0.051444,0.184622
0.898317,0.057513,0.185956
1.072770,0.396137,0.062475
0.957332,-0.275825,0.031262
0.909383,-0.081688,0.032896
1.248010,0.193170,0.072283
1.224190,-0.090311,0.010743
0.595938,0.170180,-0.025360
0.677806,0.433007,-0.011521
1.047780,0.066713,-0.002833
1.233630,0.317503,0.029656
1.174160,-0.313469,0.088173
1.316410,0.107393,0.054814
0.833085,-0.012181,0.129154
0.794147,0.248854,0.104631
1.077120,0.288510,0.098796
1.033830,0.253127,0.103964
1.087260,0.025016,0.144921
1.084370,-0.076999,0.139154
0.935348,-0.120831,0.157737
0.807282,0.003182,0.157330
0.831173,0.055671,0.161168
0.856321,0.053648,0.163250
0.919569,0.056959,0.167123
0.935238,0.064465,0.170326
0.921064,0.068993,0.173181
0.910684,0.060882,0.176635
0.895945,0.050279,0.180501
0.884753,0.040280,0.183076
0.889151,0.031517,0.185067
0.908487,0.023863,0.186787
1.061860,0.239529,0.058817
1.030010,-0.163618,0.025066
0.838772,0.191618,0.022134
1.276530,-0.015355,0.049869
1.164040,0.166187,0.064147
0.503025,0.253649,-0.042277
0.834733,0.198154,-0.025209
1.023200,-0.453761,-0.038687
1.323610,0.280934,0.014474
1.274840,-0.329000,0.087690
1.083740,-0.069332,0.065874
0.750764,0.084583,0.128137
0.732154,0.056068,0.027500
1.167670,0.124318,0.020585
1.188810,0.003876,0.080642
1.276840,0.020891,0.104672
1.193900,-0.139359,0.104394
0.791666,-0.033498,0.123728
0.662522,0.001428,0.137930
0.805943,0.025126,0.142854
0.865106,0.002972,0.151116
0.909510,0.015560,0.158671
0.963479,0.004701,0.169336
0.995525,-0.003032,0.165240
0.994675,-0.027609,0.177340
0.980179,-0.042283,0.184281
0.971191,-0.062440,0.189318
0.974571,-0.078950,0.193020
0.986881,-0.093425,0.196034
1.044970,-0.036027,0.060934
0.986224,0.192879,0.036325
0.860669,0.291218,0.027465
1.283100,-0.080574,0.025857
1.086660,0.327718,0.120284
0.544248,0.042035,-0.014636
1.071480,-0.019355,-0.043176
0.937238,-0.670773,-0.014662
1.168390,0.051157,0.049279
1.432820,-0.037455,0.044428
0.981274,-0.198100,0.041625
0.751599,-0.036713,0.110272
0.746718,-0.301503,0.015147
1.132840,-0.075547,0.024875
1.155270,-0.131152,0.080633
1.308020,0.014651,0.095605
1.182340,-0.051278,0.116363
0.717466,0.071777,0.114428
0.726494,-0.065704,0.150426
0.870247,-0.123840,0.149930
0.883446,-0.176670,0.159725
0.916775,-0.191888,0.162306
0.966456,-0.195938,0.169699
1.013940,-0.185830,0.178062
1.014180,-0.181792,0.186908
1.024610,-0.173934,0.192766
1.027660,-0.174681,0.197686
1.034570,-0.175772,0.201465
1.040790,-0.178047,0.204796
1.025030,-0.253845,0.061567
0.921385,0.438867,0.038516
0.934345,0.120877,0.039074
1.247810,-0.010466,0.021648
1.104820,0.288975,0.128100
0.629884,-0.266357,0.012993
1.221770,-0.115065,-0.069885
0.938007,-0.538784,0.013064
0.909192,-0.230381,0.007707
1.507330,0.226285,-0.018969
1.054920,-0.197116,0.058519
0.827688,-0.125604,0.086421
0.768830,-0.455254,0.048243
0.987561,-0.191587,0.069698
1.092760,-0.186599,0.096859
1.218570,-0.067947,0.113460
1.087740,0.023017,0.156804
0.815563,0.035764,0.148118
0.958324,-0.179035,0.172011
0.998035,-0.285923,0.170742
0.953086,-0.309164,0.175596
0.944380,-0.322696,0.178345
0.939613,-0.294582,0.186691
0.963108,-0.267892,0.194726
0.958803,-0.234801,0.202025
0.974664,-0.213581,0.207529
0.988364,-0.194130,0.212162
1.001950,-0.179684,0.215627
1.012810,-0.167412,0.218261
1.008580,-0.317860,0.065046
0.890634,0.388396,0.036005
1.010920,-0.182701,0.030514
1.192630,0.038467,0.020067
1.187280,0.143353,0.102893
0.693730,-0.478139,0.029883
1.223570,-0.216553,-0.046483
0.992487,-0.304297,0.024348
0.733005,-0.403561,-0.082570
1.470540,0.107553,-0.021857
1.167840,-0.070987,0.095181
0.938093,-0.133451,0.070293
0.802769,-0.367569,0.071332
0.886335,-0.251216,0.087035
1.057400,-0.244062,0.100077
1.104220,-0.190305,0.120981
1.022680,-0.072421,0.151404
1.003990,-0.118759,0.142350
1.188750,-0.270115,0.155851
1.058040,-0.356548,0.160344
0.946673,-0.331999,0.165224
0.864747,-0.306029,0.179476
0.849771,-0.259749,0.190360
0.846818,-0.235132,0.201232
0.866328,-0.206936,0.208733
0.888915,-0.188206,0.216133
0.905681,-0.166114,0.221777
0.921024,-0.147397,0.226430
0.935367,-0.129523,0.229968
1.002930,-0.256897,0.068368
0.890823,0.192953,0.043084
1.055860,-0.398975,0.022065
1.117530,-0.024461,0.021368
1.285310,0.024131,0.054642
0.750153,-0.493010,0.047444
1.150880,-0.366078,0.008633
1.033840,-0.140026,0.026256
0.708776,-0.462025,-0.074654
1.331130,-0.287394,0.029243
1.196990,0.092719,0.099699
1.048120,-0.147943,0.070260
0.837214,-0.198672,0.083188
0.873566,-0.265339,0.092409
1.055840,-0.280223,0.101756
1.051990,-0.308381,0.115732
0.984865,-0.273032,0.123555
1.100750,-0.273885,0.117877
1.289940,-0.291187,0.126237
1.051450,-0.296039,0.137684
0.890639,-0.239100,0.148360
0.775698,-0.180823,0.171042
0.817050,-0.148736,0.186041
0.836401,-0.138484,0.199550
0.852593,-0.137419,0.209998
0.858279,-0.135833,0.219062
0.861045,-0.130989,0.226590
0.863828,-0.122576,0.232993
0.868101,-0.110892,0.238239
1.010290,-0.125798,0.066178
0.916696,0.025367,0.052767
1.075810,-0.409136,0.026058
1.046200,-0.135815,0.018419
1.348900,-0.043445,0.011173
0.819969,-0.313680,0.059652
1.072680,-0.442861,0.045782
1.040980,-0.045671,0.028591
0.808559,-0.393667,-0.002572
1.153790,-0.541798,0.075232
1.127840,0.124642,0.093026
1.136160,-0.193884,0.077453
0.861869,-0.086204,0.082048
0.923026,-0.259639,0.093719
1.089630,-0.267501,0.099352
1.083170,-0.351739,0.104835
0.975790,-0.411301,0.105696
1.057910,-0.372858,0.113292
1.233320,-0.280108,0.124679
0.993805,-0.219789,0.133913
0.798908,-0.170565,0.146958
0.708219,-0.137351,0.164743
0.780943,-0.136360,0.179507
0.815118,-0.136696,0.192753
0.846179,-0.145294,0.205881
0.857241,-0.148253,0.217360
0.850066,-0.149252,0.227310
0.836846,-0.145770,0.235763
0.825424,-0.139193,0.242705
1.016270,0.030246,0.060487
0.951662,-0.058899,0.059686
1.091070,-0.244655,0.028788
1.009820,-0.198440,0.015504
1.351750,-0.133828,-0.002879
0.883858,-0.024679,0.063827
1.032940,-0.369374,0.061706
1.017700,0.028155,0.035200
0.946353,-0.241945,0.036207
1.041280,-0.497609,0.080263
1.047690,0.027772,0.086674
1.183370,-0.227099,0.076054
0.872335,-0.061949,0.072319
0.980890,-0.254383,0.086220
1.114220,-0.216281,0.091347
1.156470,-0.290723,0.089613
1.013670,-0.403608,0.084343
0.973795,-0.389380,0.107277
1.112070,-0.268143,0.128532
0.934409,-0.192046,0.134393
0.752231,-0.149094,0.149201
0.717685,-0.147693,0.159046
0.811022,-0.151438,0.173850
0.858374,-0.155478,0.189955
0.883394,-0.162949,0.205768
0.876158,-0.168875,0.219792
0.857943,-0.176532,0.231885
0.833625,-0.180581,0.241984
0.807882,-0.181691,0.250153
1.010250,0.165575,0.061018
0.974286,-0.069954,0.064923
1.105490,-0.024997,0.026786
1.018580,-0.183369,0.023748
1.305850,-0.276010,0.009788
0.903936,0.252586,0.060489
1.040330,-0.200589,0.060533
0.987495,0.093689,0.040830
1.049930,-0.099722,0.039033
1.002980,-0.289724,0.065838
1.013640,-0.060926,0.079548
1.196300,-0.216106,0.068946
0.880251,-0.089150,0.060744
1.012040,-0.245917,0.074751
1.102350,-0.151442,0.080870
1.217140,-0.182321,0.075379
1.077850,-0.284924,0.060171
0.926542,-0.325192,0.086222
1.017580,-0.249204,0.116524
0.891686,-0.208280,0.124663
0.740419,-0.181531,0.141683
0.732936,-0.224586,0.152755
0.793089,-0.223131,0.167473
0.824786,-0.224697,0.184604
0.861354,-0.213873,0.202197
0.876183,-0.211713,0.218888
0.867844,-0.211107,0.233889
0.842587,-0.212761,0.246497
0.814381,-0.216204,0.256991
0.997736,0.243383,0.061894
0.983205,-0.037494,0.068367
1.111450,0.134109,0.025727
1.065520,-0.109691,0.035850
1.236400,-0.380530,0.030623
0.879991,0.423381,0.049108
1.073600,-0.032751,0.055585
0.971503,0.132528,0.041489
1.102530,-0.017755,0.035493
0.999644,-0.072465,0.057056
1.018970,-0.086293,0.074877
1.199870,-0.167476,0.061471
0.896816,-0.124746,0.048990
1.010970,-0.225199,0.064009
1.068310,-0.090962,0.065380
1.246300,-0.095119,0.061991
1.140210,-0.140717,0.044828
0.929597,-0.229429,0.068397
0.983559,-0.214675,0.098751
0.874153,-0.222378,0.111408
0.759592,-0.199942,0.129631
0.763732,-0.250225,0.143476
0.805161,-0.230195,0.160716
0.844630,-0.235024,0.180594
0.878193,-0.225238,0.201078
0.881821,-0.225112,0.220299
0.870984,-0.222373,0.237373
0.852527,-0.224824,0.252432
0.827844,-0.227502,0.265197
0.983699,0.256076,0.059955
0.989970,0.004685,0.067300
1.109490,0.176898,0.027795
1.127370,-0.009816,0.038954
1.171280,-0.352549,0.045941
0.840033,0.467145,0.028068
1.116090,0.077655,0.045901
0.971874,0.131577,0.041384
1.118510,0.009072,0.033354
1.008480,0.077191,0.053000
1.042860,-0.077985,0.071285
1.205160,-0.101912,0.055510
0.920745,-0.145555,0.039513
0.986775,-0.195498,0.053857
1.031240,-0.048159,0.047210
1.249340,-0.054495,0.047022
1.186360,-0.033175,0.038406
0.968404,-0.157484,0.060279
0.997508,-0.181603,0.083465
0.874317,-0.223334,0.097049
0.785478,-0.219008,0.114533
0.778511,-0.278733,0.131280
0.788010,-0.274815,0.149600
0.809033,-0.288076,0.170803
0.834326,-0.270526,0.192197
0.855246,-0.260161,0.215624
0.860019,-0.248261,0.237623
0.848075,-0.241056,0.257177
0.830197,-0.237031,0.273785
0.968007,0.223328,0.059820
0.999341,0.031779,0.064688
1.105140,0.110846,0.022827
1.173980,0.075447,0.034762
1.126590,-0.197861,0.055678
0.805153,0.422959,0.008219
1.158510,0.121480,0.026762
0.980327,0.096818,0.043337
1.116210,0.005658,0.030265
1.021920,0.140943,0.048688
1.072060,-0.069336,0.062866
1.213640,-0.038775,0.048456
0.948339,-0.147565,0.033365
0.954489,-0.168302,0.042686
1.001920,-0.032243,0.028740
1.236770,-0.054191,0.030582
1.217110,0.014736,0.034428
1.022140,-0.136760,0.056251
1.027800,-0.166628,0.069020
0.888485,-0.216831,0.082960
0.817648,-0.236072,0.096783
0.802823,-0.277748,0.114476
0.807120,-0.280214,0.132344
0.832336,-0.288094,0.156745
0.855305,-0.286132,0.183780
0.859772,-0.286394,0.211815
0.847086,-0.278470,0.237766
0.835571,-0.272080,0.261885
0.820072,-0.265062,0.283002
0.953502,0.173429,0.060955
1.010290,0.034796,0.064713
1.099860,-0.021334,0.017806
1.189010,0.107976,0.031732
1.099220,0.006806,0.063404
0.786135,0.334721,-0.002576
1.193800,0.113979,0.009663
0.991216,0.045929,0.046317
1.105050,-0.011918,0.027466
1.033590,0.131803,0.045074
1.095520,-0.068093,0.051560
1.224210,0.008995,0.039849
0.978291,-0.136476,0.029516
0.926828,-0.152573,0.030531
0.984329,-0.043298,0.011923
1.220680,-0.080926,0.011831
1.242540,0.005599,0.028486
1.074380,-0.165507,0.050651
1.050250,-0.172028,0.054299
0.912855,-0.213355,0.067811
0.849650,-0.263119,0.078287
0.825606,-0.294327,0.095593
0.818945,-0.338420,0.113547
0.820163,-0.363423,0.137379
0.819677,-0.372609,0.164808
0.822794,-0.361610,0.196865
0.824765,-0.352791,0.230051
0.815772,-0.340468,0.261529
0.797510,-0.327464,0.289160
0.943905,0.127787,0.060846
1.024440,0.017095,0.065952
1.094270,-0.172338,0.015715
1.176750,0.071239,0.031711
1.082600,0.188211,0.073886
0.786950,0.226623,-0.003396
1.217870,0.076999,-0.001681
1.002330,-0.004125,0.045547
1.091140,-0.039063,0.028330
1.039690,0.075467,0.043238
1.104820,-0.066964,0.042502
1.232730,0.036407,0.032470
1.009570,-0.118902,0.027511
0.909201,-0.149730,0.020005
0.976582,-0.073199,-0.002506
1.209450,-0.123882,-0.006855
1.269200,-0.044252,0.017468
1.115390,-0.224422,0.040596
1.055800,-0.192536,0.038106
0.943467,-0.220510,0.049109
0.880646,-0.296482,0.056348
0.858510,-0.313785,0.070494
0.855621,-0.375484,0.086899
0.855121,-0.385637,0.110296
0.863343,-0.411172,0.141896
0.857627,-0.425223,0.179824
0.829291,-0.436104,0.218302
0.798311,-0.427211,0.255387
0.773201,-0.417868,0.289776
0.938335,0.096800,0.058673
1.043860,-0.011020,0.066869
1.092010,-0.309694,0.013161
1.146830,-0.021289,0.031835
1.073630,0.310187,0.080714
0.803881,0.110299,0.001577
1.231470,0.031711,-0.006393
1.011800,-0.042822,0.043926
1.082090,-0.073298,0.028801
1.041270,-0.001739,0.041388
1.100980,-0.059913,0.037193
1.237420,0.044257,0.027698
1.040100,-0.099025,0.025803
0.902322,-0.156518,0.012040
0.975603,-0.111713,-0.012513
1.205040,-0.174828,-0.023101
1.297170,-0.112363,0.003471
1.142060,-0.290274,0.026158
1.045660,-0.222099,0.019706
0.976298,-0.238762,0.027027
0.910957,-0.331109,0.032051
0.896188,-0.346624,0.042254
0.892076,-0.442086,0.057117
0.874410,-0.482120,0.077873
0.860495,-0.543938,0.106210
0.828141,-0.550106,0.143344
0.802415,-0.549934,0.187446
0.777574,-0.537747,0.234383
0.741029,-0.521613,0.278232
0.934105,0.083055,0.058371
1.066660,-0.040779,0.067904
1.095580,-0.415833,0.011038
1.106110,-0.136212,0.031904
1.069090,0.368199,0.082373
0.828100,-0.004145,0.010608
1.237330,-0.004965,-0.007914
1.019070,-0.065988,0.041895
1.081130,-0.109685,0.027839
1.039020,-0.078400,0.038085
1.090470,-0.047588,0.032138
1.240910,0.036287,0.024187
1.067760,-0.078934,0.024667
0.905590,-0.168201,0.006174
0.979864,-0.150667,-0.018861
1.206170,-0.226174,-0.035214
1.323700,-0.179221,-0.010870
1.157010,-0.346152,0.008950
1.026280,-0.255598,-0.001416
1.007260,-0.263986,0.002305
0.941275,-0.362529,0.005151
0.939235,-0.383821,0.009679
0.940980,-0.491817,0.020601
0.922880,-0.521134,0.034528
0.917322,-0.572666,0.059789
0.889672,-0.592609,0.098705
0.845177,-0.634492,0.147810
0.772508,-0.633877,0.199319
0.710481,-0.623063,0.251562
0.930618,0.084408,0.057742
1.089360,-0.066992,0.068965
1.103540,-0.485280,0.006875
1.061630,-0.241170,0.031647
1.065550,0.374862,0.081616
0.852383,-0.107231,0.020688
1.236690,-0.022636,-0.006069
1.025850,-0.074516,0.040588
1.085720,-0.142567,0.026482
1.032070,-0.140873,0.034691
1.077140,-0.034765,0.027392
1.244770,0.017433,0.019634
1.091640,-0.059838,0.022983
0.916854,-0.180647,0.002095
0.988293,-0.185009,-0.022595
1.211240,-0.272103,-0.043013
1.346290,-0.232128,-0.025513
1.165430,-0.383821,-0.010256
1.004540,-0.288513,-0.023207
1.033530,-0.290837,-0.022969
0.971640,-0.387166,-0.022844
0.983577,-0.419004,-0.024801
0.988520,-0.537075,-0.021155
0.961656,-0.590631,-0.013276
0.941837,-0.690968,0.003794
0.881397,-0.743066,0.029813
0.808695,-0.764931,0.072358
0.739117,-0.751171,0.133076
0.681432,-0.748414,0.201353
0.928244,0.097121,0.057012
1.110670,-0.087769,0.069997
1.113190,-0.519342,0.003049
1.019840,-0.318652,0.027349
1.062450,0.347535,0.080997
0.873468,-0.190947,0.029197
1.229740,-0.018316,-0.002321
1.034240,-0.071381,0.039388
1.092930,-0.168049,0.025700
1.020940,-0.183308,0.031853
1.062520,-0.026076,0.024060
1.247800,-0.007407,0.014979
1.111650,-0.042350,0.020805
0.933125,-0.191502,-0.001005
0.999306,-0.212122,-0.024212
1.218090,-0.309822,-0.048943
1.363250,-0.266522,-0.038846
1.171810,-0.401267,-0.030418
0.985207,-0.316585,-0.045245
1.054010,-0.315119,-0.046498
1.001600,-0.404333,-0.050569
1.026420,-0.449304,-0.058996
1.037260,-0.570101,-0.065081
1.015120,-0.628931,-0.070791
1.000740,-0.708138,-0.066853
0.948789,-0.730720,-0.052239
0.897785,-0.798722,-0.015982
0.803325,-0.869097,0.046423
0.675283,-0.879192,0.123452
0.926527,0.117090,0.056342
1.130870,-0.103822,0.070594
1.122870,-0.523346,-0.001429
0.983732,-0.366318,0.021071
1.060810,0.302360,0.078349
0.890149,-0.251382,0.035636
1.218710,0.004182,0.002823
1.044680,-0.060375,0.038230
1.101640,-0.184995,0.024893
1.008720,-0.206147,0.029251
1.048660,-0.023470,0.022226
1.248930,-0.033829,0.011341
1.127880,-0.026838,0.018512
0.951800,-0.199836,-0.003039
1.011320,-0.231460,-0.024682
1.224600,-0.338626,-0.052880
1.373940,-0.283762,-0.050227
1.178250,-0.401397,-0.049335
0.970675,-0.336992,-0.065682
1.068970,-0.334430,-0.067463
1.030660,-0.414515,-0.076323
1.066700,-0.471972,-0.091224
1.083440,-0.589347,-0.108299
1.062730,-0.659500,-0.129589
1.041170,-0.768085,-0.138249
0.980378,-0.876842,-0.140296
0.911719,-1.011860,-0.144961
0.776315,-1.050140,-0.118839
0.627829,-1.054460,-0.019390
0.924684,0.140971,0.055335
1.149650,-0.116297,0.070383
1.132060,-0.504373,-0.006960
0.953614,-0.390195,0.013942
1.060480,0.251005,0.075634
0.901779,-0.287953,0.039756
1.206440,0.038157,0.008185
1.056350,-0.044846,0.037342
1.111130,-0.194035,0.023656
0.997454,-0.213074,0.026010
1.037680,-0.026619,0.021079
1.248440,-0.058994,0.008549
1.140410,-0.013441,0.016116
0.971317,-0.205567,-0.004481
1.023530,-0.243749,-0.024221
1.229520,-0.359493,-0.055331
1.378630,-0.287773,-0.059668
1.185750,-0.388239,-0.066533
0.961672,-0.348884,-0.083555
1.079540,-0.348037,-0.085825
1.057870,-0.418867,-0.100235
1.103400,-0.487253,-0.121666
1.124970,-0.599130,-0.148997
1.110860,-0.680612,-0.186845
1.109310,-0.798856,-0.222682
1.069530,-0.880622,-0.249999
1.012020,-0.949013,-0.283895
0.924584,-1.086070,-0.324201
0.746310,-1.253220,-0.236934
0.922610,0.165904,0.054923
1.166050,-0.126884,0.069682
1.140270,-0.469245,-0.012433
0.929512,-0.398169,0.006939
1.060320,0.200603,0.073261
0.908511,-0.302962,0.041915
1.194470,0.075637,0.012627
1.068450,-0.027786,0.037026
1.120260,-0.196770,0.022001
0.987473,-0.208919,0.022918
1.029970,-0.033577,0.020008
1.246870,-0.080924,0.005902
1.149900,-0.002372,0.013957
0.990522,-0.208899,-0.005936
1.035570,-0.250172,-0.023629
1.232830,-0.373736,-0.057215
1.378150,-0.283975,-0.066831
1.194170,-0.366582,-0.080993
0.957928,-0.352981,-0.098874
1.087230,-0.356225,-0.101335
1.082460,-0.418722,-0.121473
1.136130,-0.495894,-0.149442
1.163160,-0.601506,-0.187111
1.157290,-0.689155,-0.238734
1.169230,-0.813904,-0.302800
1.130270,-0.935288,-0.359982
1.074550,-1.136500,-0.416081
0.982772,-1.393340,-0.576445
0.673793,-1.402810,-0.692735
0.981842,0.005497,0.162322
0.992990,0.008250,0.162331
1.004550,0.010545,0.162355
1.015670,0.012313,0.162395
1.025720,0.013536,0.162463
1.034250,0.014271,0.162568
1.040930,0.014588,0.162705
1.045480,0.014563,0.162869
1.047700,0.014257,0.163058
1.047410,0.013786,0.163270
1.044670,0.013220,0.163503
1.039700,0.012664,0.163762
1.032940,0.012235,0.164022
1.024970,0.012029,0.164280
1.016230,0.012103,0.164538
1.007070,0.012460,0.164782
0.997650,0.013110,0.165024
0.987967,0.013950,0.165252
0.978119,0.014879,0.165474
0.941614,-0.047105,0.157343
0.939919,-0.049725,0.157365
0.940314,-0.051165,0.157494
0.941738,-0.051309,0.157734
0.943487,-0.050159,0.158085
0.945341,-0.047799,0.158538
0.947462,-0.044423,0.159046
0.950143,-0.040257,0.159573
0.953531,-0.035590,0.160080
0.957510,-0.030729,0.160550
0.961724,-0.025973,0.160952
0.965661,-0.021642,0.161288
0.968953,-0.017960,0.161549
0.971535,-0.015076,0.161774
0.973740,-0.013062,0.161980
0.976353,-0.011924,0.162166
0.980405,-0.011580,0.162352
0.986977,-0.011980,0.162535
0.996744,-0.013026,0.162715
1.059550,0.051392,0.160462
1.047660,0.044871,0.161571
1.031230,0.038081,0.162612
